STUDY_ID,EVENT_ID,STAT_ID,ORDERED_DEPTH_CODE,SAMPLE_ID,SAMPLE_DEPTH_TOP,SAMPLE_DEPTH_BOTTOM,LATITUDE,LONGITUDE,PROF_DATE_TIME_LOCAL,SAMPLE_DEPTH_CODE,DEPTH (m),CONDTVY (mS/cm),DISS_OXYGEN (mg/L),FLUORESCENCE (ug/L),FLU_RAW (ug/L),PCT_SAT (PCT),pH (),VAL_QUAL,SAL (PSU),SIGMA_T (),TEMP (C),TRANS (m-1),Station_D,Air Irradiance,Water Irradiance,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate,VINDTA Sample Name,Sampled Bottle Name,Sampling Date,Sampling Depth,Salinity - Carolina,Salinity - Ries ,Run T,Sampling T,Pressure,Comments,Data Source
BWQM,WN218,N01,E,WN218034,27.41,28.41,42.4210815,-70.8642654,9/08/21 06:46,E,28.39,36.09,5.813,-0.5949,0.4349,64.43,8.087,,32.19,24.62,10.85,1.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N01,B,WN218037,6.5,7.5,42.4209747,-70.8639068,9/08/21 06:46,B,7.5,40.53,6.474,0.6219,1.806,80.77,8.199,,31.36,22.77,16.81,0.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N01,C,WN218036,14.06,15.06,42.4210281,-70.8640975,9/08/21 06:46,C,15.07,37.71,5.694,-0.1861,0.9235,66.19,8.04,,31.72,23.81,13.23,0.9905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N01,D,WN218035,21.25,22.25,42.4210853,-70.8641738,9/08/21 06:46,D,22.14,36.69,5.942,-0.485,0.5697,66.98,8.058,,32.08,24.38,11.66,0.6713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N01,A,WN218038,0.83,1.83,42.421009,-70.8638534,9/08/21 06:46,A,1.88,41.2,7.094,2.434,3.546,91.34,8.258,,30.49,21.65,18.72,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N04,D,WN218045,33.08,34.08,42.4440727,-70.7354812,9/08/21 07:17,D,33.98,36.33,6.968,-0.6052,0.4219,77.7,8.093,,32.18,24.56,11.13,0.4196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N04,E,WN218044,45.88,46.88,42.4440116,-70.7354812,9/08/21 07:17,E,46.81,35.46,6.321,-0.6846,0.3224,68.8,8.037,,32.32,24.86,9.982,1.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N04,A,WN218048,1.25,2.25,42.4443588,-70.7351913,9/08/21 07:17,A,2.12,42.18,7.812,0.5406,1.58,101.8,8.356,,30.94,21.88,19.18,0.4926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N04,B,WN218047,9.67,10.67,42.4441719,-70.7353134,9/08/21 07:17,B,10.49,41.92,8.033,1.396,2.581,102.8,8.389,,31.58,22.64,18.06,0.5698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N04,C,WN218046,19.06,20.06,42.4441337,-70.7353668,9/08/21 07:17,C,20.15,39.78,7.556,0.9943,2.186,91.89,8.271,,31.83,23.45,15.39,0.5122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F22,D,WN218053,56.92,57.92,42.4812736,-70.6173477,9/08/21 07:49,D,58.07,35.09,6.845,-0.6443,0.3732,73.66,8.029,,32.42,25.03,9.443,0.6143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F22,C,WN218054,37.71,38.71,42.4811363,-70.6173171,9/08/21 07:49,B,38.97,36.44,7.558,-0.5554,0.4836,84.39,8.106,,32.26,24.61,11.16,0.3395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F22,B,WN218055,18.51,19.51,42.4811401,-70.6173171,9/08/21 07:49,C,19.38,41.64,8.031,1.207,2.397,102.0,8.335,,31.67,22.81,17.64,0.5166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F22,A,WN218056,0.83,1.83,42.48106,-70.6172714,9/08/21 07:49,A,1.91,42.38,7.693,0.5292,1.365,100.6,8.329,,30.97,21.86,19.36,0.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F22,E,WN218052,76.55,77.55,42.4814567,-70.6174468,9/08/21 07:49,E,77.52,34.06,6.324,-0.6511,0.3646,66.25,7.971,,32.43,25.22,8.25,1.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N21,A,WN218067,1.13,2.13,42.3887367,-70.7847976,9/08/21 08:38,A,2.0,41.99,7.718,1.19,1.871,100.4,8.305,,30.78,21.75,19.19,0.5919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N21,B,WN218066,8.39,9.39,42.3887329,-70.7848281,9/08/21 08:38,B,9.49,42.15,8.051,1.051,2.243,103.9,8.353,,31.42,22.4,18.52,0.6037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N21,C,WN218065,15.28,16.28,42.3886528,-70.7848434,9/08/21 08:38,C,16.47,41.4,7.976,1.231,2.421,100.5,8.287,,31.81,23.02,17.19,0.5111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N21,D,WN218064,23.75,24.75,42.3885345,-70.7848968,9/08/21 08:38,D,24.55,36.28,6.475,-0.5367,0.5066,72.93,7.969,,31.59,23.98,11.77,0.7799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N21,E,WN218063,31.92,32.92,42.3884963,-70.7848968,9/08/21 08:38,E,33.05,36.45,6.298,-0.6142,0.4108,70.55,8.018,,32.09,24.45,11.37,0.7802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N18,A,WN218074,1.07,2.07,42.3674354,-70.7775497,9/08/21 09:02,A,2.14,42.43,7.824,0.4939,1.152,102.1,8.356,,31.14,22.03,19.19,0.5821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N18,B,WN218073,6.5,7.5,42.3673019,-70.7775421,9/08/21 09:02,B,7.31,42.32,7.967,0.2594,1.422,103.2,8.359,,31.39,22.33,18.74,0.5362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N18,D,WN218071,16.86,17.86,42.3667182,-70.7775955,9/08/21 09:02,D,18.05,41.74,8.138,1.093,2.285,103.4,8.343,,31.77,22.9,17.6,0.5107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N18,E,WN218070,22.96,23.96,42.3664741,-70.7775802,9/08/21 09:02,E,23.91,38.7,7.077,-0.0411,1.089,83.81,8.185,,31.96,23.83,14.04,0.5357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N18,C,WN218072,11.01,12.01,42.3670578,-70.7775726,9/08/21 09:02,C,12.13,42.17,8.059,1.176,2.367,104.0,8.357,,31.41,22.39,18.55,0.5896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N07,A,WN218082,1.13,2.13,42.3574218,-70.7062835,9/08/21 09:28,A,1.97,42.39,7.931,0.2999,0.8977,103.0,8.356,,31.34,22.26,18.89,0.5708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N07,D,WN21807F,33.75,34.75,42.3571166,-70.7061386,9/08/21 09:28,D,35.04,35.7,6.858,-0.6569,0.3574,75.11,8.026,,32.32,24.82,10.26,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N07,E,WN21807E,47.89,48.89,42.3571586,-70.7060623,9/08/21 09:28,E,48.85,35.48,6.309,-0.6778,0.331,68.69,7.991,,32.33,24.87,9.989,0.9681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N07,C,WN218080,24.48,25.48,42.3572311,-70.7061614,9/08/21 09:28,B,25.42,38.01,7.761,0.5193,1.699,90.2,8.146,,32.11,24.14,13.1,0.4243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,N07,B,WN218081,12.72,13.72,42.357254,-70.7061843,9/08/21 09:28,C,13.75,42.02,7.996,2.205,3.339,102.5,8.342,,31.58,22.62,18.16,0.6058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F15,A,WN218090,1.13,2.13,42.3173141,-70.727745,9/08/21 09:55,A,2.08,42.4,7.918,0.218,0.7969,102.8,8.351,,31.36,22.27,18.88,0.5273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F15,B,WN21808F,8.87,9.87,42.3172378,-70.7277679,9/08/21 09:55,B,10.11,41.63,8.372,0.5751,1.758,106.1,8.348,,31.76,22.91,17.52,0.4945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F15,C,WN21808E,17.9,18.9,42.3171386,-70.7277984,9/08/21 09:55,C,19.15,40.6,8.428,1.279,2.468,104.0,8.282,,32.0,23.42,16.09,0.4687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F15,D,WN21808D,26.25,27.25,42.3169364,-70.7277984,9/08/21 09:55,D,27.32,36.99,7.023,-0.331,0.7542,79.69,8.045,,32.1,24.35,11.96,0.4244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F15,E,WN21808C,35.64,36.64,42.3166503,-70.7278289,9/08/21 09:55,E,36.61,35.81,6.269,-0.6413,0.3769,68.87,7.975,,32.29,24.77,10.41,1.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F10,A,WN21809E,1.01,2.01,42.2433547,-70.6363601,9/08/21 10:30,A,2.15,42.4,7.804,1.033,1.506,102.1,8.317,,30.95,21.83,19.41,0.6192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F10,B,WN21809D,7.9,8.9,42.2433509,-70.6364669,9/08/21 10:30,B,8.79,41.71,8.25,0.5081,1.687,104.7,8.33,,31.81,22.94,17.54,0.5182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F10,C,WN21809C,13.87,14.87,42.2432403,-70.6365127,9/08/21 10:30,C,15.05,40.15,7.89,1.024,2.216,96.62,8.255,,31.91,23.44,15.71,0.4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F10,D,WN21809B,20.95,21.95,42.2430839,-70.6365585,9/08/21 10:30,D,22.02,37.47,7.276,-0.1814,0.929,83.52,8.123,,32.1,24.24,12.51,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F10,E,WN21809A,29.73,30.73,42.2429275,-70.636589,9/08/21 10:30,E,30.66,36.79,7.098,-0.471,0.5867,80.01,8.106,,32.2,24.48,11.63,0.6495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F06,D,WN2180A9,23.14,24.14,42.1710853,-70.5750427,9/08/21 11:00,D,24.26,37.0,7.859,0.0422,1.183,89.02,8.125,,32.21,24.46,11.85,0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F06,B,WN2180AB,7.59,8.59,42.1713256,-70.5748672,9/08/21 11:00,B,8.55,40.31,7.499,0.1571,1.307,92.54,8.228,,31.67,23.15,16.17,0.4328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F06,C,WN2180AA,14.48,15.48,42.1712036,-70.5749588,9/08/21 11:00,C,15.45,38.19,7.415,0.3912,1.563,86.73,8.149,,31.99,23.98,13.44,0.4309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F06,A,WN2180AC,1.01,2.01,42.1715507,-70.574707,9/08/21 11:00,A,2.06,42.45,7.783,1.427,1.77,102.0,8.312,,30.94,21.8,19.49,0.6146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F06,E,WN2180A8,32.35,33.35,42.1709518,-70.5751571,9/08/21 11:00,E,33.47,36.13,7.22,-0.5673,0.469,79.96,8.081,,32.28,24.7,10.79,0.5676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F13,B,WN2180B9,7.05,8.05,42.2697067,-70.7344589,9/08/21 11:45,C,8.06,41.69,7.791,1.699,2.871,99.54,8.311,,31.41,22.52,18.03,0.5349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F13,A,WN2180BA,1.01,2.01,42.2696952,-70.734291,9/08/21 11:45,A,2.02,42.52,7.813,3.215,3.154,103.0,8.319,,30.67,21.48,19.94,0.7663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F13,E,WN2180B6,23.81,24.81,42.2695617,-70.7349472,9/08/21 11:45,E,24.74,38.05,6.278,-0.3082,0.7812,73.2,8.09,,31.99,24.0,13.29,1.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F13,D,WN2180B7,18.14,19.14,42.2697677,-70.734848,9/08/21 11:45,D,19.18,39.22,6.683,-0.0093,1.125,80.31,8.149,,31.81,23.56,14.8,0.5451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F13,C,WN2180B8,12.11,13.11,42.2697219,-70.7346267,9/08/21 11:45,B,12.96,40.19,7.006,0.4144,1.588,86.3,8.198,,31.63,23.14,16.09,0.4387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
,CC,NFAL,,,,,,,9/28/21 10:28,,1.5,44.0,,,,,,,28.2,,21.1,,NFal-bottom2,,,1985.0840386095977,1800.7261149456408,21.100000381469727,11.5,7.943317374438688,462.90607146619567,464.4600274628167,1650.1963516663814,135.60419531856198,14.925504457381734,60.20728960089348,3.483630779625336,0.0,0.0,11.428321942385589,3.353991920295201,2.1627402185165345,476.0140895653634,Y,NFal_bottom2_09-28-21_09Mar22,NFal-bottom2,2021-09-28 00:00:00,1.5,28.2,30.32733333333334,24.992001,21.1,11.5,,ToRies_Labprocessed2020and2021_sharedSeaGlass
,CC,NFAL,,,,,,,9/28/21 10:28,,1.5,44.0,,,,,,,28.2,,21.1,,NFal-bottom1,,,1985.726945019013,1788.8587107835613,21.100000381469727,11.5,7.97222528276597,428.2514692462072,429.6890912168784,1631.7345735146605,143.316082114294,13.808134321654627,63.64761856122478,3.723402855124552,0.0,0.0,11.062315316621133,3.544735325706464,2.2857364701781764,440.3781799460568,Y,NFal_bottom1_09-28-21_09Mar22,NFal-bottom1,2021-09-28 00:00:00,1.5,28.2,30.32733333333334,25.07,21.1,11.5,,ToRies_Labprocessed2020and2021_sharedSeaGlass
,CC,HAR,,,,,,,9/28/21 14:00,,1.0,41.472,,,,,,,26.51,,21.11,,HAR-surface,,,1859.5298441478465,1757.402188657698,21.11000061035156,11.0,7.766957628452809,702.7362334869622,705.0949967494057,1649.4861995276578,84.97847779021234,22.937528521882943,37.88779481892915,2.216255756572161,0.0,0.0,14.285085216734396,2.1364404210265278,1.3666318363681145,722.6690678328602,,HAR-surface_09-28-21_14Mar22,HAR-surface,2021-09-28 13:04:00,1.0,26.51,27.994,24.9,21.11,11.0,Had to run DIC again ,ToRies_Labprocessed2020and2021_sharedSeaGlass
,CC,HAR,,,,,,,9/28/21 14:00,,3.15,44.062,,,,,,,28.36,,21.15,,HAR-bottom1,,,1888.089949834436,1758.77355205111,21.149999618530277,13.149999618530272,7.82670764315654,604.1200266459555,606.1467755597577,1638.6636287252754,100.55324991317336,19.55669969242553,45.71149170795526,2.6235185089487443,0.0,0.0,13.09869965947056,2.504144792943244,1.6097585164605277,621.2814494007052,Y,HAR-bottom1_09-28-21_14Mar22,HAR-bottom1,2021-09-28 13:04:00,3.15,28.36,29.32733333333334,24.915001,21.15,13.15,,ToRies_Labprocessed2020and2021_sharedSeaGlass
,CC,HAR,,,,,,,9/28/21 14:00,,3.15,44.062,,,,,,,28.36,,21.15,,HAR-bottom2,,,1890.0544015483283,1753.0965109445583,21.149999618530277,13.149999618530272,7.848024248242713,571.986674492709,573.9056199341863,1629.5552799236243,105.02483313391984,18.516472104439416,47.70847060221819,2.7555020444241656,0.0,0.0,12.80114498568282,2.6155036187207648,1.6813441606627204,588.2352752642333,Y,HAR-bottom2_09-28-21_14Mar22,HAR-bottom2,2021-09-28 13:04:00,3.15,28.36,29.32733333333334,24.861,21.15,13.15,Had to run DIC again ,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN219,F23,B,WN219020,8.16,9.16,42.3386802,-70.9434432,11/02/21 06:36,B,9.18,36.59,7.663,0.7609,0.9315,88.19,8.198,,30.87,23.19,12.99,2.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,F23,C,WN21901F,12.98,13.98,42.3386993,-70.9433212,11/02/21 06:36,C,13.98,36.64,7.668,0.7764,0.9456,88.28,8.198,,30.91,23.22,13.0,3.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,F23,D,WN21901A,18.47,19.47,42.3389282,-70.9426116,11/02/21 06:36,D,19.45,37.08,7.636,0.803,0.9697,88.3,8.216,,31.21,23.44,13.12,3.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,F23,E,WN219019,24.01,25.01,42.3389739,-70.9424667,11/02/21 06:36,E,24.99,37.31,7.636,0.8555,1.017,88.48,8.22,,31.39,23.57,13.17,3.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,F23,A,WN21901D,0.54,1.54,42.3388023,-70.9429626,11/02/21 06:36,A,1.5,36.23,7.696,0.7944,0.9618,88.17,8.196,,30.65,23.05,12.85,2.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,N01,A,WN219032,0.54,1.54,42.4197311,-70.8638534,11/02/21 07:13,A,1.55,38.02,7.83,1.445,1.541,91.39,8.262,,31.9,23.92,13.36,1.557,N01-s,,,2164.778197913926,2029.3640077970235,13.361315727233888,11.552433013916016,7.900564741520057,555.0928543235731,557.1471146599649,1900.132724778473,106.96899220932856,22.262280292796024,49.16566312697311,1.5545077098329168,0.0,0.0,13.926122941479484,2.5944728665267784,1.6500906256283403,565.550661870148,,N01_s_11-02-21_08Mar22,N01-s, 11/02/21 08:21:31,1.552433014,31.89981651,31.82733333333334,25.046,13.36131573,11.552433014,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN219,N01,C,WN219030,15.11,16.11,42.4197807,-70.8639984,11/02/21 07:13,C,16.17,38.04,7.825,1.342,1.45,91.36,8.271,,31.9,23.92,13.38,1.559,N01-m1,,,2168.495762756831,2026.032819442834,13.375646591186523,26.172481536865234,7.918335384952136,530.355374330658,532.3177272109491,1893.6241694841208,111.14407250093754,21.26464727678296,50.97322178275406,1.6226694167106648,0.0,0.0,13.6625185716217,2.689422779541057,1.7106772045296543,540.3545400545635,Y,N01_m1_11-02-21_08Mar22,N01-m1, 11/02/21 08:20:13,16.17248154,31.90237999,31.794,25.046,13.37564659,26.17248154,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN219,N01,E,WN21902E,29.68,30.68,42.4196968,-70.8641204,11/02/21 07:13,E,30.76,38.49,6.992,0.4863,0.6808,81.88,8.238,,32.29,24.22,13.4,1.605,N01-d,,,2184.119582569582,2053.1393490688447,13.402496337890623,40.76969909667969,7.880165465149663,587.1339239355773,589.3056146609539,1924.9190824622692,104.75646516521344,23.463950829829628,48.19813453401386,1.5028251463762052,0.0,0.0,14.131753104009704,2.5218023550602915,1.6061423970614794,598.2165173449227,,N01_d_11-02-21_08Mar22,N01-d, 11/02/21 08:18:38,30.7696991,32.29262924,32.227333333333334,25.023001,13.40249634,40.7696991,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN219,N01,D,WN21902F,21.82,22.82,42.4197463,-70.8640441,11/02/21 07:13,D,22.83,38.07,7.808,1.308,1.421,91.2,8.271,,31.91,23.92,13.39,1.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,N01,B,WN219031,8.28,9.28,42.4197463,-70.8638992,11/02/21 07:13,B,9.26,38.03,7.824,1.381,1.485,91.34,8.269,,31.9,23.92,13.37,1.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,N01,C,WN219030,15.11,16.11,42.4197807,-70.8639984,11/02/21 07:13,C,16.17,38.04,7.825,1.342,1.45,91.36,8.271,,31.9,23.92,13.38,1.559,N01-m2,,,2166.707312643217,2035.264679851243,13.375646591186523,26.172481536865234,7.886560194391149,574.4116015027193,576.5369655797856,1907.6227521105184,104.64112020778238,23.000751964416967,48.30134619902381,1.5141968671148802,0.0,0.0,14.075404453783417,2.5284903340004536,1.6092536005615048,585.2402690175658,Y,N01_m2_11-02-21_08Mar22,N01-m2, 11/02/21 08:20:13,16.17248154,31.90237999,32.02733333333333,25.041,13.37564659,26.17248154,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN219,N04,D,WN219043,31.15,32.15,42.4442596,-70.7351226,11/02/21 07:47,D,32.26,38.41,7.615,1.415,1.515,89.28,8.287,,32.13,24.07,13.51,0.8319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,N04,A,WN219046,0.48,1.48,42.4443778,-70.7346115,11/02/21 07:47,A,1.59,38.31,7.829,1.824,1.871,91.71,8.288,,32.07,24.03,13.48,0.9966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,N04,C,WN219044,21.15,22.15,42.4442749,-70.7348785,11/02/21 07:47,C,22.21,38.33,7.805,2.094,2.103,91.45,8.291,,32.08,24.03,13.49,0.9752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,N04,E,WN219042,46.39,47.39,42.4442481,-70.7353897,11/02/21 07:47,E,47.44,38.07,6.941,0.4732,0.6687,80.33,8.227,,32.4,24.42,12.81,0.7267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,N04,B,WN219045,10.17,11.17,42.4443283,-70.7347335,11/02/21 07:47,B,11.18,38.33,7.811,2.092,2.102,91.52,8.289,,32.08,24.03,13.5,0.9732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN219,F22,A,WN219060,0.66,1.66,42.4793052,-70.616455,11/02/21 08:15,A,1.77,38.13,7.911,3.083,2.534,92.36,8.268,,32.02,24.02,13.34,1.034,F22-s,,,2178.3289715069445,2015.8333606651247,13.34041690826416,11.77596950531006,7.96590502512456,470.5744953882601,472.3164405610724,1873.877589320912,123.09204745411948,18.86364048026565,56.46879032442458,1.8093593162449817,0.0,0.0,12.929578268378746,2.981756789625596,1.8972792818033055,479.4298320366959,,F22_s_11-02-21_03Mar22,F22-s, 11/02/21 09:26:00,1.775969744,32.01914597,32.02733333333333,24.865999,13.34041691,11.775969744,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN219,F22,C,WN21905E,41.33,42.33,42.4793891,-70.616539,11/02/21 08:15,C,42.45,38.39,7.245,0.5669,0.7548,84.61,8.235,,32.31,24.25,13.27,0.6665,F22-m2,,,2192.5996494004244,2060.3501531282186,13.270635604858398,52.45238876342773,7.88354788960602,583.1128458395682,585.2733094108733,1931.3684598709929,105.59085963932785,23.390711150309084,48.5648007546166,1.4980454999485169,0.0,0.0,14.109070933561972,2.5354325575941647,1.6148771818751135,594.045954420351,Y,F22_m2_11-02-21_08Mar22,F22-m2, 11/02/21 09:24:18,42.45238876,32.30527878,32.294,25.031,13.2706356,52.45238876,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN219,F22,C,WN21905E,41.33,42.33,42.4793891,-70.616539,11/02/21 08:15,C,42.45,38.39,7.245,0.5669,0.7548,84.61,8.235,,32.31,24.25,13.27,0.6665,F22-m1,,,2193.757854598909,2037.107187109947,13.270635604858398,52.45238876342773,7.945218699490986,496.9344684790091,498.77563665792127,1897.432117490985,119.74884551388998,19.92628299171901,55.11099908992151,1.728552585523834,0.0,0.0,13.173483246276756,2.87422262224157,1.830950583965848,506.2514953026707,Y,F22_m1_11-02-21_03Mar22,F22-m1, 11/02/21 09:24:18,42.45238876,32.30527878,32.360666666666674,25.0,13.2706356,52.45238876,,ToRies_Labprocessed2020and2021_sharedSeaGlass
