Plot Title: Carolina September 2021,,,
#,"Date Time, GMT-04:00","High Range, μS/cm (LGR S/N: 20200318, SEN S/N: 20200318)","Temp, °C (LGR S/N: 20200318, SEN S/N: 20200318)"
1,9/28/2021 9:36,0,23.29
2,9/28/2021 10:06,23924.1,21.83
3,9/28/2021 10:36,23922.5,21.8
4,9/28/2021 11:06,23899.9,21.8
5,9/28/2021 11:36,23967.7,21.91
6,9/28/2021 12:06,23998.5,22.02
7,9/28/2021 12:36,23938.6,22.09
8,9/28/2021 13:06,23987.1,22.15
9,9/28/2021 13:36,24006.6,22.16
10,9/28/2021 14:06,24004.9,22.15
11,9/28/2021 14:36,24014.7,22.08
12,9/28/2021 15:06,23956.4,22.06
13,9/28/2021 15:36,23996.8,22.06
14,9/28/2021 16:06,23992,22.04
15,9/28/2021 16:36,23990.3,22.07
16,9/28/2021 17:06,24003.3,22.12
17,9/28/2021 17:36,23998.5,22.11
18,9/28/2021 18:06,23972.5,22.11
19,9/28/2021 18:36,23883.8,22.06
20,9/28/2021 19:06,23917.6,22.05
21,9/28/2021 19:36,23920.9,22
22,9/28/2021 20:06,23911.2,21.99
23,9/28/2021 20:36,23954.7,22.02
24,9/28/2021 21:06,23859.7,21.94
25,9/28/2021 21:36,23888.7,21.93
26,9/28/2021 22:06,23866.2,21.9
27,9/28/2021 22:36,23752.7,21.68
28,9/28/2021 23:06,23842.1,21.77
29,9/28/2021 23:36,23813.3,21.75
30,9/29/2021 0:06,23802.1,21.72
31,9/29/2021 0:36,23563,21.21
32,9/29/2021 1:06,23548.9,21.01
33,9/29/2021 1:36,23511.3,20.99
34,9/29/2021 2:06,23503.5,20.86
35,9/29/2021 2:36,23533.2,20.89
36,9/29/2021 3:06,23643.3,21.06
37,9/29/2021 3:36,23614.9,20.92
38,9/29/2021 4:06,23611.7,20.86
39,9/29/2021 4:36,23592.9,20.78
40,9/29/2021 5:06,23648,20.82
41,9/29/2021 5:36,23605.4,20.64
42,9/29/2021 6:06,23553.6,20.36
43,9/29/2021 6:36,23505.1,20.15
44,9/29/2021 7:06,23366.7,19.82
45,9/29/2021 7:36,23365.2,19.78
46,9/29/2021 8:06,23318.9,19.7
47,9/29/2021 8:36,23248.1,19.55
48,9/29/2021 9:06,23202.2,19.51
49,9/29/2021 9:36,23187,19.56
50,9/29/2021 10:06,23112.4,19.47
51,9/29/2021 10:36,23185.4,19.9
52,9/29/2021 11:06,23265,20.3
53,9/29/2021 11:36,23400.8,20.63
54,9/29/2021 12:06,23527,20.96
55,9/29/2021 12:36,23519.1,20.73
56,9/29/2021 13:06,23523.8,20.84
57,9/29/2021 13:36,23495.7,20.97
58,9/29/2021 14:06,23539.5,20.96
59,9/29/2021 14:36,23461.4,21.05
60,9/29/2021 15:06,23473.9,21.12
61,9/29/2021 15:36,23455.2,21.13
62,9/29/2021 16:06,23459.8,21.2
63,9/29/2021 16:36,23503.5,21.41
64,9/29/2021 17:06,23439.6,21.26
65,9/29/2021 17:36,23388.4,21.01
66,9/29/2021 18:06,23278.8,20.82
67,9/29/2021 18:36,23240.5,20.75
68,9/29/2021 19:06,23371.4,20.96
69,9/29/2021 19:36,23489.5,21.13
70,9/29/2021 20:06,23520.7,21.22
71,9/29/2021 20:36,23621.2,21.28
72,9/29/2021 21:06,23632.2,21.51
73,9/29/2021 21:36,23640.1,21.58
74,9/29/2021 22:06,23693.9,21.71
75,9/29/2021 22:36,23722.5,21.59
76,9/29/2021 23:06,23705,21.58
77,9/29/2021 23:36,23698.7,21.72
78,9/30/2021 0:06,23665.4,21.64
79,9/30/2021 0:36,23689.1,21.63
80,9/30/2021 1:06,23724,21.66
81,9/30/2021 1:36,23624.3,21.5
82,9/30/2021 2:06,23648,21.5
83,9/30/2021 2:36,23622.8,21.39
84,9/30/2021 3:06,23570.9,21.23
85,9/30/2021 3:36,23614.9,21.3
86,9/30/2021 4:06,23528.5,21.01
87,9/30/2021 4:36,23311.1,20.22
88,9/30/2021 5:06,23332.7,19.93
89,9/30/2021 5:36,23349.7,19.97
90,9/30/2021 6:06,23351.3,19.99
91,9/30/2021 6:36,23394.6,20
92,9/30/2021 7:06,23268.1,19.48
93,9/30/2021 7:36,23209.9,19.21
94,9/30/2021 8:06,23062.4,18.76
95,9/30/2021 8:36,23029.2,18.7
96,9/30/2021 9:06,23023.1,18.72
97,9/30/2021 9:36,22993,18.79
98,9/30/2021 10:06,22946.4,18.85
99,9/30/2021 10:36,23018.6,18.97
100,9/30/2021 11:06,22967.4,18.91
101,9/30/2021 11:36,22987,19.19
102,9/30/2021 12:06,22996,19.34
103,9/30/2021 12:36,22987,19.39
104,9/30/2021 13:06,22993,19.44
105,9/30/2021 13:36,23017.1,19.56
106,9/30/2021 14:06,23226.7,20.33
107,9/30/2021 14:36,23209.9,20.37
108,9/30/2021 15:06,23243.5,20.32
109,9/30/2021 15:36,23151.9,20.15
110,9/30/2021 16:06,23164.1,20.08
111,9/30/2021 16:36,23118.5,19.9
112,9/30/2021 17:06,23059.4,19.68
113,9/30/2021 17:36,23069.9,19.76
114,9/30/2021 18:06,23113.9,19.69
115,9/30/2021 18:36,23113.9,19.6
116,9/30/2021 19:06,23124.5,19.21
117,9/30/2021 19:36,23063.9,19.14
118,9/30/2021 20:06,23020.1,19
119,9/30/2021 20:36,23014.1,19.01
120,9/30/2021 21:06,22919.5,18.75
121,9/30/2021 21:36,22783.9,18.59
122,9/30/2021 22:06,22825.5,18.47
123,9/30/2021 22:36,22701.2,18.48
124,9/30/2021 23:06,22785.4,18.56
125,9/30/2021 23:36,22879.1,18.77
126,10/1/2021 0:06,22707.1,18.31
127,10/1/2021 0:36,22623.3,17.99
128,10/1/2021 1:06,22655.6,18.14
129,10/1/2021 1:36,22630.6,18.06
130,10/1/2021 2:06,22605.8,17.92
131,10/1/2021 2:36,22613.1,17.95
132,10/1/2021 3:06,22532.8,17.75
133,10/1/2021 3:36,22531.3,17.84
134,10/1/2021 4:06,23391.5,20.17
135,10/1/2021 4:36,23295.8,19.58
136,10/1/2021 5:06,23223.6,19.56
137,10/1/2021 5:36,22870.2,18.34
138,10/1/2021 6:06,22429.8,16.78
139,10/1/2021 6:36,22598.4,17.48
140,10/1/2021 7:06,22450.1,17.31
141,10/1/2021 7:36,22442.8,17.18
142,10/1/2021 8:06,23150.4,18.89
143,10/1/2021 8:36,23012.6,18.48
144,10/1/2021 9:06,22861.2,18.13
145,10/1/2021 9:36,22994.5,18.46
146,10/1/2021 10:06,23057.8,19.06
147,10/1/2021 10:36,23441.2,19.87
148,10/1/2021 11:06,23159.5,19.86
149,10/1/2021 11:36,23326.6,19.94
150,10/1/2021 12:06,23377.5,19.93
151,10/1/2021 12:36,23424.1,20.15
152,10/1/2021 13:06,23466.1,20.37
153,10/1/2021 13:36,23441.2,20.34
154,10/1/2021 14:06,23635.4,20.84
155,10/1/2021 14:36,23659.1,21.2
156,10/1/2021 15:06,23597.6,21.25
157,10/1/2021 15:36,23614.9,21.32
158,10/1/2021 16:06,23655.9,21.25
159,10/1/2021 16:36,23695.5,21.25
160,10/1/2021 17:06,23536.4,21.21
161,10/1/2021 17:36,23514.4,20.76
162,10/1/2021 18:06,23300.4,20.55
163,10/1/2021 18:36,23553.6,21.06
164,10/1/2021 19:06,23495.7,20.75
165,10/1/2021 19:36,23547.3,20.8
166,10/1/2021 20:06,23624.3,20.93
167,10/1/2021 20:36,23578.7,20.82
168,10/1/2021 21:06,23618,20.91
169,10/1/2021 21:36,23602.3,20.9
170,10/1/2021 22:06,23611.7,20.86
171,10/1/2021 22:36,23635.4,20.9
172,10/1/2021 23:06,23643.3,20.87
173,10/1/2021 23:36,23646.4,20.85
174,10/2/2021 0:06,23591.3,20.75
175,10/2/2021 0:36,23566.1,20.72
176,10/2/2021 1:06,23552,20.65
177,10/2/2021 1:36,23586.6,20.71
178,10/2/2021 2:06,23542.6,20.62
179,10/2/2021 2:36,23495.7,20.5
180,10/2/2021 3:06,23599.1,20.68
181,10/2/2021 3:36,23681.2,20.73
182,10/2/2021 4:06,23660.7,20.72
183,10/2/2021 4:36,23690.7,20.73
184,10/2/2021 5:06,23712.9,20.7
185,10/2/2021 5:36,23744.7,20.69
186,10/2/2021 6:06,23746.3,20.58
187,10/2/2021 6:36,23686,20.27
188,10/2/2021 7:06,23733.6,20.42
189,10/2/2021 7:36,23757.4,20.28
190,10/2/2021 8:06,23644.9,20
191,10/2/2021 8:36,23703.4,20.14
192,10/2/2021 9:06,23621.2,19.94
193,10/2/2021 9:36,23703.4,20.11
194,10/2/2021 10:06,23643.3,20
195,10/2/2021 10:36,23697.1,20.22
196,10/2/2021 11:06,23629.1,20.05
197,10/2/2021 11:36,23616.5,20.08
198,10/2/2021 12:06,23616.5,20.18
199,10/2/2021 12:36,23630.7,20.21
200,10/2/2021 13:06,23671.7,20.37
201,10/2/2021 13:36,23720.9,20.61
202,10/2/2021 14:06,23770.2,20.65
203,10/2/2021 14:36,23782.9,20.69
204,10/2/2021 15:06,23790.9,20.79
205,10/2/2021 15:36,23802.1,20.82
206,10/2/2021 16:06,23786.1,20.93
207,10/2/2021 16:36,23776.6,20.85
208,10/2/2021 17:06,23861.3,20.78
209,10/2/2021 17:36,23829.3,20.82
210,10/2/2021 18:06,23838.9,20.78
211,10/2/2021 18:36,23861.3,20.71
212,10/2/2021 19:06,23859.7,20.68
213,10/2/2021 19:36,23882.2,20.63
214,10/2/2021 20:06,23879,20.61
215,10/2/2021 20:36,23877.4,20.51
216,10/2/2021 21:06,23856.5,20.46
217,10/2/2021 21:36,23861.3,20.41
218,10/2/2021 22:06,23835.7,20.35
219,10/2/2021 22:36,23821.3,20.32
220,10/2/2021 23:06,23853.3,20.37
221,10/2/2021 23:36,23800.5,20.18
222,10/3/2021 0:06,23728.8,20.04
223,10/3/2021 0:36,23663.8,19.87
224,10/3/2021 1:06,23649.6,19.9
225,10/3/2021 1:36,23733.6,20.12
226,10/3/2021 2:06,23698.7,20.12
227,10/3/2021 2:36,23655.9,20
228,10/3/2021 3:06,23654.3,19.97
229,10/3/2021 3:36,23687.6,20.06
230,10/3/2021 4:06,23701.8,20.08
231,10/3/2021 4:36,23744.7,20.18
232,10/3/2021 5:06,23703.4,20.08
233,10/3/2021 5:36,23786.1,20.25
234,10/3/2021 6:06,23790.9,20.27
235,10/3/2021 6:36,23862.9,20.37
236,10/3/2021 7:06,23883.8,20.41
237,10/3/2021 7:36,23805.3,20.26
238,10/3/2021 8:06,23808.5,20.27
239,10/3/2021 8:36,23739.9,20.14
240,10/3/2021 9:06,23720.9,20.21
241,10/3/2021 9:36,23703.4,20.17
242,10/3/2021 10:06,23782.9,20.3
243,10/3/2021 10:36,23739.9,20.25
244,10/3/2021 11:06,23810.1,20.34
245,10/3/2021 11:36,23821.3,20.39
246,10/3/2021 12:06,23768.6,20.36
247,10/3/2021 12:36,23830.9,20.64
248,10/3/2021 13:06,23832.5,20.77
249,10/3/2021 13:36,23762.2,21.07
250,10/3/2021 14:06,23803.7,21.07
251,10/3/2021 14:36,23797.3,21.12
252,10/3/2021 15:06,23762.2,21.18
253,10/3/2021 15:36,23806.9,21.13
254,10/3/2021 16:06,23663.8,21.33
255,10/3/2021 16:36,23735.2,21.23
256,10/3/2021 17:06,23759,21.12
257,10/3/2021 17:36,23712.9,21.12
258,10/3/2021 18:06,23767,20.97
259,10/3/2021 18:36,23738.3,20.96
260,10/3/2021 19:06,23712.9,20.91
261,10/3/2021 19:36,23619.6,20.9
262,10/3/2021 20:06,23662.2,20.87
263,10/3/2021 20:36,23692.3,20.87
264,10/3/2021 21:06,23687.6,20.89
265,10/3/2021 21:36,23690.7,20.85
266,10/3/2021 22:06,23739.9,20.85
267,10/3/2021 22:36,23779.7,20.78
268,10/3/2021 23:06,23600.7,20.67
269,10/3/2021 23:36,23638.5,20.71
270,10/4/2021 0:06,23555.2,20.49
271,10/4/2021 0:36,23539.5,20.47
272,10/4/2021 1:06,23516,20.42
273,10/4/2021 1:36,23537.9,20.44
274,10/4/2021 2:06,23558.3,20.47
275,10/4/2021 2:36,23592.9,20.46
276,10/4/2021 3:06,23569.3,20.46
277,10/4/2021 3:36,23614.9,20.48
278,10/4/2021 4:06,23572.4,20.43
279,10/4/2021 4:36,23407,20.2
280,10/4/2021 5:06,23536.4,20.33
281,10/4/2021 5:36,23561.4,20.4
282,10/4/2021 6:06,23662.2,20.43
283,10/4/2021 6:36,23613.3,20.39
284,10/4/2021 7:06,23630.7,20.35
285,10/4/2021 7:36,23263.5,19.92
286,10/4/2021 8:06,23076,19.65
287,10/4/2021 8:36,23162.6,19.76
288,10/4/2021 9:06,23323.5,19.96
289,10/4/2021 9:36,23470.7,20.1
290,10/4/2021 10:06,23403.9,19.99
291,10/4/2021 10:36,23065.4,19.72
292,10/4/2021 11:06,23374.4,19.97
293,10/4/2021 11:36,23337.4,19.96
294,10/4/2021 12:06,23345.1,19.98
295,10/4/2021 12:36,23113.9,19.78
296,10/4/2021 13:06,23103.3,19.86
297,10/4/2021 13:36,23235.9,20.01
298,10/4/2021 14:06,23154.9,19.87
299,10/4/2021 14:36,23223.6,19.91
300,10/4/2021 15:06,23085.1,19.81
301,10/4/2021 15:36,23159.5,19.86
302,10/4/2021 16:06,23351.3,20.01
303,10/4/2021 16:36,23209.9,19.91
304,10/4/2021 17:06,23033.7,19.76
305,10/4/2021 17:36,23050.3,19.76
306,10/4/2021 18:06,23226.7,19.85
307,10/4/2021 18:36,22652.7,19.24
308,10/4/2021 19:06,22938.9,19.64
309,10/4/2021 19:36,23038.2,19.74
310,10/4/2021 20:06,22947.9,19.62
311,10/4/2021 20:36,22830,19.26
312,10/4/2021 21:06,23214.5,19.74
313,10/4/2021 21:36,23068.4,19.65
314,10/4/2021 22:06,22871.6,19.5
315,10/4/2021 22:36,23455.2,20.01
316,10/4/2021 23:06,23505.1,20.04
317,10/4/2021 23:36,23445.8,19.97
318,10/5/2021 0:06,23041.2,19.64
319,10/5/2021 0:36,22812.1,19.41
320,10/5/2021 1:06,22665.9,19.25
321,10/5/2021 1:36,22484.8,18.99
322,10/5/2021 2:06,22118.2,18.4
323,10/5/2021 2:36,22386.5,18.83
324,10/5/2021 3:06,22643.8,19.01
325,10/5/2021 3:36,22428.4,18.83
326,10/5/2021 4:06,22535.7,18.42
327,10/5/2021 4:36,22298.9,18.46
328,10/5/2021 5:06,22497.9,18.45
329,10/5/2021 5:36,22744,19.01
330,10/5/2021 6:06,22973.4,19.2
331,10/5/2021 6:36,22958.4,19.22
332,10/5/2021 7:06,22934.4,19.21
333,10/5/2021 7:36,23053.3,19.39
334,10/5/2021 8:06,22831.4,19.19
335,10/5/2021 8:36,22738.1,18.42
336,10/5/2021 9:06,22749.9,18.41
337,10/5/2021 9:36,22830,18.54
338,10/5/2021 10:06,22891.1,18.6
339,10/5/2021 10:36,22772.1,18.65
340,10/5/2021 11:06,22567.8,18.31
341,10/5/2021 11:36,22723.3,18.52
342,10/5/2021 12:06,22598.4,18.41
343,10/5/2021 12:36,22566.3,18.41
344,10/5/2021 13:06,22518.2,18.45
345,10/5/2021 13:36,22386.5,18.45
346,10/5/2021 14:06,22629.2,18.54
347,10/5/2021 14:36,22545.9,18.54
348,10/5/2021 15:06,22221.8,18.45
349,10/5/2021 15:36,22033.7,18.32
350,10/5/2021 16:06,22393.7,18.65
351,10/5/2021 16:36,22060.4,18.35
352,10/5/2021 17:06,22186.3,18.52
353,10/5/2021 17:36,22714.5,18.82
354,10/5/2021 18:06,22775,19.06
355,10/5/2021 18:36,22585.3,18.83
356,10/5/2021 19:06,22576.5,18.88
357,10/5/2021 19:36,23073,19.12
358,10/5/2021 20:06,23234.4,19.2
359,10/5/2021 20:36,23092.7,19.18
360,10/5/2021 21:06,22982.5,19.17
361,10/5/2021 21:36,22651.2,18.46
362,10/5/2021 22:06,22767.6,18.38
363,10/5/2021 22:36,22847.8,18.61
364,10/5/2021 23:06,22818.1,18.69
365,10/5/2021 23:36,22973.4,18.9
366,10/6/2021 0:06,22964.4,18.92
367,10/6/2021 0:36,22868.7,18.83
368,10/6/2021 1:06,22858.2,18.81
369,10/6/2021 1:36,22921,19.05
370,10/6/2021 2:06,22847.8,18.91
371,10/6/2021 2:36,22396.6,18.61
372,10/6/2021 3:06,22919.5,18.95
373,10/6/2021 3:36,22943.4,18.97
374,10/6/2021 4:06,22431.3,18.6
375,10/6/2021 4:36,22772.1,18.55
376,10/6/2021 5:06,23162.6,18.95
377,10/6/2021 5:36,23110.9,18.9
378,10/6/2021 6:06,23208.3,18.97
379,10/6/2021 6:36,23288.1,19.04
380,10/6/2021 7:06,23371.4,18.9
381,10/6/2021 7:36,23577.1,19.1
382,10/6/2021 8:06,23689.1,19.17
383,10/6/2021 8:36,23627.5,19.13
384,10/6/2021 9:06,23749.5,19.28
385,10/6/2021 9:36,23654.3,19.11
386,10/6/2021 10:06,23456.7,19.07
387,10/6/2021 10:36,23581.9,19.12
388,10/6/2021 11:06,23411.6,19.05
389,10/6/2021 11:36,23531.7,19.22
390,10/6/2021 12:06,23497.3,19.08
391,10/6/2021 12:36,23129.1,18.98
392,10/6/2021 13:06,23219,19.11
393,10/6/2021 13:36,23144.3,19.46
394,10/6/2021 14:06,23292.7,19.49
395,10/6/2021 14:36,23323.5,19.6
396,10/6/2021 15:06,23126,19.65
397,10/6/2021 15:36,23033.7,19.75
398,10/6/2021 16:06,23144.3,19.76
399,10/6/2021 16:36,23269.6,19.77
400,10/6/2021 17:06,23283.5,19.81
401,10/6/2021 17:36,23461.4,19.83
402,10/6/2021 18:06,23489.5,19.83
403,10/6/2021 18:36,23662.2,19.84
404,10/6/2021 19:06,23719.3,19.83
405,10/6/2021 19:36,23667,19.84
406,10/6/2021 20:06,23712.9,19.85
407,10/6/2021 20:36,23827.7,19.87
408,10/6/2021 21:06,23888.7,19.85
409,10/6/2021 21:36,23899.9,19.85
410,10/6/2021 22:06,23906.4,19.85
411,10/6/2021 22:36,23899.9,19.86
412,10/6/2021 23:06,23924.1,19.89
413,10/6/2021 23:36,23927.3,19.9
414,10/7/2021 0:06,23903.1,19.7
415,10/7/2021 0:36,23962.8,19.82
416,10/7/2021 1:06,23996.8,19.79
417,10/7/2021 1:36,24021.2,19.82
418,10/7/2021 2:06,23858.1,19.79
419,10/7/2021 2:36,23848.5,19.7
420,10/7/2021 3:06,23832.5,19.62
421,10/7/2021 3:36,23822.9,19.63
422,10/7/2021 4:06,23832.5,19.64
423,10/7/2021 4:36,23657.5,19.54
424,10/7/2021 5:06,23673.3,19.48
425,10/7/2021 5:36,23665.4,19.44
426,10/7/2021 6:06,23703.4,19.48
427,10/7/2021 6:36,23962.8,19.81
428,10/7/2021 7:06,23778.2,19.55
429,10/7/2021 7:36,23822.9,19.58
430,10/7/2021 8:06,23893.5,19.65
431,10/7/2021 8:36,23980.6,19.77
432,10/7/2021 9:06,23979,19.79
433,10/7/2021 9:36,24114.1,19.93
434,10/7/2021 10:06,24155,19.98
435,10/7/2021 10:36,24166.5,20.01
436,10/7/2021 11:06,24171.4,19.99
437,10/7/2021 11:36,24074.9,20.06
438,10/7/2021 12:06,24097.7,20.25
439,10/7/2021 12:36,24253.8,20.28
440,10/7/2021 13:06,24209.3,20.3
441,10/7/2021 13:36,24278.7,20.3
442,10/7/2021 14:06,24245.6,20.58
443,10/7/2021 14:36,24267.1,20.77
444,10/7/2021 15:06,24368.4,20.86
445,10/7/2021 15:36,24338.4,20.84
446,10/7/2021 16:06,24355.1,20.92
447,10/7/2021 16:36,24313.5,20.98
448,10/7/2021 17:06,24338.4,21
449,10/7/2021 17:36,24316.8,20.97
450,10/7/2021 18:06,24253.8,20.84
451,10/7/2021 18:36,24260.5,20.78
452,10/7/2021 19:06,24234,20.85
453,10/7/2021 19:36,24229.1,20.84
454,10/7/2021 20:06,24204.3,20.79
455,10/7/2021 20:36,24262.1,20.77
456,10/7/2021 21:06,24338.4,20.78
457,10/7/2021 21:36,24360.1,20.76
458,10/7/2021 22:06,24415.2,20.76
459,10/7/2021 22:36,24386.8,20.71
460,10/7/2021 23:06,24426.9,20.73
461,10/7/2021 23:36,24391.8,20.71
462,10/8/2021 0:06,24418.5,20.73
463,10/8/2021 0:36,24386.8,20.71
464,10/8/2021 1:06,24385.1,20.5
465,10/8/2021 1:36,24400.1,20.54
466,10/8/2021 2:06,24445.3,20.61
467,10/8/2021 2:36,24440.3,20.58
468,10/8/2021 3:06,24411.8,20.55
469,10/8/2021 3:36,24326.8,20.3
470,10/8/2021 4:06,24146.8,19.93
471,10/8/2021 4:36,24143.6,20.01
472,10/8/2021 5:06,24107.5,19.96
473,10/8/2021 5:36,24084.7,19.97
474,10/8/2021 6:06,24074.9,19.91
475,10/8/2021 6:36,24014.7,19.89
476,10/8/2021 7:06,24087.9,19.98
477,10/8/2021 7:36,24063.5,19.92
478,10/8/2021 8:06,24143.6,20.18
479,10/8/2021 8:36,24206,20.26
480,10/8/2021 9:06,24260.5,20.29
481,10/8/2021 9:36,24277,20.3
482,10/8/2021 10:06,24214.2,20.27
483,10/8/2021 10:36,24315.1,20.48
484,10/8/2021 11:06,24277,20.39
485,10/8/2021 11:36,24101,20.3
486,10/8/2021 12:06,24168.2,20.41
487,10/8/2021 12:36,24164.9,20.43
488,10/8/2021 13:06,24194.5,20.55
489,10/8/2021 13:36,24197.8,20.78
490,10/8/2021 14:06,24243.9,20.91
491,10/8/2021 14:36,24242.3,20.99
492,10/8/2021 15:06,24242.3,21.13
493,10/8/2021 15:36,24267.1,21.15
494,10/8/2021 16:06,24222.5,21.21
495,10/8/2021 16:36,24207.6,21.22
496,10/8/2021 17:06,23956.4,20.71
497,10/8/2021 17:36,23705,20.58
498,10/8/2021 18:06,23980.6,20.86
499,10/8/2021 18:36,23916,20.77
500,10/8/2021 19:06,24009.8,20.85
501,10/8/2021 19:36,24000.1,20.86
502,10/8/2021 20:06,24091.2,20.87
503,10/8/2021 20:36,24004.9,20.82
504,10/8/2021 21:06,24130.4,20.89
505,10/8/2021 21:36,24042.3,20.78
506,10/8/2021 22:06,24110.8,20.78
507,10/8/2021 22:36,24009.8,20.67
508,10/8/2021 23:06,24156.7,20.75
509,10/8/2021 23:36,24173.1,20.72
510,10/9/2021 0:06,24232.4,20.75
511,10/9/2021 0:36,24173.1,20.68
512,10/9/2021 1:06,23941.8,20.46
513,10/9/2021 1:36,24040.7,20.48
514,10/9/2021 2:06,23975.8,20.37
515,10/9/2021 2:36,24073.2,20.39
516,10/9/2021 3:06,24032.5,20.24
517,10/9/2021 3:36,23864.6,19.98
518,10/9/2021 4:06,23859.7,19.87
519,10/9/2021 4:36,23652.8,19.56
520,10/9/2021 5:06,23779.7,19.72
521,10/9/2021 5:36,23591.3,19.39
522,10/9/2021 6:06,23695.5,19.6
523,10/9/2021 6:36,23613.3,19.43
524,10/9/2021 7:06,23522.3,19.31
525,10/9/2021 7:36,23509.8,19.29
526,10/9/2021 8:06,23563,19.35
527,10/9/2021 8:36,23794.1,19.83
528,10/9/2021 9:06,23530.1,19.39
529,10/9/2021 9:36,23585,19.47
530,10/9/2021 10:06,23736.8,19.78
531,10/9/2021 10:36,23789.3,19.96
532,10/9/2021 11:06,23895.1,20.03
533,10/9/2021 11:36,23762.2,19.91
534,10/9/2021 12:06,23730.4,19.86
535,10/9/2021 12:36,23622.8,19.5
536,10/9/2021 13:06,23959.6,20.04
537,10/9/2021 13:36,24060.2,20.15
538,10/9/2021 14:06,23982.2,20.11
539,10/9/2021 14:36,23970.9,20.08
540,10/9/2021 15:06,23925.7,20.07
541,10/9/2021 15:36,23945.1,20.08
542,10/9/2021 16:06,23985.5,20.1
543,10/9/2021 16:36,23924.1,19.99
544,10/9/2021 17:06,23895.1,20
545,10/9/2021 17:36,23846.9,19.92
546,10/9/2021 18:06,23752.7,19.76
547,10/9/2021 18:36,23924.1,19.98
548,10/9/2021 19:06,23751.1,19.7
549,10/9/2021 19:36,23762.2,19.74
550,10/9/2021 20:06,23724,19.64
551,10/9/2021 20:36,23773.4,19.74
552,10/9/2021 21:06,23790.9,19.78
553,10/9/2021 21:36,23911.2,19.92
554,10/9/2021 22:06,23912.8,19.84
555,10/9/2021 22:36,23992,19.92
556,10/9/2021 23:06,23877.4,19.75
557,10/9/2021 23:36,23966.1,19.87
558,10/10/2021 0:06,24055.3,19.93
559,10/10/2021 0:36,24050.4,19.87
560,10/10/2021 1:06,24092.8,19.91
561,10/10/2021 1:36,24068.4,19.87
562,10/10/2021 2:06,23964.4,19.67
563,10/10/2021 2:36,23990.3,19.68
564,10/10/2021 3:06,23949.9,19.55
565,10/10/2021 3:36,24009.8,19.58
566,10/10/2021 4:06,24013.1,19.57
567,10/10/2021 4:36,23988.7,19.49
568,10/10/2021 5:06,23867.8,19.17
569,10/10/2021 5:36,23725.6,18.82
570,10/10/2021 6:06,23720.9,18.82
571,10/10/2021 6:36,23803.7,19.03
572,10/10/2021 7:06,23693.9,18.79
573,10/10/2021 7:36,23632.2,18.65
574,10/10/2021 8:06,23728.8,18.88
575,10/10/2021 8:36,23778.2,18.93
576,10/10/2021 9:06,23662.2,18.81
577,10/10/2021 9:36,23743.1,18.92
578,10/10/2021 10:06,23775,19.05
579,10/10/2021 10:36,23935.4,19.33
580,10/10/2021 11:06,23877.4,19.25
581,10/10/2021 11:36,23819.7,19.2
582,10/10/2021 12:06,24003.3,19.47
583,10/10/2021 12:36,23891.9,19.4
584,10/10/2021 13:06,23798.9,19.25
585,10/10/2021 13:36,23919.2,19.5
586,10/10/2021 14:06,23977.4,19.54
587,10/10/2021 14:36,23893.5,19.46
588,10/10/2021 15:06,23959.6,19.46
589,10/10/2021 15:36,23879,19.34
590,10/10/2021 16:06,23992,19.48
591,10/10/2021 16:36,23982.2,19.39
592,10/10/2021 17:06,23859.7,19.26
593,10/10/2021 17:36,23838.9,19.35
594,10/10/2021 18:06,23982.2,19.48
595,10/10/2021 18:36,23687.6,19.17
596,10/10/2021 19:06,23901.5,19.31
597,10/10/2021 19:36,23810.1,19.15
598,10/10/2021 20:06,23779.7,19.06
599,10/10/2021 20:36,23754.3,19.07
600,10/10/2021 21:06,23787.7,19.07
601,10/10/2021 21:36,23816.5,19.08
602,10/10/2021 22:06,23861.3,19.17
603,10/10/2021 22:36,23846.9,19.15
604,10/10/2021 23:06,23845.3,19.14
605,10/10/2021 23:36,23869.4,19.13
606,10/11/2021 0:06,23899.9,19.14
607,10/11/2021 0:36,23980.6,19.21
608,10/11/2021 1:06,23995.2,19.19
609,10/11/2021 1:36,24042.3,19.22
610,10/11/2021 2:06,23751.1,18.75
611,10/11/2021 2:36,23760.6,18.75
612,10/11/2021 3:06,23830.9,18.77
613,10/11/2021 3:36,23885.4,18.86
614,10/11/2021 4:06,23850.1,18.79
615,10/11/2021 4:36,23711.3,18.63
616,10/11/2021 5:06,23563,18.36
617,10/11/2021 5:36,23450.5,18.14
618,10/11/2021 6:06,23385.3,17.97
619,10/11/2021 6:36,23569.3,18.28
620,10/11/2021 7:06,23621.2,18.34
621,10/11/2021 7:36,23633.8,18.41
622,10/11/2021 8:06,23509.8,18.25
623,10/11/2021 8:36,23396.1,18.03
624,10/11/2021 9:06,23377.5,18.06
625,10/11/2021 9:36,23497.3,18.22
626,10/11/2021 10:06,23545.8,18.55
627,10/11/2021 10:36,23594.4,18.65
628,10/11/2021 11:06,23556.7,18.7
629,10/11/2021 11:36,23484.8,18.69
630,10/11/2021 12:06,23517.6,18.75
631,10/11/2021 12:36,23613.3,18.95
632,10/11/2021 13:06,23698.7,19.06
633,10/11/2021 13:36,23703.4,19.18
634,10/11/2021 14:06,23738.3,19.41
635,10/11/2021 14:36,23775,19.63
636,10/11/2021 15:06,23763.8,19.69
637,10/11/2021 15:36,23792.5,19.69
