"Plot Title: Carolina June 2021 2",,,,,,
"Date Time, GMT-04:00","High Range, μS/cm (SEN S/N: 20182875)","Temp, °F (SEN S/N: 20182875)","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
08/22/21 04:16:34,33083.2,79.66,,,,,
08/22/21 04:46:34,33055.8,79.75,,,,,
08/22/21 05:16:34,32641.1,79.81,,,,,
08/22/21 05:46:34,32856.1,80.24,,,,,
08/22/21 06:16:34,32910.3,80.20,,,,,
08/22/21 06:46:34,33101.6,79.77,,,,,
08/22/21 07:16:34,31987.7,78.84,,,,,
08/22/21 07:46:34,32013.3,79.02,,,,,
08/22/21 08:16:34,31756.3,79.14,,,,,
08/22/21 08:46:34,32414.4,79.36,,,,,
08/22/21 09:16:34,32350.2,79.43,,,,,
08/22/21 09:46:34,32205.3,79.54,,,,,
08/22/21 10:16:34,32113.3,79.54,,,,,
08/22/21 10:46:34,32414.4,79.90,,,,,
08/22/21 11:16:34,32712.5,80.20,,,,,
08/22/21 11:46:34,32754.2,80.26,,,,,
08/22/21 12:16:34,33295.1,80.38,,,,,
08/22/21 12:46:34,33329.1,80.47,,,,,
08/22/21 13:16:34,33724.0,80.47,,,,,
08/22/21 13:46:34,33441.0,80.49,,,,,
08/22/21 14:16:34,33825.9,80.49,,,,,
08/22/21 14:46:34,33391.2,80.40,,,,,
08/22/21 15:16:34,33819.5,80.33,,,,,
08/22/21 15:46:34,33487.8,80.17,,,,,
08/22/21 16:16:34,33428.5,80.08,,,,,
08/22/21 16:46:34,33233.4,80.04,,,,,
08/22/21 17:16:34,33506.6,79.90,,,,,
08/22/21 17:46:34,33178.1,79.79,,,,,
08/22/21 18:16:34,33422.3,79.66,,,,,
08/22/21 18:46:34,32823.1,79.57,,,,,
08/22/21 19:16:34,32673.8,79.57,,,,,
08/22/21 19:46:34,32396.9,79.38,,,,,
08/22/21 20:16:34,32694.6,79.30,,,,,
08/22/21 20:46:34,32338.6,79.12,,,,,
08/22/21 21:16:34,32332.8,79.11,,,,,
08/22/21 21:46:34,32280.5,78.94,,,,,
08/22/21 22:16:34,32382.3,79.00,,,,,
08/22/21 22:46:34,32584.9,79.11,,,,,
08/22/21 23:16:34,32781.1,79.07,,,,,
08/22/21 23:46:34,32757.2,79.09,,,,,
08/23/21 00:16:34,32781.1,79.14,,,,,
08/23/21 00:46:34,32910.3,79.29,,,,,
08/23/21 01:16:34,33251.9,79.18,,,,,
08/23/21 01:46:34,33175.0,78.91,,,,,
08/23/21 02:16:34,32913.4,78.55,,,,,
08/23/21 02:46:34,32883.2,78.42,,,,,
08/23/21 03:16:34,32895.3,78.12,,,,,
08/23/21 03:46:34,32254.4,77.95,,,,,
08/23/21 04:16:34,32321.1,78.08,,,,,
08/23/21 04:46:34,32350.2,78.12,,,,,
08/23/21 05:16:34,32596.7,78.53,,,,,
08/23/21 05:46:34,32376.4,78.40,,,,,
08/23/21 06:16:34,32306.6,78.55,,,,,
08/23/21 06:46:34,32502.3,78.39,,,,,
08/23/21 07:16:34,32382.3,78.30,,,,,
08/23/21 07:46:34,32865.2,78.44,,,,,
08/23/21 08:16:34,32995.0,78.40,,,,,
08/23/21 08:46:34,32754.2,78.49,,,,,
08/23/21 09:16:34,33341.5,78.73,,,,,
08/23/21 09:46:34,33211.9,78.75,,,,,
08/23/21 10:16:34,33119.9,78.85,,,,,
08/23/21 10:46:34,33559.9,78.98,,,,,
08/23/21 11:16:34,34050.8,79.07,,,,,
08/23/21 11:46:34,33816.3,79.07,,,,,
08/23/21 12:16:34,33841.8,79.30,,,,,
08/23/21 12:46:34,34318.2,79.61,,,,,
08/23/21 13:16:34,34157.9,79.61,,,,,
08/23/21 13:46:34,34180.7,80.02,,,,,
08/23/21 14:16:34,34693.8,80.47,,,,,
08/23/21 14:46:34,35094.8,80.58,,,,,
08/23/21 15:16:34,35118.9,81.12,,,,,
08/23/21 15:46:34,34513.3,80.80,,,,,
08/23/21 16:16:34,34808.4,80.94,,,,,
08/23/21 16:46:34,34526.6,81.39,,,,,
08/23/21 17:16:34,34788.1,81.16,,,,,
08/23/21 17:46:34,34367.6,80.94,,,,,
08/23/21 18:16:34,34292.0,80.71,,,,,
08/23/21 18:46:34,33733.6,80.49,,,,,
08/23/21 19:16:34,34305.1,80.51,,,,,
08/23/21 19:46:34,34236.2,80.46,,,,,
08/23/21 20:16:34,34138.4,80.35,,,,,
08/23/21 20:46:34,34453.5,80.17,,,,,
08/23/21 21:16:34,34483.4,80.19,,,,,
08/23/21 21:46:34,34118.9,80.04,,,,,
08/23/21 22:16:34,34347.8,80.04,,,,,
08/23/21 22:46:34,34184.0,79.99,,,,,
08/23/21 23:16:34,34599.9,79.92,,,,,
08/23/21 23:46:34,34586.6,79.88,,,,,
08/24/21 00:16:34,34311.7,79.83,,,,,
08/24/21 00:46:34,34896.5,79.97,,,,,
08/24/21 01:16:34,35136.1,79.97,,,,,
08/24/21 01:46:34,35094.8,79.92,,,,,
08/24/21 02:16:34,35305.8,79.70,,,,,
08/24/21 02:46:34,35098.3,79.63,,,,,
08/24/21 03:16:34,35278.0,79.29,,,,,
08/24/21 03:46:34,34882.9,78.80,,,,,
08/24/21 04:16:34,34744.2,78.73,,,,,
08/24/21 04:46:34,35554.6,79.00,,,,,
08/24/21 05:16:34,35115.5,78.96,,,,,
08/24/21 05:46:34,34992.0,78.80,,,,,
08/24/21 06:16:34,34916.9,78.55,,,,,
08/24/21 06:46:34,34613.3,78.73,,,,,
08/24/21 07:16:34,34764.5,78.64,,,,,
08/24/21 07:46:34,34879.6,78.57,,,,,
08/24/21 08:16:34,35347.6,78.55,,,,,
08/24/21 08:46:34,35139.6,78.69,,,,,
08/24/21 09:16:34,35305.8,78.46,,,,,
08/24/21 09:46:34,35565.2,78.67,,,,,
08/24/21 10:16:34,35260.6,78.69,,,,,
08/24/21 10:46:34,35428.0,78.69,,,,,
08/24/21 11:16:34,35205.2,78.76,,,,,
08/24/21 11:46:34,35112.0,79.02,,,,,
08/24/21 12:16:34,35821.1,79.41,,,,,
08/24/21 12:46:34,35498.2,79.88,,,,,
08/24/21 13:16:34,35968.5,80.02,,,,,
08/24/21 13:46:34,35456.0,80.24,,,,,
08/24/21 14:16:34,35484.1,80.37,,,,,
08/24/21 14:46:34,35515.8,80.56,,,,,
08/24/21 15:16:34,35565.2,80.85,,,,,
08/24/21 15:46:34,36469.7,80.60,,,,,
08/24/21 16:16:34,36336.7,80.94,,,,,
08/24/21 16:46:34,36066.2,80.89,,,,,
08/24/21 17:16:34,35900.1,80.94,,,,,
08/24/21 17:46:34,36062.6,81.00,,,,,
08/24/21 18:16:34,35526.4,80.78,,,,,
08/24/21 18:46:34,35593.4,80.74,,,,,
08/24/21 19:16:34,35529.9,80.53,,,,,
08/24/21 19:46:34,36106.2,80.67,,,,,
08/24/21 20:16:34,35614.6,80.44,,,,,
08/24/21 20:46:34,35386.0,80.38,,,,,
08/24/21 21:16:34,35568.7,80.35,,,,,
08/24/21 21:46:34,35568.7,80.38,,,,,
08/24/21 22:16:34,35614.6,80.29,,,,,
08/24/21 22:46:34,35696.2,80.26,,,,,
08/24/21 23:16:34,35250.2,80.26,,,,,
08/24/21 23:46:34,35689.1,80.24,,,,,
08/25/21 00:16:34,35515.8,80.19,,,,,
08/25/21 00:46:34,35731.8,80.11,,,,,
08/25/21 01:16:34,35484.1,80.06,,,,,
08/25/21 01:46:34,35579.3,80.02,,,,,
08/25/21 02:16:34,35799.7,79.83,,,,,
08/25/21 02:46:34,35692.7,79.61,,,,,
08/25/21 03:16:34,35375.5,79.79,,,,,
08/25/21 03:46:34,35368.5,79.63,,,,,
08/25/21 04:16:34,35435.0,79.48,,,,,
08/25/21 04:46:34,35019.3,79.14,,,,,
08/25/21 05:16:34,34670.3,78.67,,,,,
08/25/21 05:46:34,34650.1,78.73,,,,,
08/25/21 06:16:34,34620.0,78.58,,,,,
08/25/21 06:46:34,34446.9,78.58,,,,,
08/25/21 07:16:34,34620.0,78.73,,,,,
08/25/21 07:46:34,34430.4,78.85,,,,,
08/25/21 08:16:34,34680.3,79.09,,,,,
08/25/21 08:46:34,34249.3,78.73,,,,,
08/25/21 09:16:34,34407.2,78.73,,,,,
08/25/21 09:46:34,34390.7,78.87,,,,,
08/25/21 10:16:34,34437.0,79.07,,,,,
08/25/21 10:46:34,34563.2,79.41,,,,,
08/25/21 11:16:34,34579.9,79.45,,,,,
08/25/21 11:46:34,35153.4,79.88,,,,,
08/25/21 12:16:34,35298.8,80.17,,,,,
08/25/21 12:46:34,35501.7,80.33,,,,,
08/25/21 13:16:34,35529.9,80.65,,,,,
08/25/21 13:46:34,35494.7,80.65,,,,,
08/25/21 14:16:34,35671.4,81.07,,,,,
08/25/21 14:46:34,35600.5,81.32,,,,,
08/25/21 15:16:34,35466.6,81.48,,,,,
08/25/21 15:46:34,35215.6,81.54,,,,,
08/25/21 16:16:34,35312.8,82.51,,,,,
08/25/21 16:46:34,35505.2,82.44,,,,,
08/25/21 17:16:34,35389.5,82.60,,,,,
08/25/21 17:46:34,35070.8,82.40,,,,,
08/25/21 18:16:34,34660.2,82.06,,,,,
08/25/21 18:46:34,34334.7,81.84,,,,,
08/25/21 19:16:34,33989.5,81.63,,,,,
08/25/21 19:46:34,33822.7,81.48,,,,,
08/25/21 20:16:34,33663.9,81.37,,,,,
08/25/21 20:46:34,33667.0,81.32,,,,,
08/25/21 21:16:34,33600.8,81.34,,,,,
08/25/21 21:46:34,33098.5,81.00,,,,,
08/25/21 22:16:34,33267.3,81.14,,,,,
08/25/21 22:46:34,33431.6,80.83,,,,,
08/25/21 23:16:34,33171.9,80.62,,,,,
08/25/21 23:46:34,33242.6,80.67,,,,,
08/26/21 00:16:34,33113.8,80.35,,,,,
08/26/21 00:46:34,33516.0,80.60,,,,,
08/26/21 01:16:34,33431.6,80.64,,,,,
08/26/21 01:46:34,33569.3,80.64,,,,,
08/26/21 02:16:34,33528.5,80.64,,,,,
08/26/21 02:46:34,33409.8,80.56,,,,,
08/26/21 03:16:34,33178.1,80.33,,,,,
08/26/21 03:46:34,33025.4,80.10,,,,,
08/26/21 04:16:34,33092.4,80.44,,,,,
08/26/21 04:46:34,32985.9,80.29,,,,,
08/26/21 05:16:34,32449.5,79.61,,,,,
08/26/21 05:46:34,32254.4,79.39,,,,,
08/26/21 06:16:34,32130.5,79.41,,,,,
08/26/21 06:46:34,32199.6,79.65,,,,,
08/26/21 07:16:34,31703.2,79.38,,,,,
08/26/21 07:46:34,31834.9,79.54,,,,,
08/26/21 08:16:34,31697.6,79.68,,,,,
08/26/21 08:46:34,31158.1,79.84,,,,,
08/26/21 09:16:34,30883.6,79.81,,,,,
08/26/21 09:46:34,31034.8,80.11,,,,,
08/26/21 10:16:34,30718.3,79.90,,,,,
08/26/21 10:46:34,31131.2,80.11,,,,,
08/26/21 11:16:34,31061.5,80.44,,,,,
08/26/21 11:46:34,31013.5,80.60,,,,,
08/26/21 12:16:34,31339.4,81.05,,,,,
08/26/21 12:46:34,31440.5,81.18,,,,,
08/26/21 13:16:34,31489.9,81.32,,,,,
08/26/21 13:46:34,31597.6,81.61,,,,,
08/26/21 14:16:34,31764.7,81.82,,,,,
08/26/21 14:46:34,31700.4,81.97,,,,,
08/26/21 15:16:34,31801.2,82.29,,,,,
08/26/21 15:46:34,31686.5,82.76,,,,,
08/26/21 16:16:34,31465.2,82.71,,,,,
08/26/21 16:46:34,31644.7,82.76,,,,,
08/26/21 17:16:34,31377.5,82.81,,,,,
08/26/21 17:46:34,31182.3,82.63,,,,,
08/26/21 18:16:34,31125.8,82.29,,,,,
08/26/21 18:46:34,30925.9,82.17,,,,,
08/26/21 19:16:34,30575.5,81.82,,,,,
08/26/21 19:46:34,30446.8,81.59,,,,,
08/26/21 20:16:34,29855.1,80.85,,,,,
08/26/21 20:46:34,30554.8,81.57,,,,,
08/26/21 21:16:34,30593.5,81.61,,,,,
08/26/21 21:46:34,30490.4,81.68,,,,,
08/26/21 22:16:34,30388.1,81.63,,,,,
08/26/21 22:46:34,30713.0,81.63,,,,,
08/26/21 23:16:34,30575.5,81.52,,,,,
08/26/21 23:46:34,30681.8,81.28,,,,,
08/27/21 00:16:34,30482.7,81.32,,,,,
08/27/21 00:46:34,30495.6,81.07,,,,,
08/27/21 01:16:34,30650.6,81.34,,,,,
08/27/21 01:46:34,30480.2,81.30,,,,,
08/27/21 02:16:34,30598.7,81.18,,,,,
08/27/21 02:46:34,30894.2,81.28,,,,,
08/27/21 03:16:34,31005.5,81.05,,,,,
08/27/21 03:46:34,30627.2,80.58,,,,,
08/27/21 04:16:34,30799.4,80.89,,,,,
08/27/21 04:46:34,30648.0,80.62,,,,,
08/27/21 05:16:34,30873.1,80.74,,,,,
08/27/21 05:46:34,30637.6,80.29,,,,,
08/27/21 06:16:34,30421.3,80.38,,,,,
08/27/21 06:46:34,30268.7,80.11,,,,,
08/27/21 07:16:34,30390.6,80.08,,,,,
08/27/21 07:46:34,30316.9,80.19,,,,,
08/27/21 08:16:34,30215.7,80.10,,,,,
08/27/21 08:46:34,30304.2,80.40,,,,,
08/27/21 09:16:34,30362.6,80.47,,,,,
08/27/21 09:46:34,30301.6,80.58,,,,,
08/27/21 10:16:34,30526.4,80.74,,,,,
08/27/21 10:46:34,30475.0,81.12,,,,,
08/27/21 11:16:34,30477.6,81.81,,,,,
08/27/21 11:46:34,30552.2,81.63,,,,,
08/27/21 12:16:34,30531.6,81.82,,,,,
08/27/21 12:46:34,30697.4,82.11,,,,,
08/27/21 13:16:34,30606.5,82.11,,,,,
08/27/21 13:46:34,30679.2,82.44,,,,,
08/27/21 14:16:34,30705.2,82.54,,,,,
08/27/21 14:46:34,30981.6,83.25,,,,,
08/27/21 15:16:34,30997.6,83.43,,,,,
08/27/21 15:46:34,31040.2,84.36,,,,,
08/27/21 16:16:34,30963.0,83.75,,,,,
08/27/21 16:46:34,30881.0,84.54,,,,,
08/27/21 17:16:34,30749.6,84.45,,,,,
08/27/21 17:46:34,30562.5,84.33,,,,,
08/27/21 18:16:34,30431.5,84.11,,,,,
08/27/21 18:46:34,30248.5,83.62,,,,,
08/27/21 19:16:34,30235.9,83.50,,,,,
08/27/21 19:46:34,29833.1,83.12,,,,,
08/27/21 20:16:34,29747.5,82.94,,,,,
08/27/21 20:46:34,29432.1,82.51,,,,,
08/27/21 21:16:34,29207.8,81.73,,,,,
08/27/21 21:46:34,29691.6,82.94,,,,,
08/27/21 22:16:34,29877.3,82.87,,,,,
08/27/21 22:46:34,29852.7,82.63,,,,,
08/27/21 23:16:34,29894.5,82.42,,,,,
08/27/21 23:46:34,29860.1,82.09,,,,,
08/28/21 00:16:34,29835.5,81.95,,,,,
08/28/21 00:46:34,29175.0,80.20,,,,,
08/28/21 01:16:34,29427.3,80.67,,,,,
08/28/21 01:46:34,29472.6,80.62,,,,,
08/28/21 02:16:34,28994.0,79.88,,,,,
08/28/21 02:46:34,29360.8,80.11,,,,,
08/28/21 03:16:34,29429.7,80.10,,,,,
08/28/21 03:46:34,29360.8,80.02,,,,,
08/28/21 04:16:34,29200.7,79.72,,,,,
08/28/21 04:46:34,29056.4,79.66,,,,,
08/28/21 05:16:34,28879.2,79.30,,,,,
08/28/21 05:46:34,28672.9,78.58,,,,,
08/28/21 06:16:34,28574.2,78.57,,,,,
08/28/21 06:46:34,28300.1,78.15,,,,,
08/28/21 07:16:34,27649.3,77.27,,,,,
08/28/21 07:46:34,27539.5,77.34,,,,,
08/28/21 08:16:34,27440.8,77.38,,,,,
08/28/21 08:46:34,27263.8,77.04,,,,,
08/28/21 09:16:34,26950.6,76.57,,,,,
08/28/21 09:46:34,27015.8,76.96,,,,,
08/28/21 10:16:34,27274.0,77.38,,,,,
08/28/21 10:46:34,27514.7,77.92,,,,,
08/28/21 11:16:34,27525.0,78.17,,,,,
08/28/21 11:46:34,27620.2,78.31,,,,,
08/28/21 12:16:34,27912.1,78.98,,,,,
08/28/21 12:46:34,27967.4,79.27,,,,,
08/28/21 13:16:34,28354.9,79.70,,,,,
08/28/21 13:46:34,28387.9,80.13,,,,,
08/28/21 14:16:34,28418.8,80.26,,,,,
08/28/21 14:46:34,28634.7,80.51,,,,,
08/28/21 15:16:34,28693.1,80.71,,,,,
08/28/21 15:46:34,28745.1,80.74,,,,,
08/28/21 16:16:34,28704.4,80.80,,,,,
08/28/21 16:46:34,28589.9,80.83,,,,,
08/28/21 17:16:34,28567.5,80.78,,,,,
08/28/21 17:46:34,28471.9,80.56,,,,,
08/28/21 18:16:34,28467.4,80.40,,,,,
08/28/21 18:46:34,28614.5,80.38,,,,,
08/28/21 19:16:34,28668.4,79.63,,,,,
08/28/21 19:46:34,28580.9,79.12,,,,,
08/28/21 20:16:34,28578.7,78.60,,,,,
08/28/21 20:46:34,28883.8,78.39,,,,,
08/28/21 21:16:34,28872.4,77.90,,,,,
08/28/21 21:46:34,29200.7,77.77,,,,,
08/28/21 22:16:34,29628.7,77.52,,,,,
08/28/21 22:46:34,29813.5,77.27,,,,,
08/28/21 23:16:34,30418.7,77.54,,,,,
08/28/21 23:46:34,30547.1,77.14,,,,,
08/29/21 00:16:34,30891.5,77.23,,,,,
08/29/21 00:46:34,31465.2,77.95,,,,,
08/29/21 01:16:34,31435.0,77.99,,,,,
08/29/21 01:46:34,32001.9,78.06,,,,,
08/29/21 02:16:34,32664.9,78.69,,,,,
08/29/21 02:46:34,33019.3,78.57,,,,,
08/29/21 03:16:34,33113.8,78.58,,,,,
08/29/21 03:46:34,32814.1,77.79,,,,,
08/29/21 04:16:34,32614.4,77.11,,,,,
08/29/21 04:46:34,32700.5,77.49,,,,,
08/29/21 05:16:34,32910.3,77.74,,,,,
08/29/21 05:46:34,32165.0,76.37,,,,,
08/29/21 06:16:34,31350.3,75.85,,,,,
08/29/21 06:46:34,31010.9,75.18,,,,,
08/29/21 07:16:34,31139.2,75.69,,,,,
08/29/21 07:46:34,31605.9,76.19,,,,,
08/29/21 08:16:34,32056.1,76.59,,,,,
08/29/21 08:46:34,32280.5,76.91,,,,,
08/29/21 09:16:34,32292.1,76.84,,,,,
08/29/21 09:46:34,32116.2,76.69,,,,,
08/29/21 10:16:34,32093.3,76.86,,,,,
08/29/21 10:46:34,32414.4,77.34,,,,,
08/29/21 11:16:34,32370.6,77.45,,,,,
08/29/21 11:46:34,32739.3,77.68,,,,,
08/29/21 12:16:34,32781.1,77.77,,,,,
08/29/21 12:46:34,33202.6,78.17,,,,,
08/29/21 13:16:34,33434.7,78.31,,,,,
08/29/21 13:46:34,33537.9,78.44,,,,,
08/29/21 14:16:34,33733.6,78.96,,,,,
08/29/21 14:46:34,33806.7,78.96,,,,,
08/29/21 15:16:34,33886.6,78.94,,,,,
08/29/21 15:46:34,33705.0,78.89,,,,,
08/29/21 16:16:34,33765.3,78.98,,,,,
08/29/21 16:46:34,33607.1,78.96,,,,,
08/29/21 17:16:34,33682.8,78.98,,,,,
08/29/21 17:46:34,33778.1,78.96,,,,,
08/29/21 18:16:34,33749.4,78.91,,,,,
08/29/21 18:46:34,33651.2,78.64,,,,,
08/29/21 19:16:34,33270.4,78.28,,,,,
08/29/21 19:46:34,33104.6,78.01,,,,,
08/29/21 20:16:34,33350.8,78.46,,,,,
08/29/21 20:46:34,32766.2,77.94,,,,,
08/29/21 21:16:34,33218.0,78.08,,,,,
08/29/21 21:46:34,33288.9,78.22,,,,,
08/29/21 22:16:34,33338.4,78.12,,,,,
08/29/21 22:46:34,33344.6,78.06,,,,,
08/29/21 23:16:34,33581.9,78.46,,,,,
08/29/21 23:46:34,33613.4,78.33,,,,,
08/30/21 00:16:34,33569.3,78.12,,,,,
08/30/21 00:46:34,33632.3,78.12,,,,,
08/30/21 01:16:34,33481.6,77.63,,,,,
08/30/21 01:46:34,34246.1,77.90,,,,,
08/30/21 02:16:34,35029.6,77.45,,,,,
08/30/21 02:46:34,35607.6,77.76,,,,,
08/30/21 03:16:34,35871.3,78.06,,,,,
08/30/21 03:46:34,36055.3,78.22,,,,,
08/30/21 04:16:34,36142.6,77.92,,,,,
08/30/21 04:46:34,36466.0,78.04,,,,,
08/30/21 05:16:34,36377.3,78.06,,,,,
08/30/21 05:46:34,36051.7,77.14,,,,,
08/30/21 06:16:34,36219.3,77.52,,,,,
08/30/21 06:46:34,36109.8,77.40,,,,,
08/30/21 07:16:34,36004.6,77.14,,,,,
08/30/21 07:46:34,36008.3,77.27,,,,,
08/30/21 08:16:34,35857.0,76.95,,,,,
08/30/21 08:46:34,36106.2,77.27,,,,,
08/30/21 09:16:34,36266.9,77.40,,,,,
08/30/21 09:46:34,36314.6,77.50,,,,,
08/30/21 10:16:34,36366.2,77.79,,,,,
08/30/21 10:46:34,36562.7,78.19,,,,,
08/30/21 11:16:34,36814.0,78.44,,,,,
08/30/21 11:46:34,37034.3,78.73,,,,,
08/30/21 12:16:34,37323.0,78.98,,,,,
08/30/21 12:46:34,37451.4,79.21,,,,,
08/30/21 13:16:34,37517.8,79.43,,,,,
08/30/21 13:46:34,37576.7,79.57,,,,,
08/30/21 14:16:34,37667.2,79.83,,,,,
08/30/21 14:46:34,37754.2,79.79,,,,,
08/30/21 15:16:34,37857.5,79.95,,,,,
08/30/21 15:46:34,37893.4,79.92,,,,,
08/30/21 16:16:34,38077.8,80.11,,,,,
08/30/21 16:46:34,38077.8,80.31,,,,,
08/30/21 17:16:34,38049.7,80.04,,,,,
08/30/21 17:46:34,38126.2,79.92,,,,,
08/30/21 18:16:34,38142.4,79.68,,,,,
08/30/21 18:46:34,38081.9,79.57,,,,,
08/30/21 19:16:34,38110.1,79.38,,,,,
08/30/21 19:46:34,38142.4,79.25,,,,,
08/30/21 20:16:34,37913.4,79.00,,,,,
08/30/21 20:46:34,37825.7,78.94,,,,,
08/30/21 21:16:34,37881.4,79.02,,,,,
08/30/21 21:46:34,38122.2,79.12,,,,,
08/30/21 22:16:34,38162.6,79.00,,,,,
08/30/21 22:46:34,37730.4,78.80,,,,,
08/30/21 23:16:34,37889.4,78.62,,,,,
08/30/21 23:46:34,37893.4,78.71,,,,,
08/31/21 00:16:34,37726.5,78.53,,,,,
08/31/21 00:46:34,37338.5,78.06,,,,,
08/31/21 01:16:34,37280.4,77.99,,,,,
08/31/21 01:46:34,37455.3,78.13,,,,,
08/31/21 02:16:34,37408.5,78.08,,,,,
08/31/21 02:46:34,37172.3,77.85,,,,,
08/31/21 03:16:34,37513.9,78.12,,,,,
08/31/21 03:46:34,37373.5,77.95,,,,,
08/31/21 04:16:34,37627.8,78.13,,,,,
08/31/21 04:46:34,37714.6,78.22,,,,,
08/31/21 05:16:34,37533.5,77.94,,,,,
08/31/21 05:46:34,37762.1,78.22,,,,,
08/31/21 06:16:34,37404.6,78.01,,,,,
08/31/21 06:46:34,37631.7,77.99,,,,,
08/31/21 07:16:34,37694.8,78.06,,,,,
08/31/21 07:46:34,37805.8,78.26,,,,,
08/31/21 08:16:34,37513.9,77.92,,,,,
08/31/21 08:46:34,37627.8,78.12,,,,,
08/31/21 09:16:34,37498.3,78.15,,,,,
08/31/21 09:46:34,37517.8,78.21,,,,,
08/31/21 10:16:34,37619.9,78.26,,,,,
08/31/21 10:46:34,37533.5,78.42,,,,,
08/31/21 11:16:34,36878.3,78.76,,,,,
08/31/21 11:46:34,36992.4,78.58,,,,,
08/31/21 12:16:34,37702.7,79.02,,,,,
08/31/21 12:46:34,37738.4,79.21,,,,,
08/31/21 13:16:34,37853.5,79.36,,,,,
08/31/21 13:46:34,37965.4,79.50,,,,,
08/31/21 14:16:34,38085.9,79.63,,,,,
08/31/21 14:46:34,38053.7,79.83,,,,,
08/31/21 15:16:34,38106.0,79.88,,,,,
08/31/21 15:46:34,38329.1,80.06,,,,,
08/31/21 16:16:34,38513.4,80.17,,,,,
08/31/21 16:46:34,38604.2,80.13,,,,,
08/31/21 17:16:34,38691.1,80.17,,,,,
08/31/21 17:46:34,38699.4,80.08,,,,,
08/31/21 18:16:34,38678.7,80.02,,,,,
08/31/21 18:46:34,38166.6,79.38,,,,,
08/31/21 19:16:34,38308.7,79.50,,,,,
08/31/21 19:46:34,38435.4,79.54,,,,,
08/31/21 20:16:34,38390.4,79.38,,,,,
08/31/21 20:46:34,37588.4,78.42,,,,,
08/31/21 21:16:34,37529.6,78.60,,,,,
08/31/21 21:46:34,37869.5,78.76,,,,,
08/31/21 22:16:34,37647.5,78.49,,,,,
08/31/21 22:46:34,37778.0,78.60,,,,,
08/31/21 23:16:34,37651.4,78.58,,,,,
08/31/21 23:46:34,37580.6,78.53,,,,,
09/01/21 00:16:34,37679.0,78.85,,,,,
09/01/21 00:46:34,37498.3,78.60,,,,,
09/01/21 01:16:34,37533.5,78.62,,,,,
09/01/21 01:46:34,37222.4,78.30,,,,,
09/01/21 02:16:34,36855.6,77.81,,,,,
09/01/21 02:46:34,36863.2,77.85,,,,,
09/01/21 03:16:34,37326.9,78.21,,,,,
09/01/21 03:46:34,37122.4,77.88,,,,,
09/01/21 04:16:34,37000.0,77.61,,,,,
09/01/21 04:46:34,36266.9,76.55,,,,,
09/01/21 05:16:34,36969.5,77.47,,,,,
09/01/21 05:46:34,37095.6,77.63,,,,,
09/01/21 06:16:34,37141.6,77.63,,,,,
09/01/21 06:46:34,36693.6,77.18,,,,,
09/01/21 07:16:34,36738.7,77.36,,,,,
09/01/21 07:46:34,37034.3,77.54,,,,,
09/01/21 08:16:34,36950.5,77.58,,,,,
09/01/21 08:46:34,37019.1,77.77,,,,,
09/01/21 09:16:34,37315.2,77.94,,,,,
09/01/21 09:46:34,37311.4,78.03,,,,,
09/01/21 10:16:34,37168.5,78.01,,,,,
09/01/21 10:46:34,37122.4,78.15,,,,,
09/01/21 11:16:34,35582.8,77.34,,,,,
09/01/21 11:46:34,36844.3,78.03,,,,,
09/01/21 12:16:34,36366.2,77.76,,,,,
09/01/21 12:46:34,36652.3,78.03,,,,,
09/01/21 13:16:34,36477.2,77.95,,,,,
09/01/21 13:46:34,36277.9,77.95,,,,,
09/01/21 14:16:34,35643.0,77.49,,,,,
09/01/21 14:46:34,36004.6,77.94,,,,,
09/01/21 15:16:34,36469.7,78.04,,,,,
09/01/21 15:46:34,36026.4,77.92,,,,,
09/01/21 16:16:34,36780.1,78.26,,,,,
09/01/21 16:46:34,35925.3,78.01,,,,,
09/01/21 17:16:34,36547.8,78.30,,,,,
09/01/21 17:46:34,36406.8,78.13,,,,,
09/01/21 18:16:34,36062.6,77.52,,,,,
09/01/21 18:46:34,36102.6,77.61,,,,,
09/01/21 19:16:34,36514.3,77.88,,,,,
09/01/21 19:46:34,36663.6,77.99,,,,,
09/01/21 20:16:34,36686.1,78.08,,,,,
09/01/21 20:46:34,36311.0,77.47,,,,,
09/01/21 21:16:34,36451.2,77.65,,,,,
09/01/21 21:46:34,36417.9,77.41,,,,,
09/01/21 22:16:34,36366.2,77.36,,,,,
09/01/21 22:46:34,36701.1,77.85,,,,,
09/01/21 23:16:34,34944.2,76.42,,,,,
09/01/21 23:46:34,34292.0,76.03,,,,,
09/02/21 00:16:34,33825.9,75.78,,,,,
09/02/21 00:46:34,33670.2,75.70,,,,,
09/02/21 01:16:34,32793.1,75.09,,,,,
09/02/21 01:46:34,31239.0,74.19,,,,,
09/02/21 02:16:34,30720.9,73.89,,,,,
09/02/21 02:46:34,28093.9,72.34,,,,,
09/02/21 03:16:34,29604.6,73.38,,,,,
09/02/21 03:46:34,32730.3,75.02,,,,,
09/02/21 04:16:34,32715.4,75.04,,,,,
09/02/21 04:46:34,33187.3,75.20,,,,,
09/02/21 05:16:34,33660.7,75.27,,,,,
09/02/21 05:46:34,33525.4,75.07,,,,,
09/02/21 06:16:34,32745.3,74.52,,,,,
09/02/21 06:46:34,32790.1,74.48,,,,,
