"Date","Time (LST)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2021/11/11","01:48","1.479","-","2.13"
"2021/11/11","01:54","1.449","-","2.08"
"2021/11/11","02:00","1.417","-","2.04"
"2021/11/11","02:06","1.385","-","2.05"
"2021/11/11","02:12","1.352","-","2.01"
"2021/11/11","02:18","1.319","-","1.97"
"2021/11/11","02:24","1.287","-","1.95"
"2021/11/11","02:30","1.255","-","1.9"
"2021/11/11","02:36","1.226","-","1.88"
"2021/11/11","02:42","1.198","-","1.77"
"2021/11/11","02:48","1.173","-","1.73"
"2021/11/11","02:54","1.15","-","1.67"
"2021/11/11","03:00","1.13","-","1.67"
"2021/11/11","03:06","1.113","-","1.64"
"2021/11/11","03:12","1.099","-","1.58"
"2021/11/11","03:18","1.087","-","1.48"
"2021/11/11","03:24","1.079","-","1.48"
"2021/11/11","03:30","1.073","-","1.48"
"2021/11/11","03:36","1.07","-","1.44"
"2021/11/11","03:42","1.069","-","1.4"
"2021/11/11","03:48","1.07","-","1.31"
"2021/11/11","03:54","1.073","-","1.25"
"2021/11/11","04:00","1.077","-","1.25"
"2021/11/11","04:06","1.081","-","1.31"
"2021/11/11","04:12","1.086","-","1.34"
"2021/11/11","04:18","1.091","-","1.37"
"2021/11/11","04:24","1.095","-","1.37"
"2021/11/11","04:30","1.098","-","1.39"
"2021/11/11","04:36","1.1","-","1.42"
"2021/11/11","04:42","1.101","-","1.44"
"2021/11/11","04:48","1.099","-","1.43"
"2021/11/11","04:54","1.096","-","1.43"
"2021/11/11","05:00","1.09","-","1.42"
"2021/11/11","05:06","1.081","-","1.44"
"2021/11/11","05:12","1.071","-","1.44"
"2021/11/11","05:18","1.057","-","1.44"
"2021/11/11","05:24","1.042","-","1.44"
"2021/11/11","05:30","1.024","-","1.44"
"2021/11/11","05:36","1.004","-","1.43"
"2021/11/11","05:42","0.982","-","1.4"
"2021/11/11","05:48","0.958","-","1.37"
"2021/11/11","05:54","0.933","-","1.39"
"2021/11/11","06:00","0.906","-","1.37"
"2021/11/11","06:06","0.879","-","1.33"
"2021/11/11","06:12","0.85","-","1.34"
"2021/11/11","06:18","0.821","-","1.36"
"2021/11/11","06:24","0.792","-","1.3"
"2021/11/11","06:30","0.763","-","1.3"
