StationCode,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_Pct,F_DO_Pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor,Unnamed: 30,Datetime_Adjusted_UTC+1,TA (Approximated)
wqbmpwq   ,P,4/9/2021 1:30,1,1,,11.3,<0> ,47.01,<0> ,30.5,<0> ,114.2,<0> ,10.3,<0> ,1.6,<0> ,1.52,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3.6,<0> ,,4/9/2021 7:30,2074.3
wqbmpwq   ,P,4/9/2021 1:45,1,1,,11.3,<0> ,47.02,<0> ,30.5,<0> ,113.4,<0> ,10.2,<0> ,1.58,<0> ,1.5,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3.9,<0> ,,4/9/2021 7:45,2074.3
wqbmpwq   ,P,4/9/2021 2:00,1,1,,11.3,<0> ,47.01,<0> ,30.5,<0> ,111.6,<0> ,10.1,<0> ,1.55,<0> ,1.48,<3> ,,<-1> ,,,8.1,<0> ,2,<0> ,4.3,<0> ,,4/9/2021 8:00,2074.3
wqbmpwq   ,P,4/9/2021 2:15,1,1,,11.2,<0> ,47.07,<0> ,30.5,<0> ,104.2,<0> ,9.4,<0> ,1.53,<0> ,1.46,<3> ,,<-1> ,,,8,<0> ,1,<0> ,4.5,<0> ,,4/9/2021 8:15,2074.3
wqbmpwq   ,P,4/9/2021 2:30,1,1,,11.1,<0> ,47.08,<0> ,30.5,<0> ,101.6,<0> ,9.2,<0> ,1.51,<0> ,1.43,<3> ,,<-1> ,,,8,<0> ,1,<0> ,4.7,<0> ,,4/9/2021 8:30,2074.3
wqbmpwq   ,P,4/9/2021 2:45,1,1,,10.8,<0> ,47.16,<0> ,30.5,<0> ,94.4,<0> ,8.6,<0> ,1.48,<0> ,1.4,<3> ,,<-1> ,,,8,<0> ,1,<0> ,7.5,<0> ,,4/9/2021 8:45,2074.3
wqbmpwq   ,P,4/9/2021 3:00,1,1,,10.6,<0> ,47.38,<0> ,30.7,<0> ,81.2,<0> ,7.4,<0> ,1.46,<0> ,1.39,<3> ,,<-1> ,,,7.9,<0> ,1,<0> ,5.5,<0> ,,4/9/2021 9:00,2085.22
wqbmpwq   ,P,4/9/2021 3:15,1,1,,10.5,<0> ,47.42,<0> ,30.7,<0> ,74,<0> ,6.8,<0> ,1.44,<0> ,1.36,<3> ,,<-1> ,,,7.9,<0> ,1,<0> ,4.2,<0> ,,4/9/2021 9:15,2085.22
wqbmpwq   ,P,4/9/2021 3:30,1,1,,10.4,<0> ,47.5,<0> ,30.8,<0> ,73.3,<0> ,6.7,<0> ,1.43,<0> ,1.35,<3> ,,<-1> ,,,7.9,<0> ,1,<0> ,4.2,<0> ,,4/9/2021 9:30,2090.68
wqbmpwq   ,P,4/9/2021 3:45,1,1,,10.3,<0> ,47.57,<0> ,30.8,<0> ,70.9,<0> ,6.5,<0> ,1.41,<0> ,1.33,<3> ,,<-1> ,,,7.8,<0> ,1,<0> ,4.3,<0> ,,4/9/2021 9:45,2090.68
wqbmpwq   ,P,4/9/2021 4:00,1,1,,10.2,<0> ,47.64,<0> ,30.9,<0> ,71.7,<0> ,6.6,<0> ,1.4,<0> ,1.32,<3> ,,<-1> ,,,7.8,<0> ,1,<0> ,4.4,<0> ,,4/9/2021 10:00,2096.14
wqbmpwq   ,P,4/9/2021 4:15,1,1,,10.1,<0> ,47.68,<0> ,30.9,<0> ,71.2,<0> ,6.6,<0> ,1.4,<0> ,1.32,<3> ,,<-1> ,,,7.8,<0> ,1,<0> ,4.3,<0> ,,4/9/2021 10:15,2096.14
wqbmpwq   ,P,4/9/2021 4:30,1,1,,10,<0> ,47.71,<0> ,30.9,<0> ,72,<0> ,6.7,<0> ,1.41,<0> ,1.33,<3> ,,<-1> ,,,7.8,<0> ,1,<0> ,3.9,<0> ,,4/9/2021 10:30,2096.14
wqbmpwq   ,P,4/9/2021 4:45,1,1,,10,<0> ,47.73,<0> ,30.9,<0> ,71.1,<0> ,6.6,<0> ,1.43,<0> ,1.35,<3> ,,<-1> ,,,7.8,<0> ,1,<0> ,3.9,<0> ,,4/9/2021 10:45,2096.14
wqbmpwq   ,P,4/9/2021 5:00,1,1,,10,<0> ,47.75,<0> ,30.9,<0> ,71.5,<0> ,6.6,<0> ,1.46,<0> ,1.38,<3> ,,<-1> ,,,7.8,<0> ,1,<0> ,4.6,<0> ,,4/9/2021 11:00,2096.14
wqbmpwq   ,P,4/9/2021 5:15,1,1,,9.9,<0> ,47.77,<0> ,30.9,<0> ,71.8,<0> ,6.7,<0> ,1.49,<0> ,1.4,<3> ,,<-1> ,,,7.8,<0> ,1,<0> ,4.4,<0> ,,4/9/2021 11:15,2096.14
wqbmpwq   ,P,4/9/2021 5:30,1,1,,9.9,<0> ,47.78,<0> ,30.9,<0> ,73.5,<0> ,6.8,<0> ,1.52,<0> ,1.43,<3> ,,<-1> ,,,7.8,<0> ,1,<0> ,4.1,<0> ,,4/9/2021 11:30,2096.14
wqbmpwq   ,P,4/9/2021 5:45,1,1,,9.8,<0> ,47.8,<0> ,31,<0> ,74.2,<0> ,6.9,<0> ,1.55,<0> ,1.46,<3> ,,<-1> ,,,7.8,<0> ,1,<0> ,3.8,<0> ,,4/9/2021 11:45,2101.6
wqbmpwq   ,P,4/9/2021 6:00,1,1,,9.8,<0> ,47.81,<0> ,31,<0> ,75.4,<0> ,7,<0> ,1.58,<0> ,1.49,<3> ,,<-1> ,,,7.8,<0> ,1,<0> ,3.9,<0> ,,4/9/2021 12:00,2101.6
wqbmpwq   ,P,4/9/2021 6:15,1,1,,9.8,<0> ,47.83,<0> ,31,<0> ,76.5,<0> ,7.1,<0> ,1.61,<0> ,1.52,<3> ,,<-1> ,,,7.8,<0> ,1,<0> ,3.4,<0> ,,4/9/2021 12:15,2101.6
wqbmpwq   ,P,4/9/2021 6:30,1,1,,9.8,<0> ,47.84,<0> ,31,<0> ,75.7,<0> ,7,<0> ,1.63,<0> ,1.54,<3> ,,<-1> ,,,7.8,<0> ,1,<0> ,3.5,<0> ,,4/9/2021 12:30,2101.6
wqbmpwq   ,P,4/9/2021 6:45,1,1,,9.8,<0> ,47.84,<0> ,31,<0> ,76.9,<0> ,7.2,<0> ,1.66,<0> ,1.57,<3> ,,<-1> ,,,7.8,<0> ,2,<0> ,3.1,<0> ,,4/9/2021 12:45,2101.6
wqbmpwq   ,P,4/9/2021 7:00,1,1,,9.8,<0> ,47.84,<0> ,31,<0> ,76.1,<0> ,7.1,<0> ,1.68,<0> ,1.58,<3> ,,<-1> ,,,7.8,<0> ,2,<0> ,2.7,<0> ,,4/9/2021 13:00,2101.6
wqbmpwq   ,P,4/9/2021 7:15,1,1,,9.8,<0> ,47.83,<0> ,31,<0> ,77.8,<0> ,7.2,<0> ,1.71,<0> ,1.62,<3> ,,<-1> ,,,7.8,<0> ,2,<0> ,2.6,<0> ,,4/9/2021 13:15,2101.6
wqbmpwq   ,P,4/9/2021 7:30,1,1,,9.8,<0> ,47.84,<0> ,31,<0> ,78.5,<0> ,7.3,<0> ,1.72,<0> ,1.63,<3> ,,<-1> ,,,7.8,<0> ,1,<0> ,2.5,<0> ,,4/9/2021 13:30,2101.6
wqbmpwq   ,P,4/9/2021 7:45,1,1,,9.9,<0> ,47.83,<0> ,31,<0> ,78.6,<0> ,7.3,<0> ,1.74,<0> ,1.65,<3> ,,<-1> ,,,7.8,<0> ,2,<0> ,2.3,<0> ,,4/9/2021 13:45,2101.6
wqbmpwq   ,P,4/9/2021 8:00,1,1,,9.9,<0> ,47.82,<0> ,31,<0> ,80.2,<0> ,7.4,<0> ,1.76,<0> ,1.67,<3> ,,<-1> ,,,7.8,<0> ,2,<0> ,2.2,<0> ,,4/9/2021 14:00,2101.6
wqbmpwq   ,P,4/9/2021 8:15,1,1,,10,<0> ,47.8,<0> ,31,<0> ,81.2,<0> ,7.5,<0> ,1.77,<0> ,1.67,<3> ,,<-1> ,,,7.8,<0> ,2,<0> ,2.3,<0> ,,4/9/2021 14:15,2101.6
wqbmpwq   ,P,4/9/2021 8:30,1,1,,10,<0> ,47.78,<0> ,30.9,<0> ,83,<0> ,7.7,<0> ,1.78,<0> ,1.68,<3> ,,<-1> ,,,7.9,<0> ,2,<0> ,2.2,<0> ,,4/9/2021 14:30,2096.14
wqbmpwq   ,P,4/9/2021 8:45,1,1,,10.1,<0> ,47.77,<0> ,30.9,<0> ,85,<0> ,7.9,<0> ,1.8,<0> ,1.7,<3> ,,<-1> ,,,7.9,<0> ,2,<0> ,2.3,<0> ,,4/9/2021 14:45,2096.14
wqbmpwq   ,P,4/9/2021 9:00,1,1,,10.2,<0> ,47.75,<0> ,30.9,<0> ,88.4,<0> ,8.2,<0> ,1.81,<0> ,1.71,<3> ,,<-1> ,,,7.9,<0> ,2,<0> ,2.5,<0> ,,4/9/2021 15:00,2096.14
wqbmpwq   ,P,4/9/2021 9:15,1,1,,10.3,<0> ,47.74,<0> ,30.9,<0> ,89.9,<0> ,8.3,<0> ,1.82,<0> ,1.72,<3> ,,<-1> ,,,7.9,<0> ,2,<0> ,2.3,<0> ,,4/9/2021 15:15,2096.14
wqbmpwq   ,P,4/9/2021 9:30,1,1,,10.3,<0> ,47.73,<0> ,30.9,<0> ,93.6,<0> ,8.6,<0> ,1.83,<0> ,1.73,<3> ,,<-1> ,,,7.9,<0> ,2,<0> ,2.2,<0> ,,4/9/2021 15:30,2096.14
wqbmpwq   ,P,4/9/2021 9:45,1,1,,10.4,<0> ,47.72,<0> ,30.9,<0> ,96.2,<0> ,8.8,<0> ,1.84,<0> ,1.74,<3> ,,<-1> ,,,7.9,<0> ,2,<0> ,2.5,<0> ,,4/9/2021 15:45,2096.14
wqbmpwq   ,P,4/9/2021 10:00,1,1,,10.5,<0> ,47.71,<0> ,30.9,<0> ,101.6,<0> ,9.3,<0> ,1.86,<0> ,1.77,<3> ,,<-1> ,,,8,<0> ,2,<0> ,2.6,<0> ,,4/9/2021 16:00,2096.14
wqbmpwq   ,P,4/9/2021 10:15,1,1,,10.5,<0> ,47.71,<0> ,30.9,<0> ,102.9,<0> ,9.4,<0> ,1.87,<0> ,1.78,<3> ,,<-1> ,,,8,<0> ,2,<0> ,2.3,<0> ,,4/9/2021 16:15,2096.14
wqbmpwq   ,P,4/9/2021 10:30,1,1,,10.7,<0> ,47.68,<0> ,30.9,<0> ,110.6,<0> ,10.1,<0> ,1.88,<0> ,1.79,<3> ,,<-1> ,,,8,<0> ,2,<0> ,2.3,<0> ,,4/9/2021 16:30,2096.14
wqbmpwq   ,P,4/9/2021 10:45,1,1,,10.8,<0> ,47.65,<0> ,30.9,<0> ,112.9,<0> ,10.3,<0> ,1.88,<0> ,1.79,<3> ,,<-1> ,,,8,<0> ,2,<0> ,2.5,<0> ,,4/9/2021 16:45,2096.14
wqbmpwq   ,P,4/9/2021 11:00,1,1,,10.9,<0> ,47.57,<0> ,30.8,<0> ,119,<0> ,10.8,<0> ,1.86,<0> ,1.77,<3> ,,<-1> ,,,8,<0> ,2,<0> ,2.3,<0> ,,4/9/2021 17:00,2090.68
wqbmpwq   ,P,4/9/2021 11:15,1,1,,11.2,<0> ,47.47,<0> ,30.8,<0> ,129.8,<0> ,11.7,<0> ,1.84,<0> ,1.75,<3> ,,<-1> ,,,8.1,<0> ,2,<0> ,2.1,<0> ,,4/9/2021 17:15,2090.68
wqbmpwq   ,P,4/9/2021 11:30,1,1,,11.4,<0> ,47.36,<0> ,30.7,<0> ,139.6,<0> ,12.6,<0> ,1.82,<0> ,1.73,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,2.1,<0> ,,4/9/2021 17:30,2085.22
wqbmpwq   ,P,4/9/2021 11:45,1,1,,11.6,<0> ,47.3,<0> ,30.7,<0> ,147.7,<0> ,13.2,<0> ,1.81,<0> ,1.72,<3> ,,<-1> ,,,8.2,<0> ,2,<0> ,2.2,<0> ,,4/9/2021 17:45,2085.22
wqbmpwq   ,P,4/9/2021 12:00,1,1,,11.7,<0> ,47.31,<0> ,30.7,<0> ,150.7,<0> ,13.5,<0> ,1.79,<0> ,1.7,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,2,<0> ,,4/9/2021 18:00,2085.22
wqbmpwq   ,P,4/9/2021 12:15,1,1,,11.8,<0> ,47.24,<0> ,30.7,<0> ,152.1,<0> ,13.6,<0> ,1.77,<0> ,1.68,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,2.3,<0> ,,4/9/2021 18:15,2085.22
wqbmpwq   ,P,4/9/2021 12:30,1,1,,12,<0> ,47.19,<0> ,30.6,<0> ,156.4,<0> ,13.9,<0> ,1.75,<0> ,1.66,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.4,<0> ,,4/9/2021 18:30,2079.76
wqbmpwq   ,P,4/9/2021 12:45,1,1,,12.1,<0> ,47.2,<0> ,30.6,<0> ,158.2,<0> ,14,<0> ,1.73,<0> ,1.64,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.9,<0> ,,4/9/2021 18:45,2079.76
wqbmpwq   ,P,4/9/2021 13:00,1,1,,12.3,<0> ,47.21,<0> ,30.7,<0> ,166,<0> ,14.7,<0> ,1.71,<0> ,1.62,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.9,<0> ,,4/9/2021 19:00,2085.22
wqbmpwq   ,P,4/9/2021 13:15,1,1,,12.5,<0> ,47.14,<0> ,30.6,<0> ,171.8,<0> ,15.1,<0> ,1.69,<0> ,1.61,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.3,<0> ,,4/9/2021 19:15,2079.76
wqbmpwq   ,P,4/9/2021 13:30,1,1,,12.6,<0> ,47.14,<0> ,30.6,<0> ,171.7,<0> ,15.1,<0> ,1.66,<0> ,1.58,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.2,<0> ,,4/9/2021 19:30,2079.76
wqbmpwq   ,P,4/9/2021 13:45,1,1,,12.7,<0> ,47.09,<0> ,30.6,<0> ,170,<0> ,14.9,<0> ,1.63,<0> ,1.55,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.9,<0> ,,4/9/2021 19:45,2079.76
wqbmpwq   ,P,4/9/2021 14:00,1,1,,12.8,<0> ,47.04,<0> ,30.6,<0> ,168.4,<0> ,14.7,<0> ,1.6,<0> ,1.52,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.9,<0> ,,4/9/2021 20:00,2079.76
wqbmpwq   ,P,4/9/2021 14:15,1,1,,12.8,<0> ,47,<0> ,30.5,<0> ,165.4,<0> ,14.5,<0> ,1.58,<0> ,1.5,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.8,<0> ,,4/9/2021 20:15,2074.3
wqbmpwq   ,P,4/9/2021 14:30,1,1,,12.7,<0> ,46.95,<0> ,30.5,<0> ,163,<0> ,14.3,<0> ,1.55,<0> ,1.47,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.7,<0> ,,4/9/2021 20:30,2074.3
wqbmpwq   ,P,4/9/2021 14:45,1,1,,12.7,<0> ,46.9,<0> ,30.4,<0> ,160.3,<0> ,14.1,<0> ,1.52,<0> ,1.44,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.1,<0> ,,4/9/2021 20:45,2068.84
wqbmpwq   ,P,4/9/2021 15:00,1,1,,12.7,<0> ,46.88,<0> ,30.4,<0> ,156.1,<0> ,13.7,<0> ,1.5,<0> ,1.42,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.8,<0> ,,4/9/2021 21:00,2068.84
wqbmpwq   ,P,4/9/2021 15:15,1,1,,12.7,<0> ,46.87,<0> ,30.4,<0> ,153.9,<0> ,13.5,<0> ,1.47,<0> ,1.39,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2,<0> ,,4/9/2021 21:15,2068.84
wqbmpwq   ,P,4/9/2021 15:30,1,1,,12.7,<0> ,46.87,<0> ,30.4,<0> ,153,<0> ,13.4,<0> ,1.45,<0> ,1.37,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.1,<0> ,,4/9/2021 21:30,2068.84
wqbmpwq   ,P,4/9/2021 15:45,1,1,,12.7,<0> ,46.87,<0> ,30.4,<0> ,154.3,<0> ,13.5,<0> ,1.43,<0> ,1.35,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2,<0> ,,4/9/2021 21:45,2068.84
wqbmpwq   ,P,4/9/2021 16:00,1,1,,12.7,<0> ,46.86,<0> ,30.4,<0> ,154.8,<0> ,13.6,<0> ,1.41,<0> ,1.33,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.7,<0> ,,4/9/2021 22:00,2068.84
wqbmpwq   ,P,4/9/2021 16:15,1,1,,12.7,<0> ,46.85,<0> ,30.4,<0> ,155.7,<0> ,13.7,<0> ,1.4,<0> ,1.32,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.2,<0> ,,4/9/2021 22:15,2068.84
wqbmpwq   ,P,4/9/2021 16:30,1,1,,12.7,<0> ,46.85,<0> ,30.4,<0> ,157,<0> ,13.8,<0> ,1.4,<0> ,1.32,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.8,<0> ,,4/9/2021 22:30,2068.84
wqbmpwq   ,P,4/9/2021 16:45,1,1,,12.8,<0> ,46.84,<0> ,30.4,<0> ,157.5,<0> ,13.8,<0> ,1.4,<0> ,1.32,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,1.9,<0> ,,4/9/2021 22:45,2068.84
wqbmpwq   ,P,4/9/2021 17:00,1,1,,12.8,<0> ,46.84,<0> ,30.4,<0> ,159.1,<0> ,13.9,<0> ,1.41,<0> ,1.33,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.2,<0> ,,4/9/2021 23:00,2068.84
wqbmpwq   ,P,4/9/2021 17:15,1,1,,12.8,<0> ,46.83,<0> ,30.4,<0> ,159.9,<0> ,14,<0> ,1.44,<0> ,1.36,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.1,<0> ,,4/9/2021 23:15,2068.84
wqbmpwq   ,P,4/9/2021 17:30,1,1,,12.8,<0> ,46.83,<0> ,30.4,<0> ,162.3,<0> ,14.2,<0> ,1.46,<0> ,1.38,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.1,<0> ,,4/9/2021 23:30,2068.84
wqbmpwq   ,P,4/9/2021 17:45,1,1,,12.9,<0> ,46.82,<0> ,30.4,<0> ,165.1,<0> ,14.4,<0> ,1.49,<0> ,1.41,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.1,<0> ,,4/9/2021 23:45,2068.84
wqbmpwq   ,P,4/9/2021 18:00,1,1,,12.9,<0> ,46.8,<0> ,30.4,<0> ,160.5,<0> ,14,<0> ,1.53,<0> ,1.45,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.4,<0> ,,4/10/2021 0:00,2068.84
wqbmpwq   ,P,4/9/2021 18:15,1,1,,12.9,<0> ,46.58,<0> ,30.2,<0> ,148.8,<0> ,13,<0> ,1.56,<0> ,1.48,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3.6,<0> ,,4/10/2021 0:15,2057.92
wqbmpwq   ,P,4/9/2021 18:30,1,1,,12.9,<0> ,46.78,<0> ,30.4,<0> ,167.2,<0> ,14.6,<0> ,1.59,<0> ,1.51,<3> ,,<-1> ,,,8.3,<0> ,1,<0> ,2.3,<0> ,,4/10/2021 0:30,2068.84
wqbmpwq   ,P,4/9/2021 18:45,1,1,,12.9,<0> ,46.57,<0> ,30.2,<0> ,145.3,<0> ,12.7,<0> ,1.61,<0> ,1.53,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,2.8,<0> ,,4/10/2021 0:45,2057.92
wqbmpwq   ,P,4/9/2021 19:00,1,1,,12.8,<0> ,46.44,<0> ,30.1,<0> ,131.7,<0> ,11.6,<0> ,1.64,<0> ,1.56,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3.4,<0> ,,4/10/2021 1:00,2052.46
wqbmpwq   ,P,4/9/2021 19:15,1,1,,12.8,<0> ,46.45,<0> ,30.1,<0> ,136.7,<0> ,12,<0> ,1.66,<0> ,1.58,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3.5,<0> ,,4/10/2021 1:15,2052.46
wqbmpwq   ,P,4/9/2021 19:30,1,1,,12.7,<0> ,46.4,<0> ,30.1,<0> ,124,<0> ,10.9,<0> ,1.68,<0> ,1.6,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,2.7,<0> ,,4/10/2021 1:30,2052.46
wqbmpwq   ,P,4/9/2021 19:45,1,1,,12.8,<0> ,46.45,<0> ,30.1,<0> ,127.5,<0> ,11.2,<0> ,1.69,<0> ,1.61,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3.6,<0> ,,4/10/2021 1:45,2052.46
wqbmpwq   ,P,4/9/2021 20:00,1,1,,12.7,<0> ,46.42,<0> ,30.1,<0> ,127.6,<0> ,11.2,<0> ,1.7,<0> ,1.62,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,2.5,<0> ,,4/10/2021 2:00,2052.46
wqbmpwq   ,P,4/9/2021 20:15,1,1,,12.7,<0> ,46.41,<0> ,30.1,<0> ,132.4,<0> ,11.6,<0> ,1.7,<0> ,1.62,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,2.9,<0> ,,4/10/2021 2:15,2052.46
wqbmpwq   ,P,4/9/2021 20:30,1,1,,12.6,<0> ,46.38,<0> ,30.1,<0> ,127.8,<0> ,11.3,<0> ,1.71,<0> ,1.63,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,2.7,<0> ,,4/10/2021 2:30,2052.46
wqbmpwq   ,P,4/9/2021 20:45,1,1,,12.7,<0> ,46.42,<0> ,30.1,<0> ,131.8,<0> ,11.6,<0> ,1.72,<0> ,1.64,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,2.8,<0> ,,4/10/2021 2:45,2052.46
wqbmpwq   ,P,4/9/2021 21:00,1,1,,12.7,<0> ,46.43,<0> ,30.1,<0> ,132.8,<0> ,11.7,<0> ,1.72,<0> ,1.64,<3> ,,<-1> ,,,8.2,<0> ,2,<0> ,2.6,<0> ,,4/10/2021 3:00,2052.46
wqbmpwq   ,P,4/9/2021 21:15,1,1,,12.6,<0> ,46.43,<0> ,30.1,<0> ,127.1,<0> ,11.2,<0> ,1.72,<0> ,1.64,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3.5,<0> ,,4/10/2021 3:15,2052.46
wqbmpwq   ,P,4/9/2021 21:30,1,1,,12.4,<0> ,46.41,<0> ,30.1,<0> ,120.6,<0> ,10.7,<0> ,1.71,<0> ,1.63,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,2.9,<0> ,,4/10/2021 3:30,2052.46
wqbmpwq   ,P,4/9/2021 21:45,1,1,,12.4,<0> ,46.43,<0> ,30.1,<0> ,120.7,<0> ,10.7,<0> ,1.71,<0> ,1.63,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3.6,<0> ,,4/10/2021 3:45,2052.46
wqbmpwq   ,P,4/9/2021 22:00,1,1,,12.4,<0> ,46.42,<0> ,30.1,<0> ,119.1,<0> ,10.5,<0> ,1.71,<0> ,1.63,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3.1,<0> ,,4/10/2021 4:00,2052.46
wqbmpwq   ,P,4/9/2021 22:15,1,1,,12.3,<0> ,46.48,<0> ,30.1,<0> ,119.4,<0> ,10.6,<0> ,1.72,<0> ,1.64,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3.6,<0> ,,4/10/2021 4:15,2052.46
wqbmpwq   ,P,4/9/2021 22:30,1,1,,12.2,<0> ,46.52,<0> ,30.2,<0> ,119.1,<0> ,10.6,<0> ,1.74,<0> ,1.67,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3.5,<0> ,,4/10/2021 4:30,2057.92
wqbmpwq   ,P,4/9/2021 22:45,1,1,,12.2,<0> ,46.51,<0> ,30.1,<0> ,118.3,<0> ,10.5,<0> ,1.75,<0> ,1.68,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3.4,<0> ,,4/10/2021 4:45,2052.46
wqbmpwq   ,P,4/9/2021 23:00,1,1,,12.1,<0> ,46.52,<0> ,30.2,<0> ,118.3,<0> ,10.5,<0> ,1.76,<0> ,1.69,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,2.9,<0> ,,4/10/2021 5:00,2057.92
wqbmpwq   ,P,4/9/2021 23:15,1,1,,12,<0> ,46.55,<0> ,30.2,<0> ,118.4,<0> ,10.6,<0> ,1.77,<0> ,1.7,<3> ,,<-1> ,,,8.1,<0> ,2,<0> ,3,<0> ,,4/10/2021 5:15,2057.92
wqbmpwq   ,P,4/9/2021 23:30,1,1,,12,<0> ,46.58,<0> ,30.2,<0> ,119,<0> ,10.6,<0> ,1.78,<0> ,1.71,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,2.8,<0> ,,4/10/2021 5:30,2057.92
wqbmpwq   ,P,4/9/2021 23:45,1,1,,11.9,<0> ,46.59,<0> ,30.2,<0> ,119.5,<0> ,10.7,<0> ,1.77,<0> ,1.7,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,2.9,<0> ,,4/10/2021 5:45,2057.92
wqbmpwq   ,P,4/10/2021 0:00,1,1,,11.9,<0> ,46.59,<0> ,30.2,<0> ,119.9,<0> ,10.7,<0> ,1.75,<0> ,1.68,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3,<0> ,,4/10/2021 6:00,2057.92
wqbmpwq   ,P,4/10/2021 0:15,1,1,,11.9,<0> ,46.62,<0> ,30.2,<0> ,121.9,<0> ,10.9,<0> ,1.72,<0> ,1.65,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3.1,<0> ,,4/10/2021 6:15,2057.92
wqbmpwq   ,P,4/10/2021 0:30,1,1,,11.9,<0> ,46.67,<0> ,30.2,<0> ,123.4,<0> ,11,<0> ,1.7,<0> ,1.63,<3> ,,<-1> ,,,8.2,<0> ,1,<0> ,3,<0> ,,4/10/2021 6:30,2057.92
wqbmpwq   ,P,4/10/2021 0:45,1,1,,11.8,<0> ,46.66,<0> ,30.2,<0> ,121.7,<0> ,10.9,<0> ,1.68,<0> ,1.62,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,2.9,<0> ,,4/10/2021 6:45,2057.92
wqbmpwq   ,P,4/10/2021 1:00,1,1,,11.9,<0> ,46.64,<0> ,30.2,<0> ,119.7,<0> ,10.7,<0> ,1.66,<0> ,1.6,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,2.9,<0> ,,4/10/2021 7:00,2057.92
wqbmpwq   ,P,4/10/2021 1:15,1,1,,11.9,<0> ,46.62,<0> ,30.2,<0> ,117,<0> ,10.5,<0> ,1.64,<0> ,1.58,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,3,<0> ,,4/10/2021 7:15,2057.92
wqbmpwq   ,P,4/10/2021 1:30,1,1,,11.9,<0> ,46.68,<0> ,30.3,<0> ,118.1,<0> ,10.5,<0> ,1.61,<0> ,1.55,<3> ,,<-1> ,,,8.1,<0> ,1,<0> ,2.9,<0> ,,4/10/2021 7:30,2063.38
