STUDY_ID,EVENT_ID,STAT_ID,ORDERED_DEPTH_CODE,SAMPLE_ID,SAMPLE_DEPTH_TOP,SAMPLE_DEPTH_BOTTOM,LATITUDE,LONGITUDE,PROF_DATE_TIME_LOCAL,SAMPLE_DEPTH_CODE,DEPTH (m),CONDTVY (mS/cm),DISS_OXYGEN (mg/L),FLUORESCENCE (ug/L),FLU_RAW (ug/L),PCT_SAT (PCT),pH (),VAL_QUAL,SAL (PSU),SIGMA_T (),TEMP (C),TRANS (m-1),Station_D,Air Irradiance,Water Irradiance,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate,VINDTA Sample Name,Sampled Bottle Name,Sampling Date,Sampling Depth,Salinity - Carolina,Salinity - Ries ,Run T,Sampling T,Pressure,Comments,Data Source
ARRS,AF223,N18,E,AF22302F,23.05,24.05,42.3658333,-70.7776667,7/20/2022 6:41,E,24.14,33.48,8.25,0.3124,1.491,85.85,7.957,,32,24.91,8.083,0.5714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,N07,A,AF22303E,0.77,1.77,42.3563333,-70.7061667,7/20/2022 7:04,A,1.79,40.46,8.981,-0.1153,0.9382,111,8.154,,31.76,23.21,16.23,0.7806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,N07,10,AF22303D,8.4,9.4,42.3563333,-70.7061667,7/20/2022 7:04,10,9.33,38.54,9.533,0.7149,1.998,112.9,8.144,,31.77,23.67,14.1,0.8026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,N07,20,AF22303C,18.16,19.16,42.3563333,-70.7061667,7/20/2022 7:04,20,19.33,33.44,9.148,2.94,4.624,95.14,8.041,,31.98,24.89,8.055,0.7365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,N07,E,AF22303B,47.83,48.83,42.3563333,-70.7061667,7/20/2022 7:04,E,48.72,32.94,8.052,-0.1739,0.861,82.38,7.943,,32.12,25.11,7.308,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F15,A,AF22304C,0.77,1.77,42.3155,-70.7276667,7/20/2022 7:24,A,1.81,39.94,9.16,0.2989,1.14,112,8.15,,31.76,23.33,15.67,1.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F15,10,AF22304B,9.07,10.07,42.3155,-70.7276667,7/20/2022 7:24,10,10.02,37.26,9.108,3.76,5.54,104.6,8.095,,31.82,24,12.61,1.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F15,20,AF22304A,19.26,20.26,42.3155,-70.7276667,7/20/2022 7:24,20,20.16,33.87,8.471,1.464,2.909,89.15,8.008,,31.95,24.79,8.589,0.6405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F15,E,AF223049,36.23,37.23,42.3155,-70.7276667,7/20/2022 7:24,E,37.27,33.08,8.003,-0.2133,0.8088,82.29,7.958,,32.06,25.03,7.544,0.8439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F13,A,AF223058,0.28,1.28,42.2683333,-70.735,7/20/2022 7:45,A,1.31,39.98,9.049,1.315,2.306,110.7,8.143,,31.77,23.33,15.7,1.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F13,10,AF223057,8.95,9.95,42.2683333,-70.735,7/20/2022 7:45,10,9.83,37.3,8.487,2.589,4.224,97.51,8.055,,31.84,24.01,12.63,0.9322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F13,20,AF223056,18.77,19.77,42.2683333,-70.735,7/20/2022 7:45,20,19.75,34.21,7.887,0.2734,1.442,83.72,7.959,,31.96,24.75,8.967,0.7018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F13,E,AF223055,23.41,24.41,42.2683333,-70.735,7/20/2022 7:45,E,24.48,34.01,7.98,0.2775,1.447,84.23,7.974,,31.98,24.8,8.708,0.6507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF4,A,AF223063,0.95,1.95,42.21997,-70.69553,7/20/2022 8:06,A,1.95,40.56,8.874,1.309,2.244,110,8.161,,31.75,23.17,16.35,0.8294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF4,10,AF223062,9.13,10.13,42.21997,-70.69553,7/20/2022 8:06,10,10.12,36.64,8.571,2.537,4.165,96.89,8.065,,31.86,24.18,11.86,0.9001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF4,E,AF223061,19.93,20.93,42.21997,-70.69553,7/20/2022 8:06,E,20.9,35.04,8.088,0.7049,1.985,87.75,7.996,,31.94,24.57,9.947,0.6744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F05,A,AF223070,0.95,1.95,42.1386667,-70.65,7/20/2022 8:32,A,2.02,38.44,9.103,0.7348,2.022,107.4,8.126,,31.82,23.75,13.92,0.8579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F05,10,AF22306F,8.82,9.82,42.1386667,-70.65,7/20/2022 8:32,10,9.82,36.69,9.291,2.891,4.568,105.1,8.116,,31.87,24.18,11.9,0.9774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F05,E,AF22306E,14.81,15.81,42.1386667,-70.65,7/20/2022 8:32,E,15.8,35.28,8.438,1.114,2.487,92.12,8.023,,31.93,24.52,10.23,0.6664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF1,A,AF22307C,0.77,1.77,42.02788,-70.55467,7/20/2022 9:10,A,1.76,44.37,8.004,0.7012,1.252,107.3,8.197,,31.74,22.15,20.49,0.8044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF1,10,AF22307B,9.74,10.74,42.02788,-70.55467,7/20/2022 9:10,10,10.72,36.66,9.852,1.278,2.687,111.3,8.176,,31.92,24.23,11.81,0.9549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF1,20,AF22307A,18.59,19.59,42.02788,-70.55467,7/20/2022 9:10,20,19.64,33.83,8.473,1.44,2.88,88.96,7.995,,32.01,24.86,8.466,0.6455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF1,E,AF223079,24.51,25.51,42.02788,-70.55467,7/20/2022 9:10,E,25.56,33.78,8.552,1.457,2.902,89.65,8.009,,32.03,24.89,8.391,0.6141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF2,A,AF223088,1.38,2.38,42.09879,-70.52724,7/20/2022 9:34,A,2.36,43.93,8.113,0.7624,1.039,107.8,8.207,,31.75,22.29,20.01,0.8411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF2,10,AF223087,8.95,9.95,42.09879,-70.52724,7/20/2022 9:34,10,9.96,41.18,8.941,1.389,2.82,112.2,8.188,,31.8,23.07,16.96,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF2,20,AF223086,19.26,20.26,42.09879,-70.52724,7/20/2022 9:34,20,20.37,33.6,8.878,2.568,4.2,92.56,8.021,,32.07,24.95,8.14,0.8112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF2,E,AF223085,36.54,37.54,42.09879,-70.52724,7/20/2022 9:34,E,37.58,33.15,8.019,-0.0057,1.082,82.54,7.954,,32.1,25.06,7.576,0.7723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F06,A,AF22309A,0.89,1.89,42.1706667,-70.5766667,7/20/2022 10:13,A,1.81,41.26,8.879,0.6562,0.8894,111.7,8.196,,31.75,23,17.12,0.7555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F06,10,AF223099,8.82,9.82,42.1706667,-70.5766667,7/20/2022 10:13,10,9.77,37.05,9.365,1.891,3.416,106.9,8.139,,31.86,24.09,12.32,0.8907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F06,20,AF223098,19.14,20.14,42.1706667,-70.5766667,7/20/2022 10:13,20,20.11,34.81,8.484,1.242,2.643,91.46,8.024,,31.96,24.64,9.656,0.6357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F06,E,AF223097,28.54,29.54,42.1706667,-70.5766667,7/20/2022 10:13,E,29.47,33.5,8.034,0.1371,1.267,83.52,7.97,,32.07,24.97,8.018,0.6054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F10,A,AF2230A9,0.71,1.71,42.2423333,-70.6373333,7/20/2022 10:39,A,1.7,41.2,8.96,0.597,0.8234,112.6,8.181,,31.75,23.01,17.06,0.7862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F10,10,AF2230A8,8.52,9.52,42.2423333,-70.6373333,7/20/2022 10:39,10,9.58,39.32,9.26,0.7746,2.072,111.6,8.18,,31.79,23.51,14.95,0.9268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F10,20,AF2230A7,18.53,19.53,42.2423333,-70.6373333,7/20/2022 10:39,20,19.52,34.61,8.252,1.365,2.791,88.49,8.006,,31.97,24.68,9.416,0.6618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F10,E,AF2230A6,30.13,31.13,42.2423333,-70.6373333,7/20/2022 10:39,E,31.12,33.72,7.982,0.2966,1.471,83.53,7.968,,32.03,24.9,8.314,0.5941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F17,A,AF2230B5,0.59,1.59,42.3458333,-70.5705,7/20/2022 11:13,A,1.68,41.58,8.832,0.7885,1.002,112,8.189,,31.67,22.83,17.57,0.8218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F17,10,AF2230B4,8.64,9.64,42.3458333,-70.5705,7/20/2022 11:13,10,9.75,36.01,10.12,0.4641,1.684,112.6,8.202,,31.89,24.33,11.11,0.8741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F17,20,AF2230B3,18.65,19.65,42.3458333,-70.5705,7/20/2022 11:13,20,19.68,33.78,9.602,5.132,7.029,100.6,8.117,,32.05,24.91,8.366,0.9563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F17,E,AF2230B2,75.19,76.19,42.3458333,-70.5705,7/20/2022 11:13,E,76.18,32.55,7.381,-0.3652,0.6059,74.34,7.903,,32.37,25.4,6.568,1.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF6,A,AF2230C1,0.77,1.77,42.40335,-70.50163,7/20/2022 11:41,A,1.75,43.36,8.392,0.4847,0.7727,110.3,8.213,,31.72,22.4,19.44,0.7244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF6,10,AF2230C0,8.7,9.7,42.40335,-70.50163,7/20/2022 11:41,10,9.75,40.08,9.305,0.5126,1.745,114,8.226,,31.78,23.32,15.79,0.8275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF6,20,AF2230BF,18.16,19.16,42.40335,-70.50163,7/20/2022 11:41,20,19.42,34.68,9.377,4.208,6.032,100.4,8.134,,32.14,24.83,9.309,1.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF6,E,AF2230BE,87.59,88.59,42.40335,-70.50163,7/20/2022 11:41,E,88.68,32.36,7.082,-0.215,0.8065,70.88,7.877,,32.43,25.49,6.281,1.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF8,A,AF2230CD,0.71,1.71,42.54019,-70.54553,7/20/2022 12:24,A,1.75,39.64,9.013,0.5498,0.7618,109.8,8.169,,31.57,23.21,15.57,0.7251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF8,10,AF2230CC,8.95,9.95,42.54019,-70.54553,7/20/2022 12:24,10,9.95,37.61,9.541,0.5416,1.781,110.7,8.166,,31.68,23.79,13.16,0.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF8,20,AF2230CB,18.47,19.47,42.54019,-70.54553,7/20/2022 12:24,20,19.5,33.86,8.646,1.435,2.874,90.97,8.038,,31.94,24.79,8.578,0.6136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF8,E,AF2230CA,55.41,56.41,42.54019,-70.54553,7/20/2022 12:24,E,56.58,32.73,8.264,-0.2653,0.7397,83.95,7.978,,32.18,25.2,6.986,0.6907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF9,A,AF2230D9,0.4,1.4,42.58754,-70.60224,7/20/2022 12:47,A,1.48,39.64,9.068,0.4998,0.8214,110.6,8.17,,31.52,23.16,15.63,0.7105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF9,10,AF2230D8,8.7,9.7,42.58754,-70.60224,7/20/2022 12:47,10,9.77,36.08,9.36,2.826,4.495,104.4,8.127,,31.83,24.26,11.26,0.9019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF9,20,AF2230D7,18.71,19.71,42.58754,-70.60224,7/20/2022 12:47,20,19.62,34.35,9.027,1.701,3.192,96.24,8.074,,31.92,24.69,9.167,0.6175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,AF9,E,AF2230D6,41.06,42.06,42.58754,-70.60224,7/20/2022 12:47,E,42.14,32.95,7.969,0.0413,1.143,81.62,7.969,,32.08,25.07,7.366,1.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F22,A,AF2230E5,0.71,1.71,42.4798333,-70.6176667,7/20/2022 13:22,A,1.69,42.03,8.73,0.2692,0.7764,111.6,8.187,,31.75,22.79,17.97,0.7069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F22,10,AF2230E4,8.82,9.82,42.4798333,-70.6176667,7/20/2022 13:22,10,9.71,38.98,9.404,0.3239,1.506,112.4,8.215,,31.79,23.59,14.57,0.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F22,20,AF2230E3,18.47,19.47,42.4798333,-70.6176667,7/20/2022 13:22,20,19.56,33.91,9.788,1.884,3.407,103.2,8.14,,31.94,24.77,8.649,0.7286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F22,E,AF2230E2,75.62,76.62,42.4798333,-70.6176667,7/20/2022 13:22,E,76.71,32.6,7.553,-0.2879,0.7095,76.22,7.931,,32.34,25.37,6.653,1.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,N04,A,AF2230F1,0.77,1.77,42.4438333,-70.7365,7/20/2022 13:54,A,1.81,40.83,8.922,0.4113,0.8392,111.2,8.189,,31.76,23.11,16.64,0.7913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,N04,10,AF2230F0,8.82,9.82,42.4438333,-70.7365,7/20/2022 13:54,10,9.73,34.14,9.731,0.8424,2.155,103.3,8.146,,31.89,24.69,8.972,0.6991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,N04,20,AF2230EF,18.53,19.53,42.4438333,-70.7365,7/20/2022 13:54,20,19.53,33.41,8.77,2.16,3.73,91.1,8.055,,31.99,24.91,7.999,0.5849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,N04,E,AF2230EE,46.92,47.92,42.4438333,-70.7365,7/20/2022 13:54,E,47.94,32.98,8.027,-0.2567,0.7511,82.29,7.98,,32.07,25.06,7.408,0.7314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,N01,A,AF223100,0.59,1.59,42.4193333,-70.8645,7/20/2022 14:26,A,1.61,41.04,9.356,1.1,1.438,117.1,8.179,,31.78,23.08,16.84,1.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,N01,10,AF2230FF,8.95,9.95,42.4193333,-70.8645,7/20/2022 14:26,10,9.88,37.3,10.33,2.642,4.285,118.7,8.209,,31.83,24,12.64,1.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,N01,20,AF2230FE,18.16,19.16,42.4193333,-70.8645,7/20/2022 14:26,20,19.39,34.01,8.774,2.827,4.495,92.68,8.059,,31.95,24.77,8.746,0.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,N01,E,AF2230FD,29.09,30.09,42.4193333,-70.8645,7/20/2022 14:26,E,30.14,33.28,7.63,-0.2051,0.8197,78.92,7.96,,32.04,24.98,7.802,0.8258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F23,A,AF22310B,0.77,1.77,42.3391667,-70.942,7/20/2022 14:56,A,1.75,38.79,8.24,2.146,2.896,98.16,8.055,,31.75,23.6,14.4,1.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F23,10,AF22310A,8.95,9.95,42.3391667,-70.942,7/20/2022 14:56,10,9.96,38.27,8.202,1.442,2.883,96.5,8.048,,31.78,23.74,13.78,1.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRS,AF223,F23,E,AF223109,20.79,21.79,42.3391667,-70.942,7/20/2022 14:56,E,21.78,37.01,8.261,1.059,2.42,94.27,8.047,,31.83,24.07,12.31,1.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,F23,A,WN226022,0.64,1.64,42.3391667,-70.942,7/26/2022 6:19,A,1.6,37.84,8.073,1.264,3.284,93.95,7.954,,31.83,23.89,13.25,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,F23,B,WN226021,7.96,8.96,42.3391667,-70.942,7/26/2022 6:19,B,8.96,36.68,8.371,1.006,2.954,94.74,7.964,,31.86,24.17,11.91,1.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,F23,C,WN226020,12.05,13.05,42.3391667,-70.942,7/26/2022 6:19,C,13.02,36.06,8.365,0.804,2.691,93.2,7.959,,31.88,24.32,11.17,1.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,F23,D,WN22601F,17.91,18.91,42.3391667,-70.942,7/26/2022 6:19,D,18.91,35.21,8.21,0.4513,2.221,89.49,7.942,,31.92,24.52,10.17,1.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,F23,E,WN22601E,23.04,24.04,42.3391667,-70.942,7/26/2022 6:19,E,24.03,35.27,8.19,0.4534,2.224,89.39,7.948,,31.91,24.51,10.23,1.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,N01,A,WN226030,0.7,1.7,42.4193333,-70.8645,7/26/2022 6:53,A,1.74,38.77,9.906,1.423,2.832,117.8,8.124,,31.8,23.65,14.32,1.143,N01-s,,,2175.6,2043,14.31999969,11.75500011,7.88548301,594.5054559,596.6787779,1913.64787,106.194385,23.14815556,47.9818311,1.617650983,0,0,14.02869455,2.577830011,1.64261305,606.2666783,N,,,,,,,,,,,
BWQM,WN226,N01,B,WN22602F,8.08,9.08,42.4193333,-70.8645,7/26/2022 6:53,B,9.08,35.78,9.864,1.068,3.035,109.2,8.08,,31.86,24.35,10.89,0.7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,N01,C,WN22602E,15.84,16.84,42.4193333,-70.8645,7/26/2022 6:53,C,16.98,33.82,8.853,1.682,3.809,93.02,7.986,,31.97,24.82,8.509,0.6893,N01-m1,,,2188.2,2090.3,8.508999825,26.99500084,7.875180094,595.8613193,598.2093743,1978.059284,84.22811272,27.96996266,40.84023057,0.886131635,0,0,15.86553797,2.031532427,1.281591132,604.7157551,Y,,,,,,,,,,,
BWQM,WN226,N01,C,WN22602E,15.84,16.84,42.4193333,-70.8645,7/26/2022 6:53,C,16.98,33.82,8.853,1.682,3.809,93.02,7.986,,31.97,24.82,8.509,0.6893,N01-m2,,,2194.2,2084.7,8.508999825,26.99500084,7.908773205,548.8075939,550.9702287,1968.3727,90.55620416,25.76124244,43.76091802,0.957395435,0,0,15.36631096,2.184162262,1.377877581,556.9628164,Y,,,,,,,,,,,
BWQM,WN226,N01,D,WN22602D,22.86,23.86,42.4193333,-70.8645,7/26/2022 6:53,D,23.83,33.47,8.197,0.2217,1.907,85.27,7.931,,32,24.91,8.067,0.5698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,N01,E,WN22602C,27.13,28.13,42.4193333,-70.8645,7/26/2022 6:53,E,28.12,33.41,7.773,-0.026,1.561,80.71,7.885,,32.01,24.93,7.98,0.7714,N01-d,,,2188.6,2086.2,7.980000019,38.13499832,7.896074652,562.6418641,564.8744227,1972.999069,86.30244702,26.88526528,42.16549167,0.881792156,0,0,15.69752404,2.07658097,1.309245358,570.7989055,N,,,,,,,,,,,
BWQM,WN226,N04,A,WN226041,0.76,1.76,42.4438333,-70.7365,7/26/2022 7:27,A,1.75,39.48,9.27,0.0335,1.175,112.1,8.104,,31.78,23.46,15.13,0.8641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,N04,B,WN226040,7.41,8.41,42.4438333,-70.7365,7/26/2022 7:27,B,8.29,36.15,9.737,0.2156,1.899,108.8,8.089,,31.82,24.24,11.34,0.7642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,N04,C,WN22603F,16.14,17.14,42.4438333,-70.7365,7/26/2022 7:27,C,17.05,34.16,9.307,1.273,3.296,98.58,8.042,,32.01,24.8,8.854,0.7261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,N04,D,WN22603E,30.12,31.12,42.4438333,-70.7365,7/26/2022 7:27,D,30.95,33.27,8.399,0.0056,1.606,86.77,7.952,,32.08,25.02,7.741,0.4818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,N04,E,WN22603D,45.08,46.08,42.4438333,-70.7365,7/26/2022 7:27,E,45.96,32.81,8.111,-0.6569,0.6321,82.67,7.923,,32.14,25.15,7.143,0.6192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,F22,A,WN22604F,0.82,1.82,42.4798333,-70.6176667,7/26/2022 8:12,A,1.8,40.12,8.924,0.0384,0.5976,109.7,8.136,,31.65,23.18,16,0.731,F22-s,,,2171,2025.8,16,11.81499958,7.894268943,583.1040469,585.1906563,1889.897819,114.2937846,21.59518359,50.56122136,1.937062402,0,0,13.46576237,2.781246438,1.777982339,595.6872552,N,,,,,,,,,,,
BWQM,WN226,F22,B,WN22604E,10.65,11.65,42.4798333,-70.6176667,7/26/2022 8:12,B,11.6,36.17,10.04,0.2621,1.963,112,8.145,,31.93,24.34,11.24,0.8083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,F22,C,WN22604D,25.17,26.17,42.4798333,-70.6176667,7/26/2022 8:12,C,26.15,34,9.116,1.589,3.693,95.98,8.032,,32.11,24.92,8.564,0.6358,F22-m1,,,2213.6,2073.8,8.56400013,36.16500092,7.987799913,451.6385022,453.4169524,1944.662955,107.9936213,21.14338217,51.79099847,1.158421408,0,0,14.10379586,2.598275763,1.640009201,458.3667514,Y,,,,,,,,,,,
BWQM,WN226,F22,C,WN22604D,25.17,26.17,42.4798333,-70.6176667,7/26/2022 8:12,C,26.15,34,9.116,1.589,3.693,95.98,8.032,,32.11,24.92,8.564,0.6358,F22-m2,,,2195.3,2068.1,8.56400013,36.16500092,7.955570636,486.5330871,488.4489443,1945.0756,100.2907715,22.77696643,48.53975171,1.075566576,0,0,14.57857041,2.412948817,1.523032435,493.7811757,Y,,,,,,,,,,,
BWQM,WN226,F22,D,WN22604C,49.66,50.66,42.4798333,-70.6176667,7/26/2022 8:12,D,50.56,32.76,8.116,-0.7305,0.5181,82.54,7.936,,32.17,25.19,7.038,0.5953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,F22,E,WN22604B,75.55,76.55,42.4798333,-70.6176667,7/26/2022 8:12,E,76.46,32.71,8.113,-0.639,0.6596,82.31,7.931,,32.22,25.24,6.92,0.7531,F22-d,,,2205.4,2027.3,6.920000076,86.47499847,8.108479884,323.5965055,324.8985385,1882.024459,129.2483595,16.0201507,63.61517012,1.297452615,0,0,12.66133559,3.077395701,1.939345905,328.0651581,N,,,,,,,,,,,
BWQM,WN226,N21,A,WN226060,0.94,1.94,42.3878333,-70.7853333,7/26/2022 9:04,A,1.99,41.17,9.25,0.5625,0.9353,116.1,8.143,,31.77,23.03,17,0.9975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,N21,B,WN22605F,6.8,7.8,42.3878333,-70.7853333,7/26/2022 9:04,C,7.69,36.53,9.748,3.63,6.109,110,8.117,,31.79,24.13,11.82,1.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,N21,C,WN22605E,16.69,17.69,42.3878333,-70.7853333,7/26/2022 9:04,B,17.47,33.61,8.283,0.4806,2.261,86.86,7.912,,31.78,24.68,8.477,0.6858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,N21,D,WN22605D,24.44,25.44,42.3878333,-70.7853333,7/26/2022 9:04,D,25.35,33.78,8.571,0.5516,2.356,89.97,7.986,,31.96,24.82,8.469,0.6158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,N21,E,WN22605C,31.04,32.04,42.3878333,-70.7853333,7/26/2022 9:04,E,32.09,33.29,7.841,-0.4373,0.9643,81.13,7.922,,32.03,24.97,7.819,0.6311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,N18,A,WN22606D,0.82,1.82,42.3658333,-70.7776667,7/26/2022 9:25,A,1.67,39.26,9.896,3.804,3.861,119.2,8.151,,31.76,23.49,14.92,1.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,N18,B,WN22606C,5.34,6.34,42.3658333,-70.7776667,7/26/2022 9:25,C,6.3,35.56,9.824,4.882,7.493,108.4,8.07,,31.75,24.29,10.76,1.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWQM,WN226,N18,C,WN22606B,11.56,12.56,42.3658333,-70.7776667,7/26/2022 9:25,B,12.64,33.52,8.024,0.0042,1.604,84,7.878,,31.75,24.66,8.41,0.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
