Date,Conductivity,Temperature (F),DateTime (UTC),Temperature (C),Salinity Value,Salinity Value (Offset +15),Datetime_noyear,Salinity_Value_Corrected
06/04/22 11:36:18,23622.8,64.45,2022-06-04 15:36:18,18.02777777777778,16.781,31.781,1900-06-04 12:36:00,0
06/04/22 12:06:18,23659.1,64.69,2022-06-04 16:06:18,18.161111111111108,16.755,31.755,1900-06-04 13:06:00,0
06/04/22 12:36:18,23708.2,65.37,2022-06-04 16:36:18,18.53888888888889,16.64,31.64,1900-06-04 13:36:00,0
06/04/22 13:06:18,23644.9,65.14,2022-06-04 17:06:18,18.41111111111111,16.643,31.643,1900-06-04 14:06:00,0
06/04/22 13:36:18,23574.0,65.1,2022-06-04 17:36:18,18.38888888888889,16.597,31.597,1900-06-04 14:36:00,0
06/04/22 14:06:18,23523.8,65.93,2022-06-04 18:06:18,18.850000000000005,16.376,31.376,1900-06-04 15:06:00,0
06/04/22 14:36:18,23430.3,66.47,2022-06-04 18:36:18,19.15,16.188,31.188,1900-06-04 15:36:00,0
06/04/22 15:06:18,23338.9,66.81,2022-06-04 19:06:18,19.33888888888889,16.046,31.046,1900-06-04 16:06:00,0
06/04/22 15:36:18,23003.5,67.77,2022-06-04 19:36:18,19.87222222222222,15.596,30.596,1900-06-04 16:36:00,0
06/04/22 16:06:18,23015.6,68.14,2022-06-04 20:06:18,20.07777777777778,15.53,30.53,1900-06-04 17:06:00,0
06/04/22 16:36:18,23026.1,68.49,2022-06-04 20:36:18,20.27222222222222,15.467,30.467,1900-06-04 17:36:00,0
06/04/22 17:06:18,22815.1,68.92,2022-06-04 21:06:18,20.511111111111116,15.226,30.226,1900-06-04 18:06:00,0
06/04/22 17:36:18,23076.0,68.27,2022-06-04 21:36:18,20.15,15.548,30.548,1900-06-04 18:36:00,0
06/04/22 18:06:18,23268.1,67.5,2022-06-04 22:06:18,19.72222222222222,15.848,30.848,1900-06-04 19:06:00,0
06/04/22 18:36:18,23481.6,66.4,2022-06-04 22:36:18,19.111111111111114,16.242,31.242,1900-06-04 19:36:00,0
06/04/22 19:06:18,23487.9,66.58,2022-06-04 23:06:18,19.21111111111111,16.208,31.208,1900-06-04 20:06:00,0
06/04/22 19:36:18,23570.9,66.52,2022-06-04 23:36:18,19.177777777777774,16.283,31.283,1900-06-04 20:36:00,0
06/04/22 20:06:18,23580.3,66.33,2022-06-05 00:06:18,19.07222222222222,16.332,31.332,1900-06-04 21:06:00,0
06/04/22 20:36:18,23577.1,66.07,2022-06-05 00:36:18,18.927777777777774,16.386,31.386,1900-06-04 21:36:00,0
06/04/22 21:06:18,23552.0,65.93,2022-06-05 01:06:18,18.850000000000005,16.397,31.397,1900-06-04 22:06:00,0
06/04/22 21:36:18,23607.0,66.13,2022-06-05 01:36:18,18.96111111111111,16.395,31.395,1900-06-04 22:36:00,0
06/04/22 22:06:18,23572.4,66.15,2022-06-05 02:06:18,18.972222222222225,16.365,31.365,1900-06-04 23:06:00,0
06/04/22 22:36:18,23563.0,66.25,2022-06-05 02:36:18,19.02777777777778,16.336,31.336,1900-06-04 23:36:00,0
06/04/22 23:06:18,23553.6,66.13,2022-06-05 03:06:18,18.96111111111111,16.355,31.355,1900-06-05 00:06:00,0
06/04/22 23:36:18,23589.7,65.93,2022-06-05 03:36:18,18.850000000000005,16.426,31.426,1900-06-05 00:36:00,0
06/05/22 00:06:18,23553.6,65.8,2022-06-05 04:06:18,18.77777777777777,16.427,31.427,1900-06-05 01:06:00,0
06/05/22 00:36:18,23561.4,65.68,2022-06-05 04:36:18,18.71111111111112,16.459,31.459,1900-06-05 01:36:00,0
06/05/22 01:06:18,23577.1,65.77,2022-06-05 05:06:18,18.76111111111111,16.451,31.451,1900-06-05 02:06:00,0
06/05/22 01:36:18,23537.9,65.82,2022-06-05 05:36:18,18.788888888888884,16.41,31.41,1900-06-05 02:36:00,0
06/05/22 02:06:18,23377.5,65.82,2022-06-05 06:06:18,18.788888888888884,16.288,31.288,1900-06-05 03:06:00,0
06/05/22 02:36:18,23291.1,66.07,2022-06-05 06:36:18,18.927777777777774,16.168,31.168,1900-06-05 03:36:00,0
06/05/22 03:06:18,22981.0,66.31,2022-06-05 07:06:18,19.061111111111117,15.882,30.882,1900-06-05 04:06:00,0
06/05/22 03:36:18,22668.8,66.22,2022-06-05 07:36:18,19.01111111111111,15.665,30.665,1900-06-05 04:36:00,0
06/05/22 04:06:18,22461.6,65.93,2022-06-05 08:06:18,18.850000000000005,15.569,30.569000000000003,1900-06-05 05:06:00,0
06/05/22 04:36:18,22128.1,65.82,2022-06-05 08:36:18,18.788888888888884,15.339,30.339,1900-06-05 05:36:00,0
06/05/22 05:06:18,22156.5,65.73,2022-06-05 09:06:18,18.73888888888889,15.379,30.379,1900-06-05 06:06:00,0
06/05/22 05:36:18,22253.2,65.75,2022-06-05 09:36:18,18.75,15.448,30.448,1900-06-05 06:36:00,0
06/05/22 06:06:18,22583.8,65.91,2022-06-05 10:06:18,18.838888888888885,15.665,30.665,1900-06-05 07:06:00,0
06/05/22 06:36:18,23063.9,65.8,2022-06-05 10:36:18,18.77777777777777,16.053,31.053,1900-06-05 07:36:00,0
06/05/22 07:06:18,23051.8,65.8,2022-06-05 11:06:18,18.77777777777777,16.044,31.044,1900-06-05 08:06:00,0
06/05/22 07:36:18,23252.7,65.7,2022-06-05 11:36:18,18.722222222222225,16.219,31.219,1900-06-05 08:36:00,0
06/05/22 08:06:18,23348.2,65.66,2022-06-05 12:06:18,18.7,16.3,31.3,1900-06-05 09:06:00,0
06/05/22 08:36:18,23368.3,65.7,2022-06-05 12:36:18,18.722222222222225,16.307,31.307,1900-06-05 09:36:00,0
06/05/22 09:06:18,23190.0,65.91,2022-06-05 13:06:18,18.838888888888885,16.126,31.126,1900-06-05 10:06:00,0
06/05/22 09:36:18,23388.4,65.89,2022-06-05 13:36:18,18.82777777777778,16.281,31.281,1900-06-05 10:36:00,0
06/05/22 10:06:18,23413.2,65.7,2022-06-05 14:06:18,18.722222222222225,16.341,31.341,1900-06-05 11:06:00,0
06/05/22 10:36:18,23455.2,65.61,2022-06-05 14:36:18,18.67222222222222,16.393,31.393,1900-06-05 11:36:00,0
06/05/22 11:06:18,23491.0,65.61,2022-06-05 15:06:18,18.67222222222222,16.421,31.421,1900-06-05 12:06:00,0
06/05/22 11:36:18,23541.1,65.88,2022-06-05 15:36:18,18.82222222222222,16.4,31.4,1900-06-05 12:36:00,0
06/05/22 12:06:18,23585.0,66.25,2022-06-05 16:06:18,19.02777777777778,16.353,31.353,1900-06-05 13:06:00,0
06/05/22 12:36:18,23648.0,66.38,2022-06-05 16:36:18,19.1,16.372,31.372,1900-06-05 13:36:00,0
06/05/22 13:06:18,23633.8,66.22,2022-06-05 17:06:18,19.01111111111111,16.396,31.396,1900-06-05 14:06:00,0
06/05/22 13:36:18,23589.7,66.58,2022-06-05 17:36:18,19.21111111111111,16.285,31.285,1900-06-05 14:36:00,0
06/05/22 14:06:18,23585.0,67.06,2022-06-05 18:06:18,19.477777777777774,16.178,31.178,1900-06-05 15:06:00,0
06/05/22 14:36:18,23574.0,67.33,2022-06-05 18:36:18,19.627777777777776,16.112,31.112,1900-06-05 15:36:00,0
06/05/22 15:06:18,23428.7,68.23,2022-06-05 19:06:18,20.12777777777778,15.816,30.816000000000003,1900-06-05 16:06:00,0
06/05/22 15:36:18,23484.8,68.32,2022-06-05 19:36:18,20.177777777777774,15.839,30.839,1900-06-05 16:36:00,0
06/05/22 16:06:18,23298.8,69.26,2022-06-05 20:06:18,20.700000000000003,15.511,30.511,1900-06-05 17:06:00,0
06/05/22 16:36:18,23205.3,69.85,2022-06-05 20:36:18,21.02777777777777,15.326,30.326,1900-06-05 17:36:00,0
06/05/22 17:06:18,22964.4,70.45,2022-06-05 21:06:18,21.36111111111111,15.036,30.036,1900-06-05 18:06:00,0
06/05/22 17:36:18,22785.4,70.97,2022-06-05 21:36:18,21.65,14.809,29.809,1900-06-05 18:36:00,0
06/05/22 18:06:18,22886.6,70.84,2022-06-05 22:06:18,21.57777777777778,14.905,29.905,1900-06-05 19:06:00,0
06/05/22 18:36:18,23121.5,69.96,2022-06-05 22:36:18,21.088888888888885,15.244,30.244,1900-06-05 19:36:00,0
06/05/22 19:06:18,23283.5,68.65,2022-06-05 23:06:18,20.361111111111114,15.623,30.623,1900-06-05 20:06:00,0
06/05/22 19:36:18,23414.7,67.6,2022-06-05 23:36:18,19.77777777777777,15.937,30.937,1900-06-05 20:36:00,0
06/05/22 20:06:18,23466.1,67.32,2022-06-06 00:06:18,19.622222222222216,16.034,31.034,1900-06-05 21:06:00,0
06/05/22 20:36:18,23477.0,67.33,2022-06-06 00:36:18,19.627777777777776,16.04,31.04,1900-06-05 21:36:00,0
06/05/22 21:06:18,23448.9,66.7,2022-06-06 01:06:18,19.27777777777778,16.153,31.153,1900-06-05 22:06:00,0
06/05/22 21:36:18,23466.1,66.81,2022-06-06 01:36:18,19.33888888888889,16.142,31.142,1900-06-05 22:36:00,0
06/05/22 22:06:18,23467.6,66.76,2022-06-06 02:06:18,19.311111111111117,16.154,31.154,1900-06-05 23:06:00,0
06/05/22 22:36:18,23477.0,66.7,2022-06-06 02:36:18,19.27777777777778,16.174,31.174,1900-06-05 23:36:00,0
06/05/22 23:06:18,23459.8,66.58,2022-06-06 03:06:18,19.21111111111111,16.187,31.187,1900-06-06 00:06:00,0
06/05/22 23:36:18,23469.2,66.56,2022-06-06 03:36:18,19.2,16.198,31.198,1900-06-06 00:36:00,0
06/06/22 00:06:18,23456.7,66.51,2022-06-06 04:06:18,19.172222222222224,16.199,31.199,1900-06-06 01:06:00,0
06/06/22 00:36:18,23445.8,66.38,2022-06-06 04:36:18,19.1,16.219,31.219,1900-06-06 01:36:00,0
06/06/22 01:06:18,23444.3,66.25,2022-06-06 05:06:18,19.02777777777778,16.246,31.246,1900-06-06 02:06:00,0
06/06/22 01:36:18,23453.6,66.16,2022-06-06 05:36:18,18.97777777777777,16.272,31.272,1900-06-06 02:36:00,0
06/06/22 02:06:18,23410.1,66.34,2022-06-06 06:06:18,19.07777777777778,16.2,31.2,1900-06-06 03:06:00,0
06/06/22 02:36:18,23400.8,66.4,2022-06-06 06:36:18,19.111111111111114,16.181,31.181,1900-06-06 03:36:00,0
06/06/22 03:06:18,23103.3,66.63,2022-06-06 07:06:18,19.238888888888887,15.907,30.907,1900-06-06 04:06:00,0
06/06/22 03:36:18,22955.4,66.72,2022-06-06 07:36:18,19.288888888888888,15.777,30.777,1900-06-06 04:36:00,0
06/06/22 04:06:18,22662.9,66.69,2022-06-06 08:06:18,19.272222222222226,15.563,30.563,1900-06-06 05:06:00,0
06/06/22 04:36:18,22563.4,66.56,2022-06-06 08:36:18,19.2,15.515,30.515,1900-06-06 05:36:00,0
06/06/22 05:06:18,22460.2,66.34,2022-06-06 09:06:18,19.07777777777778,15.483,30.483,1900-06-06 06:06:00,0
06/06/22 05:36:18,22138.1,66.25,2022-06-06 09:36:18,19.02777777777778,15.259,30.259,1900-06-06 06:36:00,0
06/06/22 06:06:18,22492.1,66.4,2022-06-06 10:06:18,19.111111111111114,15.495,30.495,1900-06-06 07:06:00,0
06/06/22 06:36:18,22831.4,66.54,2022-06-06 10:36:18,19.188888888888894,15.721,30.721,1900-06-06 07:36:00,0
06/06/22 07:06:18,23020.1,66.51,2022-06-06 11:06:18,19.172222222222224,15.87,30.87,1900-06-06 08:06:00,0
06/06/22 07:36:18,23174.8,66.43,2022-06-06 11:36:18,19.12777777777778,16.003,31.003,1900-06-06 08:36:00,0
06/06/22 08:06:18,23197.6,66.43,2022-06-06 12:06:18,19.12777777777778,16.021,31.021,1900-06-06 09:06:00,0
