,Date,Salinity Value,Temperature (C),Conductivity,Fit
227,2022-05-22 06:35:00-04:00,21.829,16.76,29180.9,[29666.60012452]
228,2022-05-22 07:05:00-04:00,21.589,16.79,28908.2,[29665.64675174]
229,2022-05-22 07:35:00-04:00,21.43,16.8,28721.9,[29665.64675174]
230,2022-05-22 08:05:00-04:00,21.52,16.8,28831.0,[29664.69337895]
231,2022-05-22 08:35:00-04:00,21.814,16.77,29168.5,[29664.69337895]
232,2022-05-22 09:05:00-04:00,22.168,16.71,29558.4,[29663.74000616]
233,2022-05-22 09:35:00-04:00,22.148,16.72,29541.5,[29663.74000616]
234,2022-05-22 10:05:00-04:00,22.318,16.65,29700.1,[29662.78663338]
235,2022-05-22 10:35:00-04:00,22.513,16.65,29935.0,[29662.78663338]
236,2022-05-22 11:05:00-04:00,22.839,16.57,30273.3,[29661.83326059]
237,2022-05-22 11:35:00-04:00,22.408,17.2,30179.4,[29661.83326059]
238,2022-05-22 12:05:00-04:00,22.772,17.12,30568.8,[29660.8798878]
239,2022-05-22 12:35:00-04:00,22.964,17.06,30760.9,[29660.8798878]
240,2022-05-22 13:05:00-04:00,23.248,16.88,30980.0,[29659.92651502]
241,2022-05-22 13:35:00-04:00,23.263,16.88,30998.2,[29659.92651502]
242,2022-05-22 14:05:00-04:00,23.358,16.81,31064.2,[29658.97314222]
243,2022-05-22 14:35:00-04:00,23.304,16.95,31096.2,[29658.97314222]
244,2022-05-22 15:05:00-04:00,23.144,17.35,31180.9,[29658.01976945]
245,2022-05-22 15:35:00-04:00,22.774,18.02,31187.8,[29658.01976945]
246,2022-05-22 16:05:00-04:00,22.525,18.48,31192.4,[29657.06639666]
247,2022-05-22 16:35:00-04:00,22.103,19.06,31052.8,[29657.06639666]
248,2022-05-22 17:05:00-04:00,21.936,19.33,31020.9,[29656.11302386]
249,2022-05-22 17:35:00-04:00,21.355,19.91,30655.7,[29656.11302386]
250,2022-05-22 18:05:00-04:00,21.265,19.97,30577.7,[29655.15965109]
251,2022-05-22 18:35:00-04:00,21.109,20.08,30444.7,[29655.15965109]
252,2022-05-22 19:05:00-04:00,21.221,20.02,30553.2,[29654.2062783]
253,2022-05-22 19:35:00-04:00,21.045,20.08,30361.0,[29654.2062783]
254,2022-05-22 20:05:00-04:00,21.766,19.42,30862.2,[29653.2529055]
255,2022-05-22 20:35:00-04:00,21.817,19.25,30814.9,[29653.2529055]
256,2022-05-22 21:05:00-04:00,22.338,18.57,31018.6,[29652.29953272]
257,2022-05-22 21:35:00-04:00,22.361,18.48,30986.8,[29652.29953272]
258,2022-05-22 22:05:00-04:00,22.902,17.68,31112.2,[29651.34615994]
259,2022-05-22 22:35:00-04:00,22.798,17.92,31148.8,[29651.34615994]
260,2022-05-22 23:05:00-04:00,22.663,18.02,31050.5,[29650.39278714]
261,2022-05-22 23:35:00-04:00,22.811,17.79,31075.6,[29650.39278714]
262,2022-05-23 00:05:00-04:00,23.142,17.35,31178.6,[29649.43941436]
263,2022-05-23 00:35:00-04:00,22.913,17.63,31091.6,[29649.43941436]
264,2022-05-23 01:05:00-04:00,23.256,17.0,31073.3,[29648.48604158]
265,2022-05-23 01:35:00-04:00,23.373,16.79,31068.8,[29648.48604158]
266,2022-05-23 02:05:00-04:00,23.414,16.59,30977.7,[29647.53266878]
267,2022-05-23 02:35:00-04:00,23.363,16.68,30980.0,[29647.53266878]
268,2022-05-23 03:05:00-04:00,23.503,16.63,31112.2,[29646.579296]
269,2022-05-23 03:35:00-04:00,22.87,16.86,30508.9,[29646.579296]
270,2022-05-23 04:05:00-04:00,23.093,17.01,30882.5,[29645.62592322]
271,2022-05-23 04:35:00-04:00,22.292,17.29,30096.9,[29645.62592322]
272,2022-05-23 05:05:00-04:00,22.463,17.27,30293.0,[29644.67255042]
273,2022-05-23 05:35:00-04:00,21.88,17.43,29685.2,[29644.67255042]
274,2022-05-23 06:05:00-04:00,21.505,17.55,29301.0,[29643.71917764]
