Year Day	Temperature C	CO2	Battery Voltage
146.6565			
146.6772	12.77	357.7	11.80
146.6773			
146.6980	13.45	358.0	11.80
146.6981			
146.7189	13.20	367.6	11.80
146.7190			
146.7397	13.04	365.3	11.80
146.7398			
146.7605	13.49	379.8	11.80
146.7606			
146.7814	13.40	368.2	11.80
146.7815			
146.8022	13.26	362.7	11.80
146.8023			
146.8230	13.58	362.8	11.80
146.8231			
146.8439	13.83	360.3	11.80
146.8440			
146.8647	13.70	347.8	11.80
146.8648			
146.8855	13.86	339.1	11.80
146.8856			
146.9064	13.51	336.3	11.80
146.9065			
146.9272	13.56	335.4	11.80
146.9273			
146.9480	13.24	334.6	11.80
146.9481			
146.9689	13.17	336.2	11.80
146.9690			
146.9897	13.31	328.8	11.80
146.9898			
147.0105	13.22	322.7	11.80
147.0106			
147.0314	13.51	316.2	11.80
147.0315			
147.0522	13.06	312.3	11.80
147.0523			
147.0730	13.36	314.1	11.80
147.0731			
147.0939	13.33	321.0	11.80
147.0940			
147.1147	13.42	290.7	11.80
147.1148			
147.1355	13.36	270.9	11.80
147.1356			
147.1564	13.17	234.6	11.80
147.1565			
147.1772	12.72	310.8	11.79
147.1773			
147.1980	12.47	341.2	11.79
147.1981			
147.2189	12.45	342.8	11.79
147.2190			
147.2397	12.54	355.8	11.79
147.2398			
147.2605	12.52	329.0	11.78
147.2606			
147.2814	12.61	344.1	11.79
147.2815			
147.3022	12.61	335.7	11.78
147.3023			
147.3230	12.61	332.7	11.78
147.3231			
147.3439	12.61	332.2	11.78
147.3440			
147.3647	12.58	341.0	11.78
147.3648			
147.3855	12.47	342.2	11.78
147.3856			
147.4064	12.43	344.9	11.78
147.4065			
147.4272	12.29	343.8	11.78
147.4273			
147.4480	12.31	351.7	11.78
147.4481			
147.4689	12.00	351.3	11.78
147.4690			
147.4897	11.97	359.1	11.78
147.4898			
147.5105	11.86	346.9	11.77
147.5106			
147.5314	11.66	345.6	11.77
147.5315			
147.5522	11.77	323.4	11.77
147.5523			
147.5730	12.40	342.8	11.77
147.5731			
147.5939	12.29	341.3	11.77
147.5940			
147.6147	12.36	319.5	11.77
147.6148			
147.6355	11.59	315.4	11.77
147.6356			
147.6564	12.16	313.5	11.77
147.6565			
147.6772	12.81	339.6	11.77
147.6773			
147.6980	13.47	330.9	11.78
147.6981			
147.7189	13.51	331.3	11.78
147.7190			
147.7397	12.92	310.8	11.78
147.7398			
147.7605	13.22	309.8	11.78
147.7606			
147.7814	13.36	304.7	11.78
147.7815			
147.8022	12.95	297.7	11.78
147.8023			
147.8230	12.86	291.3	11.78
147.8231			
147.8439	12.79	291.5	11.78
147.8440			
147.8647	12.38	284.3	11.78
147.8648			
147.8855	12.52	278.6	11.77
147.8856			
147.9064	12.18	284.4	11.77
147.9065			
147.9272	12.29	281.2	11.77
147.9273			
147.9480	12.25	284.1	11.77
147.9481			
147.9689	12.06	266.2	11.77
147.9690			
147.9897	11.88	273.9	11.77
147.9898			
148.0105	11.70	274.8	11.77
148.0106			
148.0314	12.38	299.5	11.76
148.0315			
148.0522	12.61	298.5	11.77
148.0523			
148.0730	12.36	294.4	11.77
148.0731			
148.0939	12.54	287.8	11.77
148.0940			
148.1147	12.54	282.3	11.77
148.1148			
148.1355	12.65	290.3	11.77
148.1356			
148.1564	12.67	284.2	11.77
148.1565			
148.1772	12.52	257.3	11.77
148.1773			
148.1980	12.56	305.9	11.77
148.1981			
148.2189	12.29	250.8	11.77
148.2190			
148.2397	12.31	277.5	11.77
148.2398			
148.2605	12.45	287.0	11.76
148.2606			
148.2814	12.36	272.0	11.77
148.2815			
148.3022	12.70	247.0	11.76
148.3023			
