STN_ID,STN_EQUIV,SAMP_DATE,UNIQUE_ID,SOURCE,LAB,GEN_QC,TIME,TIME_QC,DUP,SAMPDEP_M,SAMPDEP_QC,SECCHI_M,SECC_QC,TOTDEP_M,TOTDEP_QC,TEMP_C,TEMP_QC,SAL_FIELD,SAL_METH,SAL_QC,SAL_LAB,SAL_LAB_QC,COND,DO_MGL,DO_SAT,DO_METH,DO_QC,PO4_UM,PO4_QC,TP_UM,TP_QC,NH4_UM,NH4_QC,NO2NO3_UM,NO2NO3_QC,TDN_UM,TDN_QC,PON_UM,PON_QC,TN_UM,TN_QC,POC_UM,POC_QC,CHLA_UGL_LAB,CHLA_LAB_QC,CHLA_LAB_METH,CHLA_UGL_ SONDE,CHLA_SONDE_QC,CHLA_SONDE_METH,PHEO_UGL,PHEO_QC,DOC_UM,DOC_QC,PH,PH_QC,BEAU,BEAU_QC,TIDE,WHTR,PREC,WIND,OBS_COMM,QA_COM
FC1X,FC1,8/19/2004,FC1X-X-2004-08-19-0634-S-0.15-0,BBC,,,6:34 AM,,0,0.15,,,,2.29,,23,,28,S1,,,,,7,96.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,3,1,SW,,
FC1X,FC1,8/19/2004,FC1X-X-2004-08-19-0654-D-2-0,BBC,,,6:54 AM,,0,2,,,,2.29,,23.5,,30,S1,,,,,7,98.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,3,1,SW,,
FC1X,FC1,8/23/2004,FC1X-X-2004-08-23-0731-S-0.15-0,BBC,,,7:31 AM,,0,0.15,,,,2.1,,21,,27,S1,,,,,6,79.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,1,SW,,
FC1X,FC1,8/23/2004,FC1X-X-2004-08-23-0756-D-1.8-0,BBC,,,7:56 AM,,0,1.8,,,,2.1,,23,,29.5,S1,,,,,6.5,90.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,1,SW,,
FC1N,FC1,8/26/2004,FC1N-N-2004-08-26-0814-S-0.15-0,BBC,SMAST,,8:14 AM,,0,0.15,,,,2.8,,21.11,,29.1,S2,,29.3,,,,,,,0.6012,,,,2.4556,,3.0649,,37.07,,4.38,,41.45,,31.8,,2.31,,CH1,,,,0.67,,,,,,,,E,,,,SAMPLE FROM Dock,
FC1X,FC1,8/26/2004,FC1X-X-2004-08-26-0814-S-0.15-0,BBC,,,8:14 AM,,0,0.15,,,,2.8,,21.11,,29.19,S2,,,,,7.17,95.80%,DO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,1,1,,"NUTRIENT DAY, LITTLE FISH",
FC1X,FC1,8/26/2004,FC1X-X-2004-08-26-0816-D-2.5-0,BBC,,,8:16 AM,,0,2.5,,,,2.8,,22.4,,30.83,S2,,,,,5.74,79.30%,DO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,1,1,,"NUTRIENT DAY, LITTLE FISH",
FC1X,FC1,8/30/2004,FC1X-X-2004-08-30-0754-D-2.4-0,BBC,,,7:54 AM,,0,2.4,,2.4,,3.29,,24,,31,S1,,,,,6,85.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,2,1,S,,
FC1X,FC1,8/30/2004,FC1X-X-2004-08-30-0736-S-0.15-0,BBC,,,7:36 AM,,0,0.15,,2.4,,3.29,,24,,29,S1,,,,,6,84.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,2,1,S,,
FC1X,FC1,9/6/2004,FC1X-X-2004-09-06-0714-S-0.15-0,BBC,,,7:14 AM,,0,0.15,,,,2.13,,21,,29,S1,,,,,6.5,86.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,NE,,
FC1X,FC1,9/6/2004,FC1X-X-2004-09-06-0735-D-1.8-0,BBC,,,7:35 AM,,0,1.8,,,,2.13,,21.5,,30,S1,,,,,6.5,87.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,NE,,
FC1X,FC1,9/11/2004,FC1X-X-2004-09-11-0656-S-0.15-0,BBC,,,6:56 AM,,0,0.15,,2.4,,3.86,,20,,26,S1,,,,,6.5,83.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,2,1,NE,,
FC1X,FC1,9/11/2004,FC1X-X-2004-09-11-0717-D-2.5-0,BBC,,,7:17 AM,,0,2.5,,2.4,,3.86,,22,,29,S1,,,,,6.5,88.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,2,1,NE,,
FC1X,FC1,9/16/2004,FC1X-X-2004-09-16-0656-S-0.15-0,BBC,,,6:56 AM,,0,0.15,,,,2.4,,21,,26.5,S1,,,,,6.5,85.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,3,2,SE,,
FC1X,FC1,9/16/2004,FC1X-X-2004-09-16-0715-D-2.1-0,BBC,,,7:15 AM,,0,2.1,,,,2.4,,22,,29.5,S1,,,,,7,95.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,3,2,SE,,
FC1X,FC1,6/4/2005,FC1X-X-2005-06-04-0633-D-2.4-0,BBC,,,6:33 AM,,0,2.4,,,,3.09,,15,,29,S1,,,,,8.5,100.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,3,1,SW,,
FC1X,FC1,6/4/2005,FC1X-X-2005-06-04-0612-S-0.15-0,BBC,,,6:12 AM,,0,0.15,,,,3.09,,15,,26,S1,,,,,8,93.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,3,1,SW,,
FC1X,FC1,6/9/2005,FC1X-X-2005-06-09-0710-D-2.1-0,BBC,,,7:10 AM,,0,2.1,,,,2.41,,18,,28,S1,,,,,8,100.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,1,SW,,
FC1X,FC1,6/9/2005,FC1X-X-2005-06-09-0645-S-0.15-0,BBC,,,6:45 AM,,0,0.15,,,,2.41,,18,,26.5,S1,,,,,7,86.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,1,SW,,
FC1X,FC1,6/13/2005,FC1X-X-2005-06-13-0630-S-0.15-0,BBC,,,6:30 AM,,0,0.15,,,,2.28,,19,,27,S1,,,,,7,88.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,3,1,SW,,
FC1X,FC1,6/13/2005,FC1X-X-2005-06-13-0654-D-1.9-0,BBC,,,6:54 AM,,0,1.9,,,,2.28,,19.5,,27.5,S1,,,,,7,89.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,3,1,SW,,
FC1X,FC1,6/20/2005,FC1X-X-2005-06-20-0625-S-0.15-0,BBC,,,6:25 AM,,0,0.15,,2.7,,3.1,,17,,24.5,S1,,,,,7,84.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,NE,,
FC1X,FC1,6/20/2005,FC1X-X-2005-06-20-0649-D-2.3-0,BBC,,,6:49 AM,,0,2.3,,2.7,,3.1,,18,,28,S1,,,,,7,87.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,NE,,
FC1X,FC1,6/25/2005,FC1X-X-2005-06-25-0720-D-1.6-1,BBC,,,7:20 AM,,1,1.6,,,,1.97,,19.5,,28,S1,,,,,8,103.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,2,1,S,duplicate,
FC1X,FC1,6/25/2005,FC1X-X-2005-06-25-0657-D-1.6-1,BBC,,,6:57 AM,,1,1.6,,,,1.97,,19.5,,28,S1,,,,,8,103.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,2,1,S,,
FC1X,FC1,6/25/2005,FC1X-X-2005-06-25-0637-S-0.15-0,BBC,,,6:37 AM,,0,0.15,,,,1.97,,19,,27,S1,,,,,7.5,95.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,2,1,S,,
FC1X,FC1,6/30/2005,FC1X-X-2005-06-30-0641-S-0.15-0,BBC,,,6:41 AM,,0,0.15,,2.1,,2.5,,20,,27,S1,,,,,6.5,84.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,5,2,SW,very little sun with heavy morning fog and mostly overcast days since 6/28,
FC1X,FC1,6/30/2005,FC1X-X-2005-06-30-0641-D-2.2-0,BBC,,,6:41 AM,,0,2.2,,2.1,,2.5,,21,,28,S1,,,,,6.5,86.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,5,2,SW,very little sun with heavy morning fog and mostly overcast days since 6/28,
FC1X,FC1,7/4/2005,FC1X-X-2005-07-04-0653-D-2.4-0,BBC,,,6:53 AM,,0,2.4,,2.4,,2.99,,20,,28,S1,,,,,7.5,97.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,NE,,
FC1X,FC1,7/4/2005,FC1X-X-2005-07-04-0631-S-0.15-0,BBC,,,6:31 AM,,0,0.15,,2.4,,2.99,,20.5,,26,S1,,,,,6.5,84.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,NE,,
FC1X,FC1,7/11/2005,FC1X-X-2005-07-11-0654-S-0.15-0,BBC,,,6:54 AM,,0,0.15,,2,,2.31,,21,,26,S1,,,,,6.5,85.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,SW,,
FC1X,FC1,7/11/2005,FC1X-X-2005-07-11-0715-D-2-0,BBC,,,7:15 AM,,0,2,,2,,2.31,,22,,28.5,S1,,,,,7.5,101.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,SW,,
FC1X,FC1,7/16/2005,FC1X-X-2005-07-16-0704-D-2.1-0,BBC,,,7:04 AM,,0,2.1,,2,,2.37,,22,,28.5,S1,,,,,7.5,101.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,4,1,SE,,
FC1X,FC1,7/16/2005,FC1X-X-2005-07-16-0645-S-0.15-0,BBC,,,6:45 AM,,0,0.15,,2,,2.37,,22,,26,S1,,,,,7.5,100.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,4,1,SE,,
FC1N,FC1,7/18/2005,FC1N-N-2005-07-18-0838-S-0.15-0,BBC,SMAST,,8:38 AM,,0,0.15,,2.3,,2.9,,23.66,,28.39,S2,,27.9,,,,,,,<0.25,7,,,0.4608,,1.811,,21.61,,6.81,,28.42,,42,,10.68,,CH1,,,,<0.05,7,,,,,,,E,,,,boat filling gas ,
FC1X,FC1,7/18/2005,FC1X-X-2005-07-18-0840-D-2.6-0,BBC,,,8:40 AM,,0,2.6,,2.3,,2.9,,23.26,,30.08,S2,,,,,6.87,95.90%,DO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,3,,,"boat getting gas, Nut Day",
FC1X,FC1,7/18/2005,FC1X-X-2005-07-18-0838-S-0.15-0,BBC,,,8:38 AM,,0,0.15,,2.3,,2.9,,23.66,,28.39,S2,,,,,7.77,108.20%,DO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,3,,,"boat getting gas, Nut Day",
FC1X,FC1,7/22/2005,FC1X-X-2005-07-22-0637-S-0.15-0,BBC,,,6:37 AM,,0,0.15,,2.35,,3.02,,23.5,,25,S1,,,,,6,81.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,NNW,,
FC1X,FC1,7/22/2005,FC1X-X-2005-07-22-0701-D-2.4-0,BBC,,,7:01 AM,,0,2.4,,2.35,,3.02,,25,,28.5,S1,,,,,7.5,107.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,NNW,,
FC1X,FC1,7/27/2005,FC1X-X-2005-07-27-0727-D-1.8-0,BBC,,,7:27 AM,,0,1.8,,1.95,,2.15,,23,,29,S1,,,,,6.5,89.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,4,1,S,,
FC1X,FC1,7/27/2005,FC1X-X-2005-07-27-0706-S-0.15-0,BBC,,,7:06 AM,,0,0.15,,1.95,,2.15,,23,,28,S1,,,,,6,82.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,4,1,S,,
FC1N,FC1,8/1/2005,FC1N-N-2005-08-01-1118-S-0.15-0,BBC,SMAST,,11:18 AM,,0,0.15,,1.9,,2.6,,23.7,,28.7,S2,,28.7,,,,,,,0.4163,,,,1.2814,,1.6647,,18.39,,6.03,,24.42,,39,,10.1,,CH1,,,,<0.05,7,,,,,,,E,,,,boat at gas dock ,
FC1X,FC1,8/1/2005,FC1X-X-2005-08-01-1120-D-2.3-0,BBC,,,11:20 AM,12,0,2.3,,1.9,,2.6,,23.4,,30.2,S2,,,,,4.73,66.30%,DO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,,,,"boat at gas dock, Late, Nut Day",
FC1X,FC1,8/1/2005,FC1X-X-2005-08-01-1118-S-0.15-0,BBC,,,11:18 AM,12,0,0.15,,1.9,,2.6,,23.7,,28.7,S2,,,,,6.72,93.80%,DO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,,,,"boat at gas dock, Late, Nut Day",
FC1X,FC1,8/3/2005,FC1X-X-2005-08-03-0757-D-2.4-0,BBC,,,7:57 AM,,0,2.4,,2.4,,3.08,,24,,29,S1,,,,,7,98.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,1,1,SW,,
FC1X,FC1,8/3/2005,FC1X-X-2005-08-03-0735-S-0.15-0,BBC,,,7:35 AM,,0,0.15,,2.4,,3.08,,24,,26.5,S1,,,,,6,83.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,1,1,SW,,
FC1X,FC1,8/8/2005,FC1X-X-2005-08-08-0730-S-0.15-0,BBC,,,7:30 AM,,0,0.15,,2.05,,2.45,,23.5,,27,S1,,,,,6,82.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,2,1,SW,,
FC1X,FC1,8/8/2005,FC1X-X-2005-08-08-0753-D-2.1-0,BBC,,,7:53 AM,,0,2.1,,2.05,,2.45,,24,,29,S1,,,,,6.5,91.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,2,1,SW,,
FC1X,FC1,8/15/2005,FC1X-X-2005-08-15-0755-D-2.1-0,BBC,,,7:55 AM,,0,2.1,,2.15,,2.4,,25,,29.5,S1,,,,,5,71.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,4,2,N,"DO lower than usual but it has been hot, humid and overcast/foggy for past 3 days",
FC1X,FC1,8/15/2005,FC1X-X-2005-08-15-0728-S-0.15-0,BBC,,,7:28 AM,,0,0.15,,2.15,,2.4,,25,,28,S1,,,,,4.5,64.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,4,2,N,"DO lower than usual but it has been hot, humid and overcast/foggy for past 3 days",
FC1N,FC1,8/16/2005,FC1N-N-2005-08-16-1050-S-0.15-0,BBC,SMAST,,10:50 AM,,0,0.15,,2.2,,2.6,,23.76,,28.31,S2,,28.5,,,,,,,1.3845,,,,5.8337,,5.0285,,30.97,,5.34,,36.3,,35.5,,5.8,,CH1,,,,1.13,,,,,,,,E,,,,,
FC1X,FC1,8/16/2005,FC1X-X-2005-08-16-1050-S-0.15-0,BBC,,,10:50 AM,12,0,0.15,,2.2,,2.6,,23.76,,28.31,S2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,,,,"Late, Nut Day",
FC1X,FC1,8/16/2005,FC1X-X-2005-08-16-1050-D-2.3-0,BBC,,,10:50 AM,12,0,2.3,,2.2,,2.6,,23.99,,29.6,S2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,,,,"Late, Nut Day",
FC1X,FC1,8/22/2005,FC1X-X-2005-08-22-0734-D-2.3-0,BBC,,,7:34 AM,,0,2.3,,2.2,,2.5,,23.83,,30.41,S2,,,,,4.53,64.00%,DO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,,,
FC1X,FC1,8/22/2005,FC1X-X-2005-08-22-0729-S-0.15-0,BBC,,,7:29 AM,,0,0.15,,2.2,,2.5,,23.45,,28.84,S2,,,,,5.02,69.80%,DO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,2,1,,"cormorant, minnows",
FC1X,FC1,8/25/2005,FC1X-X-2005-08-25-0731-S-0.15-0,BBC,,,7:31 AM,,0,0.15,,2,,2.2,,21,,27,S1,,,,,6.5,85.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,1,2,NNW,,
FC1X,FC1,8/25/2005,FC1X-X-2005-08-25-0752-D-1.9-0,BBC,,,7:52 AM,,0,1.9,,2,,2.2,,23,,29,S1,,,,,6.5,89.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,1,2,NNW,,
FC1N,FC1,8/30/2005,FC1N-N-2005-08-30-1116-S-0.15-0,BBC,SMAST,,11:16 AM,,0,0.15,,2.4,,2.8,,23.7,,28.4,S2,,27.8,,,,,,,0.8321,,,,2.9933,,3.2679,,25.27,,10.49,,35.76,,73.3,,7.26,,CH1,,,,<0.05,7,,,,,,,E,,,,MINNOWS,
FC1X,FC1,8/30/2005,FC1X-X-2005-08-30-1117-D-2.5-0,BBC,,,11:17 AM,12,0,2.5,,2.4,,2.8,,23.6,,30.7,S2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,7,3,,"Late, Nut Day",
FC1X,FC1,8/30/2005,FC1X-X-2005-08-30-1116-S-0.15-0,BBC,,,11:16 AM,12,0,0.15,,2.4,,2.8,,23.7,,28.4,S2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,7,3,,"Late, Nut Day, MINNOWS",
FC1X,FC1,8/31/2005,FC1X-X-2005-08-31-0703-S-0.15-0,BBC,,,7:03 AM,,0,0.15,,2.4,,3.1,,23.5,,29,S1,,,,,5,69.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,3,2,S,,
FC1X,FC1,8/31/2005,FC1X-X-2005-08-31-0721-D-2.4-0,BBC,,,7:21 AM,,0,2.4,,2.4,,3.1,,24,,29.5,S1,,,,,5.5,77.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,3,2,S,,
FC1X,FC1,9/5/2005,FC1X-X-2005-09-05-0650-S-0.15-0,BBC,,,6:50 AM,,0,0.15,,2.1,,2.5,,22,,25,S1,,,,,5,66.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,1,NE,,
FC1X,FC1,9/5/2005,FC1X-X-2005-09-05-0712-D-2.2-0,BBC,,,7:12 AM,,0,2.2,,2.1,,2.5,,24,,29,S1,,,,,5.5,77.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,1,1,NE,,
FC1X,FC1,9/12/2005,FC1X-X-2005-09-12-0644-S-0.15-0,BBC,,,6:44 AM,,0,0.15,,2.1,,2.3,,21,,28,S1,,,,,5.5,72.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,1,1,SW,,
FC1X,FC1,9/12/2005,FC1X-X-2005-09-12-0705-D-2-0,BBC,,,7:05 AM,,0,2,,2.1,,2.3,,22,,29,S1,,,,,6,81.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,E,1,1,SW,,
FC1X,FC1,9/17/2005,FC1X-X-2005-09-17-0726-S-0.15-0,BBC,,,7:26 AM,,0,0.15,,2,,3.6,,21,,25,S1,,,,,5,65.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,3,3,NW,PHYTOPLANKTON BLOOM,
FC1X,FC1,9/17/2005,FC1X-X-2005-09-17-0743-D-2.4-0,BBC,,,7:43 AM,,0,2.4,,2,,3.6,,23,,29,S1,,,,,5,69.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,3,3,NW,PHYTOPLANKTON BLOOM,
FC1X,FC1,9/21/2005,FC1X-X-2005-09-21-0658-S-0.15-0,BBC,,,6:58 AM,,0,0.15,,0.9,,2.3,,19,,26,S1,,,,,5.5,69.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,1,2,W,"Brown PHYTOPLANKTON BLOOM, BROWN PHYTOPLANKTON BLOOM",
FC1X,FC1,9/21/2005,FC1X-X-2005-09-21-0720-D-2-0,BBC,,,7:20 AM,,0,2,,0.9,,2.3,,21.5,,29,S1,,,,,5.5,73.90%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,F,1,2,W,"Brown PHYTOPLANKTON BLOOM, BROWN PHYTOPLANKTON BLOOM",
FC1X,FC1,6/5/2006,FC1X-X-2006-06-05-0701-D-2.1-0,BBC,,,7:01 AM,,0,2.1,,,,2.5,,16,,31,S1,,,,,7,85.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,3,3,SW,,
FC1X,FC1,6/5/2006,FC1X-X-2006-06-05-0634-S-0.15-0,BBC,,,6:34 AM,,0,0.15,,,,2.5,,16,,29,S1,,,,,6.5,78.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,E,3,3,SW,,
FC1X,FC1,6/10/2006,FC1X-X-2006-06-10-0628-D-2.3-0,BBC,,,6:28 AM,,0,2.3,,2.5,,3.05,,15,,31,S1,,,,,8,96.00%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,6,2,SW,,
FC1X,FC1,6/10/2006,FC1X-X-2006-06-10-0601-S-0.15-0,BBC,,,6:01 AM,,0,0.15,,2.5,,3.05,,15,,29,S1,,,,,6.5,77.10%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,6,2,SW,,
FC1X,FC1,6/15/2006,FC1X-X-2006-06-15-0658-S-0.15-0,BBC,,,6:58 AM,,0,0.15,,,,2,,17,,26.5,S1,,,,,7.5,91.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,7,2,N,,
FC1X,FC1,6/15/2006,FC1X-X-2006-06-15-0726-D-1.7-0,BBC,,,7:26 AM,,0,1.7,,,,2,,18,,30,S1,,,,,8,101.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,7,2,N,,
FC1X,FC1,6/19/2006,FC1X-X-2006-06-19-0710-D-1.9-0,BBC,,,7:10 AM,,0,1.9,,,,2.2,,19.5,,31,S1,,,,,7.5,98.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,1,1,SW,,
FC1X,FC1,6/19/2006,FC1X-X-2006-06-19-0649-S-0.15-0,BBC,,,6:49 AM,,0,0.15,,,,2.2,,20,,30.5,S1,,,,,7,92.30%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,E,1,1,SW,,
FC1X,FC1,6/26/2006,FC1X-X-2006-06-26-0644-S-0.15-0,BBC,,,6:44 AM,,0,0.15,,1.6,,2.55,,20,,27,S1,,,,,6,77.50%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,2,2,SE,,
FC1X,FC1,6/26/2006,FC1X-X-2006-06-26-0707-D-2.25-0,BBC,,,7:07 AM,,0,2.25,,1.6,,2.55,,21,,30,S1,,,,,7,93.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,2,2,SE,,
FC1X,FC1,7/1/2006,FC1X-X-2006-07-01-0711-D-1.9-1,BBC,,,7:11 AM,,1,1.9,,,,2.2,,22,,32,S1,,,,,6.5,89.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,SW,,
FC1X,FC1,7/1/2006,FC1X-X-2006-07-01-0649-D-1.9-1,BBC,,,6:49 AM,,1,1.9,,,,2.2,,22,,32,S1,,,,,6.5,89.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,SW,,
FC1X,FC1,7/1/2006,FC1X-X-2006-07-01-0627-S-0.15-0,BBC,,,6:27 AM,,0,0.15,,,,2.2,,21,,29.5,S1,,,,,6,80.20%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,SW,,
FC1X,FC1,7/5/2006,FC1X-X-2006-07-05-0717-D-2-0,BBC,,,7:17 AM,,0,2,,2,,2.3,,23,,31,S1,,,,,6,83.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,3,1,S,,
FC1X,FC1,7/5/2006,FC1X-X-2006-07-05-0658-S-0.15-0,BBC,,,6:58 AM,,0,0.15,,2,,2.3,,23,,30,S1,,,,,6,83.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,3,1,S,,
FC1N,FC1,7/6/2006,FC1N-N-2006-07-06-0948-S-0.15-0,BBC,SMAST,,9:48 AM,,0,0.15,,2,,2.7,,22.3,,26.6,S2,,25.9,,40.6,,,,,0.3,,,,0.7881,,4.2188,,18.83,,6.76,,25.59,,46.5,,1.84,,CH1,,,,14.08,,,,,,,,E,,,,,
FC1X,FC1,7/6/2006,FC1X-X-2006-07-06-0948-S-0.15-0,BBC,,,9:48 AM,12,0,0.15,,2,,2.7,,22.3,,26.6,S2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,,,,nutrient day Late,
FC1X,FC1,7/6/2006,FC1X-X-2006-07-06-0948-D-2.4-0,BBC,,,9:48 AM,12,0,2.4,,2,,2.7,,22.99,,28.96,S2,,,,,4.37,60.30%,DO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,,,,nutrient day Late,
FC1X,FC1,7/10/2006,FC1X-X-2006-07-10-0657-D-2.3-0,BBC,,,6:57 AM,,0,2.3,,1.9,,2.9,,23,,30.5,S1,,,,,6.5,90.60%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,3,1,SW,,
FC1X,FC1,7/10/2006,FC1X-X-2006-07-10-0636-S-0.15-0,BBC,,,6:36 AM,,0,0.15,,1.9,,2.9,,23,,29,S1,,,,,6.5,89.80%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,F,3,1,SW,,
FC1X,FC1,7/17/2006,FC1X-X-2006-07-17-0715-S-0.15-0,BBC,,,7:15 AM,,0,0.15,,1.8,,2.05,,24,,29,S1,,,,,6,84.40%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,SW,,
FC1X,FC1,7/17/2006,FC1X-X-2006-07-17-0734-D-1.75-0,BBC,,,7:34 AM,,0,1.75,,1.8,,2.05,,24.5,,30,S1,,,,,6.5,92.70%,DO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,F,1,1,SW,,
FC1N,FC1,7/20/2006,FC1N-N-2006-07-20-0940-S-0.15-0,BBC,SMAST,,9:40 AM,,0,0.15,,1.9,,2.6,,24.36,,25.22,S2,,26.1,,40.7,,,,,<0.25,7,,,0.7469,,5.0574,,20.42,,7.39,,27.81,,40.7,,5.96,,CH1,,,,1.32,,,,,,,,E,,,,LOW BOTTOM DO,
