"Plot Title: Carolina September 2021 2"
"Date Time, GMT-04:00","High Range, μS/cm (SEN S/N: 20182875)","Temp, °F (SEN S/N: 20182875)","Bad Battery","Coupler Detached","Good Battery","Coupler Attached","Host Connected","Stopped","End Of File"
12/09/21 07:03:42,24717.6,44.19,,,,,,,
12/09/21 07:33:42,24907.4,44.64,,,,,,,
12/09/21 08:03:42,25113.7,44.60,,,,,,,
12/09/21 08:33:42,25326.9,44.71,,,,,,,
12/09/21 09:03:42,25311.3,45.09,,,,,,,
12/09/21 09:33:42,25545.4,45.41,,,,,,,
12/09/21 10:03:42,25644.6,45.81,,,,,,,
12/09/21 10:33:42,25764.3,45.81,,,,,,,
12/09/21 11:03:42,25616.2,45.73,,,,,,,
12/09/21 11:33:42,25287.1,45.57,,,,,,,
12/09/21 12:03:42,25618.0,45.75,,,,,,,
12/09/21 12:33:42,25142.7,45.16,,,,,,,
12/09/21 13:03:42,25176.9,45.05,,,,,,,
12/09/21 13:33:42,25223.3,45.28,,,,,,,
12/09/21 14:03:42,25275.0,45.41,,,,,,,
12/09/21 14:33:42,25064.4,44.82,,,,,,,
12/09/21 15:03:42,24942.7,44.92,,,,,,,
12/09/21 15:33:42,25025.4,45.36,,,,,,,
12/09/21 16:03:42,24823.8,44.82,,,,,,,
12/09/21 16:33:42,25023.7,45.01,,,,,,,
12/09/21 17:03:42,26495.7,46.20,,,,,,,
12/09/21 17:33:42,26486.2,45.93,,,,,,,
12/09/21 18:03:42,26198.8,45.46,,,,,,,
12/09/21 18:33:42,26284.5,45.63,,,,,,,
12/09/21 19:03:42,26236.0,45.61,,,,,,,
12/09/21 19:33:42,26262.1,45.70,,,,,,,
12/09/21 20:03:42,26320.1,45.97,,,,,,,
12/09/21 20:33:42,26503.3,46.67,,,,,,,
12/09/21 21:03:42,26455.8,46.58,,,,,,,
12/09/21 21:33:42,26236.0,46.53,,,,,,,
12/09/21 22:03:42,26211.8,46.67,,,,,,,
12/09/21 22:33:42,26245.3,46.56,,,,,,,
12/09/21 23:03:42,26250.9,46.67,,,,,,,
12/09/21 23:33:42,26187.6,46.42,,,,,,,
12/10/21 00:03:42,26275.2,46.40,,,,,,,
12/10/21 00:33:42,26335.1,46.40,,,,,,,
12/10/21 01:03:42,26474.8,46.36,,,,,,,
12/10/21 01:33:42,26591.1,46.24,,,,,,,
12/10/21 02:03:42,26497.6,46.24,,,,,,,
12/10/21 02:33:42,26583.5,46.15,,,,,,,
12/10/21 03:03:42,26598.8,45.86,,,,,,,
12/10/21 03:33:42,26675.7,45.73,,,,,,,
12/10/21 04:03:42,26753.1,45.73,,,,,,,
12/10/21 04:33:42,26815.3,45.75,,,,,,,
12/10/21 05:03:42,26836.8,45.72,,,,,,,
12/10/21 05:33:42,26862.2,45.73,,,,,,,
12/10/21 06:03:42,26840.7,45.75,,,,,,,
12/10/21 06:33:42,26860.3,45.68,,,,,,,
12/10/21 07:03:42,26679.6,45.72,,,,,,,
12/10/21 07:33:42,26433.1,45.61,,,,,,,
12/10/21 08:03:42,26355.8,45.61,,,,,,,
12/10/21 08:33:42,26397.2,45.84,,,,,,,
12/10/21 09:03:42,26303.2,45.72,,,,,,,
12/10/21 09:33:42,26243.4,45.61,,,,,,,
12/10/21 10:03:42,26265.8,45.72,,,,,,,
12/10/21 10:33:42,26297.6,45.75,,,,,,,
12/10/21 11:03:42,26310.7,45.84,,,,,,,
12/10/21 11:33:42,26353.9,45.84,,,,,,,
12/10/21 12:03:42,26359.5,45.81,,,,,,,
12/10/21 12:33:42,26353.9,45.86,,,,,,,
12/10/21 13:03:42,26429.3,45.82,,,,,,,
12/10/21 13:33:42,13410.9,49.91,,,,,,,
12/10/21 14:03:42,311.1,101.86,,,,,,,
12/10/21 14:33:42,0.0,68.29,,,,,,,
12/10/21 15:03:42,0.0,67.89,,,,,,,
12/10/21 15:33:42,0.0,68.25,,,,,,,
12/10/21 16:03:42,0.0,68.31,,,,,,,
12/10/21 16:27:08,,,,,,Logged,,,
12/10/21 16:27:14,,,,,,,Logged,,
12/10/21 16:27:26,,,,,,,,Logged,Logged
