"Plot Title: Salinity_Carolina_8-16-22_2"
"Date Time, GMT-04:00","High Range, μS/cm (SEN S/N: 20182877)","Temp, °F (SEN S/N: 20182877)","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
06/09/22 10:30:00,31041.4,68.52,,,,,
06/09/22 11:00:00,31020.9,68.58,,,,,
06/09/22 11:30:00,31055.1,68.76,,,,,
06/09/22 12:00:00,30932.3,68.92,,,,,
06/09/22 12:30:00,30734.0,69.01,,,,,
06/09/22 13:00:00,30279.8,69.17,,,,,
06/09/22 13:30:00,29793.7,69.31,,,,,
06/09/22 14:00:00,29218.1,69.49,,,,,
06/09/22 14:30:00,28553.3,69.71,,,,,
06/09/22 15:00:00,27882.2,69.87,,,,,
06/09/22 15:30:00,27572.3,69.96,,,,,
06/09/22 16:00:00,30328.1,69.91,,,,,
06/09/22 16:30:00,31096.2,70.00,,,,,
06/09/22 17:00:00,31114.5,70.00,,,,,
06/09/22 17:30:00,31210.8,70.00,,,,,
06/09/22 18:00:00,31226.9,69.98,,,,,
06/09/22 18:30:00,31245.3,69.93,,,,,
06/09/22 19:00:00,31222.3,69.85,,,,,
06/09/22 19:30:00,31243.0,69.80,,,,,
06/09/22 20:00:00,31243.0,69.73,,,,,
06/09/22 20:30:00,31224.6,69.71,,,,,
06/09/22 21:00:00,31206.2,69.67,,,,,
06/09/22 21:30:00,31194.7,69.62,,,,,
06/09/22 22:00:00,31167.2,69.58,,,,,
06/09/22 22:30:00,31153.4,69.57,,,,,
06/09/22 23:00:00,31105.3,69.55,,,,,
06/09/22 23:30:00,31087.0,69.53,,,,,
06/10/22 00:00:00,30995.9,69.44,,,,,
06/10/22 00:30:00,30763.2,69.33,,,,,
06/10/22 01:00:00,30244.9,69.19,,,,,
06/10/22 01:30:00,29543.6,69.04,,,,,
06/10/22 02:00:00,28613.4,68.97,,,,,
06/10/22 02:30:00,27372.2,68.92,,,,,
06/10/22 03:00:00,26298.2,68.86,,,,,
06/10/22 03:30:00,25539.6,68.81,,,,,
06/10/22 04:00:00,25089.3,68.70,,,,,
06/10/22 04:30:00,27751.5,68.61,,,,,
06/10/22 05:00:00,30993.6,68.43,,,,,
06/10/22 05:30:00,31087.0,67.89,,,,,
06/10/22 06:00:00,31055.1,67.71,,,,,
06/10/22 06:30:00,31055.1,67.64,,,,,
06/10/22 07:00:00,31018.6,67.51,,,,,
06/10/22 07:30:00,31032.3,67.41,,,,,
06/10/22 08:00:00,31030.0,67.35,,,,,
06/10/22 08:30:00,31025.5,67.41,,,,,
06/10/22 09:00:00,30893.9,67.35,,,,,
06/10/22 09:30:00,31057.4,67.35,,,,,
06/10/22 10:00:00,31052.8,67.41,,,,,
06/10/22 10:30:00,30982.2,67.75,,,,,
06/10/22 11:00:00,31148.8,68.23,,,,,
06/10/22 11:30:00,31236.1,68.52,,,,,
06/10/22 12:00:00,31259.2,68.83,,,,,
06/10/22 12:30:00,31266.1,69.39,,,,,
