Ordinal_Date,Date,Time,Temp,pH,Battery,Date (UTC)
276.5208,10/3/2021,12:29:59,18.95,7.9334,8.25,2021-10-03 12:29:57
276.5417,10/3/2021,12:59:59,18.92,7.9376,8.25,2021-10-03 13:00:02
276.5625,10/3/2021,13:29:59,18.92,7.9357,8.25,2021-10-03 13:30:00
276.5833,10/3/2021,13:59:59,19.02,7.94,8.25,2021-10-03 13:59:57
276.6042,10/3/2021,14:29:59,19.09,7.9337,8.25,2021-10-03 14:30:02
276.625,10/3/2021,14:59:59,19.14,7.9387,8.25,2021-10-03 15:00:00
276.6458,10/3/2021,15:29:59,19.19,7.9476,8.26,2021-10-03 15:29:57
276.6667,10/3/2021,15:59:59,19.31,7.9402,8.26,2021-10-03 16:00:02
276.6875,10/3/2021,16:29:59,19.38,7.9546,8.26,2021-10-03 16:30:00
276.7083,10/3/2021,16:59:59,19.45,7.9466,8.27,2021-10-03 16:59:57
276.7292,10/3/2021,17:29:59,19.5,7.9331,8.27,2021-10-03 17:30:02
276.75,10/3/2021,17:59:59,19.62,7.9229,8.27,2021-10-03 18:00:00
276.7708,10/3/2021,18:29:59,19.79,7.9208,8.27,2021-10-03 18:29:57
276.7917,10/3/2021,18:59:59,19.91,7.8841,8.28,2021-10-03 19:00:02
276.8125,10/3/2021,19:29:59,19.99,7.8294,8.28,2021-10-03 19:30:00
276.8333,10/3/2021,19:59:59,20.01,7.7439,8.29,2021-10-03 19:59:57
276.8542,10/3/2021,20:29:59,20.01,7.6778,8.29,2021-10-03 20:30:02
276.875,10/3/2021,20:59:59,20.01,7.6686,8.29,2021-10-03 21:00:00
276.8958,10/3/2021,21:29:59,20.04,7.9115,8.29,2021-10-03 21:29:57
276.9167,10/3/2021,21:59:59,19.99,7.9955,8.29,2021-10-03 22:00:02
276.9375,10/3/2021,22:29:59,19.94,7.9942,8.29,2021-10-03 22:30:00
276.9583,10/3/2021,22:59:59,19.89,7.9933,8.29,2021-10-03 22:59:57
276.9792,10/3/2021,23:29:59,19.87,7.9721,8.29,2021-10-03 23:30:02
277.0,10/3/2021,23:59:59,19.82,7.974,8.29,2021-10-04 00:00:00
277.0208,10/4/2021,0:29:59,19.79,7.9739,8.29,2021-10-04 00:29:57
277.0417,10/4/2021,0:59:59,19.79,7.9758,8.29,2021-10-04 01:00:02
277.0625,10/4/2021,1:29:59,19.79,7.9714,8.29,2021-10-04 01:30:00
277.0833,10/4/2021,1:59:59,19.77,7.8465,8.29,2021-10-04 01:59:57
277.125,10/4/2021,2:59:59,19.74,7.9516,8.28,2021-10-04 03:00:00
277.1458,10/4/2021,3:29:59,19.72,7.9531,8.28,2021-10-04 03:29:57
277.1667,10/4/2021,3:59:59,19.74,7.9379,8.28,2021-10-04 04:00:02
277.1875,10/4/2021,4:29:59,19.72,7.9488,8.28,2021-10-04 04:30:00
277.2083,10/4/2021,4:59:59,19.7,7.9422,8.28,2021-10-04 04:59:57
277.2292,10/4/2021,5:29:59,19.7,7.9331,8.28,2021-10-04 05:30:02
277.25,10/4/2021,5:59:59,19.67,7.9181,8.28,2021-10-04 06:00:00
277.2708,10/4/2021,6:29:59,19.65,7.8957,8.28,2021-10-04 06:29:57
277.2917,10/4/2021,6:59:59,19.57,7.8465,8.28,2021-10-04 07:00:02
277.3125,10/4/2021,7:29:59,19.55,7.7724,8.28,2021-10-04 07:30:00
277.3333,10/4/2021,7:59:59,19.53,7.6948,8.28,2021-10-04 07:59:57
277.3542,10/4/2021,8:29:59,19.48,7.5847,8.28,2021-10-04 08:30:02
277.375,10/4/2021,8:59:59,19.48,7.4782,8.28,2021-10-04 09:00:00
277.3958,10/4/2021,9:29:59,19.45,7.3914,8.28,2021-10-04 09:29:57
277.4167,10/4/2021,9:59:59,19.38,7.3425,8.27,2021-10-04 10:00:02
277.4375,10/4/2021,10:29:59,19.41,7.33,8.27,2021-10-04 10:30:00
277.4583,10/4/2021,10:59:59,19.31,7.7015,8.27,2021-10-04 10:59:57
277.4792,10/4/2021,11:29:59,19.21,7.7763,8.26,2021-10-04 11:30:02
277.5,10/4/2021,11:59:59,19.19,7.8093,8.26,2021-10-04 12:00:00
277.5208,10/4/2021,12:29:59,19.16,7.8371,8.26,2021-10-04 12:29:57
277.5417,10/4/2021,12:59:59,19.12,7.8482,8.25,2021-10-04 13:00:02
277.5625,10/4/2021,13:29:59,19.09,7.8466,8.25,2021-10-04 13:30:00
277.5833,10/4/2021,13:59:59,19.09,7.852,8.25,2021-10-04 13:59:57
277.6042,10/4/2021,14:29:59,19.07,7.866,8.25,2021-10-04 14:30:02
277.625,10/4/2021,14:59:59,19.04,7.8633,8.25,2021-10-04 15:00:00
277.6458,10/4/2021,15:29:59,19.02,7.8576,8.25,2021-10-04 15:29:57
277.6667,10/4/2021,15:59:59,19.02,7.8526,8.24,2021-10-04 16:00:02
277.6875,10/4/2021,16:29:59,19.02,7.861,8.24,2021-10-04 16:30:00
277.7083,10/4/2021,16:59:59,19.02,7.8648,8.24,2021-10-04 16:59:57
277.7292,10/4/2021,17:29:59,19.02,7.8532,8.24,2021-10-04 17:30:02
277.75,10/4/2021,17:59:59,19.04,7.8391,8.24,2021-10-04 18:00:00
277.7708,10/4/2021,18:29:59,19.04,7.8406,8.24,2021-10-04 18:29:57
277.7917,10/4/2021,18:59:59,19.02,7.7932,8.24,2021-10-04 19:00:02
277.8125,10/4/2021,19:29:59,19.0,7.5875,8.24,2021-10-04 19:30:00
277.8542,10/4/2021,20:29:59,18.97,7.3823,8.24,2021-10-04 20:30:02
277.875,10/4/2021,20:59:59,18.92,7.2646,8.24,2021-10-04 21:00:00
277.8958,10/4/2021,21:29:59,18.9,7.1905,8.24,2021-10-04 21:29:57
277.9167,10/4/2021,21:59:59,18.88,7.1856,8.24,2021-10-04 22:00:02
277.9375,10/4/2021,22:29:59,18.59,7.6974,8.23,2021-10-04 22:30:00
277.9583,10/4/2021,22:59:59,18.52,7.8188,8.23,2021-10-04 22:59:57
277.9792,10/4/2021,23:29:59,18.47,7.8577,8.23,2021-10-04 23:30:02
278.0,10/4/2021,23:59:59,18.45,7.8799,8.22,2021-10-05 00:00:00
278.0208,10/5/2021,0:29:59,18.42,7.8849,8.22,2021-10-05 00:29:57
278.0417,10/5/2021,0:59:59,18.4,7.8802,8.21,2021-10-05 01:00:02
278.0625,10/5/2021,1:29:59,18.35,7.8746,8.21,2021-10-05 01:30:00
278.0833,10/5/2021,1:59:59,18.33,7.8573,8.21,2021-10-05 01:59:57
278.1042,10/5/2021,2:29:59,18.33,7.8622,8.2,2021-10-05 02:30:02
278.125,10/5/2021,2:59:59,18.33,7.8598,8.2,2021-10-05 03:00:00
278.1458,10/5/2021,3:29:59,18.3,7.8638,8.2,2021-10-05 03:29:57
278.1667,10/5/2021,3:59:59,18.28,7.863,8.2,2021-10-05 04:00:02
278.1875,10/5/2021,4:29:59,18.26,7.8648,8.2,2021-10-05 04:30:00
278.2083,10/5/2021,4:59:59,18.21,7.8584,8.2,2021-10-05 04:59:57
278.2292,10/5/2021,5:29:59,18.23,7.854,8.2,2021-10-05 05:30:02
278.25,10/5/2021,5:59:59,18.18,7.8387,8.2,2021-10-05 06:00:00
278.2708,10/5/2021,6:29:59,18.16,7.8278,8.19,2021-10-05 06:29:57
278.2917,10/5/2021,6:59:59,18.09,7.8062,8.19,2021-10-05 07:00:02
278.3125,10/5/2021,7:29:59,17.97,7.7542,8.19,2021-10-05 07:30:00
278.3333,10/5/2021,7:59:59,17.88,7.667,8.18,2021-10-05 07:59:57
278.3542,10/5/2021,8:29:59,17.8,7.5355,8.18,2021-10-05 08:30:02
278.375,10/5/2021,8:59:59,17.78,7.3378,8.18,2021-10-05 09:00:00
278.3958,10/5/2021,9:29:59,17.73,7.2116,8.17,2021-10-05 09:29:57
278.4167,10/5/2021,9:59:59,17.71,7.1029,8.17,2021-10-05 10:00:02
278.4792,10/5/2021,11:29:59,17.95,7.6514,8.17,2021-10-05 11:30:02
278.5,10/5/2021,11:59:59,17.97,7.7838,8.17,2021-10-05 12:00:00
278.5208,10/5/2021,12:29:59,17.97,7.8022,8.17,2021-10-05 12:29:57
278.5417,10/5/2021,12:59:59,17.92,7.8219,8.17,2021-10-05 13:00:02
278.5625,10/5/2021,13:29:59,17.88,7.8106,8.17,2021-10-05 13:30:00
278.5833,10/5/2021,13:59:59,17.88,7.8398,8.17,2021-10-05 13:59:57
278.6042,10/5/2021,14:29:59,17.85,7.836,8.17,2021-10-05 14:30:02
278.625,10/5/2021,14:59:59,17.85,7.8477,8.17,2021-10-05 15:00:00
278.6667,10/5/2021,15:59:59,17.85,7.8521,8.17,2021-10-05 16:00:02
278.6875,10/5/2021,16:29:59,17.88,7.8808,8.17,2021-10-05 16:30:00
278.7083,10/5/2021,16:59:59,17.88,7.8884,8.17,2021-10-05 16:59:57
278.7292,10/5/2021,17:29:59,17.9,7.8773,8.17,2021-10-05 17:30:02
278.75,10/5/2021,17:59:59,17.92,7.8656,8.17,2021-10-05 18:00:00
278.7708,10/5/2021,18:29:59,17.95,7.8633,8.17,2021-10-05 18:29:57
278.7917,10/5/2021,18:59:59,17.99,7.8574,8.17,2021-10-05 19:00:02
278.8125,10/5/2021,19:29:59,18.07,7.8361,8.17,2021-10-05 19:30:00
278.8333,10/5/2021,19:59:59,18.14,7.7842,8.17,2021-10-05 19:59:57
278.8542,10/5/2021,20:29:59,18.11,7.6569,8.17,2021-10-05 20:30:02
278.875,10/5/2021,20:59:59,18.07,7.4781,8.17,2021-10-05 21:00:00
278.8958,10/5/2021,21:29:59,17.99,7.2814,8.17,2021-10-05 21:29:57
278.9583,10/5/2021,22:59:59,17.9,7.6243,8.17,2021-10-05 22:59:57
278.9792,10/5/2021,23:29:59,17.95,7.8086,8.17,2021-10-05 23:30:02
279.0,10/5/2021,23:59:59,17.97,7.8513,8.17,2021-10-06 00:00:00
279.0208,10/6/2021,0:29:59,17.99,7.8765,8.17,2021-10-06 00:29:57
279.0417,10/6/2021,0:59:59,17.97,7.8821,8.17,2021-10-06 01:00:02
279.0625,10/6/2021,1:29:59,17.88,7.8847,8.17,2021-10-06 01:30:00
279.0833,10/6/2021,1:59:59,17.73,7.9088,8.16,2021-10-06 01:59:57
279.1042,10/6/2021,2:29:59,17.71,7.9119,8.16,2021-10-06 02:30:02
279.125,10/6/2021,2:59:59,17.71,7.9069,8.16,2021-10-06 03:00:00
279.1458,10/6/2021,3:29:59,17.66,7.9185,8.16,2021-10-06 03:29:57
279.1667,10/6/2021,3:59:59,17.66,7.9067,8.16,2021-10-06 04:00:02
279.1875,10/6/2021,4:29:59,17.64,7.9091,8.15,2021-10-06 04:30:00
279.2083,10/6/2021,4:59:59,17.61,7.9085,8.15,2021-10-06 04:59:57
279.2292,10/6/2021,5:29:59,17.61,7.8873,8.15,2021-10-06 05:30:02
279.25,10/6/2021,5:59:59,17.59,7.8951,8.15,2021-10-06 06:00:00
279.2708,10/6/2021,6:29:59,17.61,7.8939,8.14,2021-10-06 06:29:57
279.2917,10/6/2021,6:59:59,17.59,7.8845,8.14,2021-10-06 07:00:02
279.3125,10/6/2021,7:29:59,17.59,7.8816,8.14,2021-10-06 07:30:00
279.3333,10/6/2021,7:59:59,17.54,7.8465,8.14,2021-10-06 07:59:57
279.3542,10/6/2021,8:29:59,17.52,7.7785,8.14,2021-10-06 08:30:02
279.3958,10/6/2021,9:29:59,17.43,7.5423,8.14,2021-10-06 09:29:57
279.4375,10/6/2021,10:29:59,17.31,7.2173,8.13,2021-10-06 10:30:00
279.4792,10/6/2021,11:29:59,17.47,7.4713,8.13,2021-10-06 11:30:02
279.5,10/6/2021,11:59:59,17.73,7.7341,8.13,2021-10-06 12:00:00
279.5208,10/6/2021,12:29:59,17.78,7.796,8.13,2021-10-06 12:29:57
279.5417,10/6/2021,12:59:59,17.8,7.82,8.14,2021-10-06 13:00:02
279.5625,10/6/2021,13:29:59,17.83,7.6015,8.14,2021-10-06 13:30:00
279.5833,10/6/2021,13:59:59,17.85,7.8601,8.14,2021-10-06 13:59:57
279.6042,10/6/2021,14:29:59,17.85,7.8562,8.14,2021-10-06 14:30:02
279.625,10/6/2021,14:59:59,17.85,7.8792,8.14,2021-10-06 15:00:00
279.6458,10/6/2021,15:29:59,17.92,7.8861,8.14,2021-10-06 15:29:57
279.6667,10/6/2021,15:59:59,17.97,7.909,8.14,2021-10-06 16:00:02
279.6875,10/6/2021,16:29:59,18.04,7.9077,8.15,2021-10-06 16:30:00
279.7083,10/6/2021,16:59:59,18.14,7.9221,8.15,2021-10-06 16:59:57
279.7292,10/6/2021,17:29:59,18.18,7.907,8.15,2021-10-06 17:30:02
279.75,10/6/2021,17:59:59,18.28,7.93,8.16,2021-10-06 18:00:00
279.7708,10/6/2021,18:29:59,18.4,7.9145,8.16,2021-10-06 18:29:57
279.7917,10/6/2021,18:59:59,18.49,7.9127,8.16,2021-10-06 19:00:02
279.8125,10/6/2021,19:29:59,18.64,7.9288,8.17,2021-10-06 19:30:00
279.8333,10/6/2021,19:59:59,18.83,7.8998,8.17,2021-10-06 19:59:57
279.8542,10/6/2021,20:29:59,19.24,7.8566,8.18,2021-10-06 20:30:02
279.8958,10/6/2021,21:29:59,19.53,7.7041,8.2,2021-10-06 21:29:57
279.9167,10/6/2021,21:59:59,19.43,7.5603,8.2,2021-10-06 22:00:02
279.9375,10/6/2021,22:29:59,19.38,7.3791,8.2,2021-10-06 22:30:00
279.9583,10/6/2021,22:59:59,19.31,7.2556,8.2,2021-10-06 22:59:57
279.9792,10/6/2021,23:29:59,19.21,7.194,8.2,2021-10-06 23:30:02
280.0,10/6/2021,23:59:59,18.61,7.6341,8.2,2021-10-07 00:00:00
280.0208,10/7/2021,0:29:59,18.66,7.7867,8.19,2021-10-07 00:29:57
280.0417,10/7/2021,0:59:59,18.71,7.8363,8.19,2021-10-07 01:00:02
280.0625,10/7/2021,1:29:59,18.61,7.8585,8.18,2021-10-07 01:30:00
280.0833,10/7/2021,1:59:59,18.59,7.8662,8.18,2021-10-07 01:59:57
280.1042,10/7/2021,2:29:59,18.45,7.8782,8.18,2021-10-07 02:30:02
280.125,10/7/2021,2:59:59,18.3,7.9021,8.17,2021-10-07 03:00:00
280.1458,10/7/2021,3:29:59,18.26,7.9186,8.17,2021-10-07 03:29:57
280.1667,10/7/2021,3:59:59,18.28,7.9108,8.16,2021-10-07 04:00:02
280.1875,10/7/2021,4:29:59,18.3,7.9093,8.16,2021-10-07 04:30:00
280.2292,10/7/2021,5:29:59,18.26,7.8987,8.16,2021-10-07 05:30:02
280.25,10/7/2021,5:59:59,18.21,7.8998,8.16,2021-10-07 06:00:00
280.2708,10/7/2021,6:29:59,18.18,7.8848,8.16,2021-10-07 06:29:57
280.2917,10/7/2021,6:59:59,18.18,7.8768,8.15,2021-10-07 07:00:02
280.3125,10/7/2021,7:29:59,18.14,7.8889,8.15,2021-10-07 07:30:00
280.3333,10/7/2021,7:59:59,18.04,7.8946,8.14,2021-10-07 07:59:57
280.3542,10/7/2021,8:29:59,17.92,7.8751,8.14,2021-10-07 08:30:02
280.375,10/7/2021,8:59:59,17.78,7.8397,8.14,2021-10-07 09:00:00
280.3958,10/7/2021,9:29:59,17.66,7.7691,8.13,2021-10-07 09:29:57
280.4167,10/7/2021,9:59:59,17.59,7.6472,8.13,2021-10-07 10:00:02
280.4375,10/7/2021,10:29:59,17.52,7.4899,8.12,2021-10-07 10:30:00
280.4583,10/7/2021,10:59:59,17.47,7.3206,8.12,2021-10-07 10:59:57
280.4792,10/7/2021,11:29:59,17.43,7.2242,8.12,2021-10-07 11:30:02
280.5208,10/7/2021,12:29:59,18.07,7.6921,8.12,2021-10-07 12:29:57
280.5417,10/7/2021,12:59:59,18.26,7.7739,8.12,2021-10-07 13:00:02
280.5625,10/7/2021,13:29:59,18.37,7.8105,8.13,2021-10-07 13:30:00
280.5833,10/7/2021,13:59:59,18.42,7.8418,8.13,2021-10-07 13:59:57
280.6042,10/7/2021,14:29:59,18.45,7.8586,8.14,2021-10-07 14:30:02
280.625,10/7/2021,14:59:59,18.52,7.8638,8.14,2021-10-07 15:00:00
280.6458,10/7/2021,15:29:59,18.61,7.8762,8.14,2021-10-07 15:29:57
280.6667,10/7/2021,15:59:59,18.78,7.8865,8.15,2021-10-07 16:00:02
280.6875,10/7/2021,16:29:59,18.8,7.8971,8.15,2021-10-07 16:30:00
280.7083,10/7/2021,16:59:59,18.88,7.9106,8.16,2021-10-07 16:59:57
280.7292,10/7/2021,17:29:59,18.95,7.8974,8.16,2021-10-07 17:30:02
280.75,10/7/2021,17:59:59,19.04,7.9082,8.17,2021-10-07 18:00:00
280.7708,10/7/2021,18:29:59,19.07,7.8955,8.17,2021-10-07 18:29:57
280.7917,10/7/2021,18:59:59,19.19,7.9044,8.17,2021-10-07 19:00:02
280.8125,10/7/2021,19:29:59,19.24,7.8997,8.17,2021-10-07 19:30:00
280.8333,10/7/2021,19:59:59,19.26,7.9226,8.18,2021-10-07 19:59:57
280.8542,10/7/2021,20:29:59,19.41,7.934,8.18,2021-10-07 20:30:02
280.875,10/7/2021,20:59:59,19.65,7.8932,8.18,2021-10-07 21:00:00
280.8958,10/7/2021,21:29:59,19.94,7.8558,8.2,2021-10-07 21:29:57
280.9167,10/7/2021,21:59:59,20.06,7.8063,8.2,2021-10-07 22:00:02
280.9375,10/7/2021,22:29:59,19.99,7.7239,8.21,2021-10-07 22:30:00
280.9583,10/7/2021,22:59:59,19.84,7.5957,8.21,2021-10-07 22:59:57
280.9792,10/7/2021,23:29:59,19.7,7.4297,8.21,2021-10-07 23:30:02
281.0,10/7/2021,23:59:59,19.62,7.832,8.21,2021-10-08 00:00:00
281.0208,10/8/2021,0:29:59,19.57,7.2753,8.2,2021-10-08 00:29:57
281.0417,10/8/2021,0:59:59,19.21,7.6827,8.2,2021-10-08 01:00:02
281.0625,10/8/2021,1:29:59,19.26,7.7923,8.2,2021-10-08 01:30:00
281.0833,10/8/2021,1:59:59,19.26,7.8255,8.19,2021-10-08 01:59:57
281.1042,10/8/2021,2:29:59,19.24,7.8195,8.19,2021-10-08 02:30:02
281.125,10/8/2021,2:59:59,19.21,7.8465,8.18,2021-10-08 03:00:00
281.1458,10/8/2021,3:29:59,19.21,7.8304,8.18,2021-10-08 03:29:57
281.1667,10/8/2021,3:59:59,19.16,7.8304,8.18,2021-10-08 04:00:02
281.1875,10/8/2021,4:29:59,19.07,7.845,8.18,2021-10-08 04:30:00
281.2083,10/8/2021,4:59:59,18.97,7.8342,8.18,2021-10-08 04:59:57
281.2292,10/8/2021,5:29:59,18.92,7.8414,8.17,2021-10-08 05:30:02
281.25,10/8/2021,5:59:59,18.92,7.8368,8.17,2021-10-08 06:00:00
281.2708,10/8/2021,6:29:59,18.88,7.8381,8.17,2021-10-08 06:29:57
281.2917,10/8/2021,6:59:59,18.88,7.8311,8.16,2021-10-08 07:00:02
281.3125,10/8/2021,7:29:59,18.88,7.8216,8.16,2021-10-08 07:30:00
281.3333,10/8/2021,7:59:59,18.83,7.8153,8.16,2021-10-08 07:59:57
281.3542,10/8/2021,8:29:59,18.8,7.8293,8.16,2021-10-08 08:30:02
281.375,10/8/2021,8:59:59,18.73,7.8325,8.16,2021-10-08 09:00:00
281.3958,10/8/2021,9:29:59,18.61,7.7973,8.15,2021-10-08 09:29:57
281.4167,10/8/2021,9:59:59,18.42,7.7638,8.15,2021-10-08 10:00:02
281.4375,10/8/2021,10:29:59,18.3,7.6953,8.14,2021-10-08 10:30:00
281.4583,10/8/2021,10:59:59,18.21,7.595,8.14,2021-10-08 10:59:57
281.4792,10/8/2021,11:29:59,18.11,7.4584,8.13,2021-10-08 11:30:02
281.5,10/8/2021,11:59:59,18.04,7.3363,8.13,2021-10-08 12:00:00
281.5208,10/8/2021,12:29:59,18.04,7.2579,8.12,2021-10-08 12:29:57
281.5417,10/8/2021,12:59:59,18.57,7.5256,8.12,2021-10-08 13:00:02
281.5625,10/8/2021,13:29:59,18.85,7.7336,8.12,2021-10-08 13:30:00
281.5833,10/8/2021,13:59:59,18.85,7.8004,8.13,2021-10-08 13:59:57
281.6042,10/8/2021,14:29:59,18.92,7.8267,8.14,2021-10-08 14:30:02
281.625,10/8/2021,14:59:59,19.02,7.8367,8.14,2021-10-08 15:00:00
281.6458,10/8/2021,15:29:59,19.12,7.8632,8.14,2021-10-08 15:29:57
281.6667,10/8/2021,15:59:59,19.26,7.8768,8.15,2021-10-08 16:00:02
281.6875,10/8/2021,16:29:59,19.31,7.889,8.15,2021-10-08 16:30:00
281.7083,10/8/2021,16:59:59,19.38,7.8911,8.16,2021-10-08 16:59:57
281.7292,10/8/2021,17:29:59,19.45,7.8887,8.16,2021-10-08 17:30:02
281.75,10/8/2021,17:59:59,19.5,7.9039,8.16,2021-10-08 18:00:00
281.7708,10/8/2021,18:29:59,19.55,7.911,8.16,2021-10-08 18:29:57
281.7917,10/8/2021,18:59:59,19.57,7.9188,8.17,2021-10-08 19:00:02
281.8125,10/8/2021,19:29:59,19.6,7.9145,8.17,2021-10-08 19:30:00
281.8333,10/8/2021,19:59:59,19.7,7.9137,8.17,2021-10-08 19:59:57
281.8542,10/8/2021,20:29:59,19.72,7.9178,8.17,2021-10-08 20:30:02
281.875,10/8/2021,20:59:59,19.77,7.9169,8.17,2021-10-08 21:00:00
281.8958,10/8/2021,21:29:59,19.84,7.9106,8.17,2021-10-08 21:29:57
281.9167,10/8/2021,21:59:59,20.11,7.8787,8.18,2021-10-08 22:00:02
281.9375,10/8/2021,22:29:59,20.28,7.8251,8.19,2021-10-08 22:30:00
281.9583,10/8/2021,22:59:59,20.25,7.7762,8.2,2021-10-08 22:59:57
281.9792,10/8/2021,23:29:59,20.16,7.6921,8.19,2021-10-08 23:30:02
282.0,10/8/2021,23:59:59,19.99,7.5724,8.2,2021-10-09 00:00:00
282.0208,10/9/2021,0:29:59,19.84,7.4436,8.2,2021-10-09 00:29:57
282.0417,10/9/2021,0:59:59,19.72,7.3186,8.2,2021-10-09 01:00:02
282.0833,10/9/2021,1:59:59,19.29,7.6675,8.18,2021-10-09 01:59:57
282.1042,10/9/2021,2:29:59,19.09,7.841,8.18,2021-10-09 02:30:02
282.125,10/9/2021,2:59:59,19.04,7.8836,8.17,2021-10-09 03:00:00
282.1458,10/9/2021,3:29:59,19.02,7.903,8.16,2021-10-09 03:29:57
282.1667,10/9/2021,3:59:59,19.0,7.9197,8.16,2021-10-09 04:00:02
282.1875,10/9/2021,4:29:59,18.76,7.914,8.15,2021-10-09 04:30:00
282.2708,10/9/2021,6:29:59,18.61,7.9502,8.13,2021-10-09 06:29:57
282.2917,10/9/2021,6:59:59,18.57,7.9179,8.13,2021-10-09 07:00:02
282.3125,10/9/2021,7:29:59,18.54,7.9062,8.12,2021-10-09 07:30:00
282.3333,10/9/2021,7:59:59,18.49,7.8861,8.12,2021-10-09 07:59:57
282.3542,10/9/2021,8:29:59,18.52,7.887,8.12,2021-10-09 08:30:02
282.375,10/9/2021,8:59:59,18.49,7.891,8.12,2021-10-09 09:00:00
282.3958,10/9/2021,9:29:59,18.49,7.8855,8.12,2021-10-09 09:29:57
282.4167,10/9/2021,9:59:59,18.45,7.88,8.12,2021-10-09 10:00:02
282.4375,10/9/2021,10:29:59,18.35,7.8606,8.11,2021-10-09 10:30:00
282.4583,10/9/2021,10:59:59,18.26,7.8116,8.11,2021-10-09 10:59:57
282.4792,10/9/2021,11:29:59,18.21,7.7438,8.1,2021-10-09 11:30:02
282.5,10/9/2021,11:59:59,18.21,7.6668,8.1,2021-10-09 12:00:00
282.5208,10/9/2021,12:29:59,18.18,7.5509,8.1,2021-10-09 12:29:57
282.5417,10/9/2021,12:59:59,18.21,7.4514,8.1,2021-10-09 13:00:02
282.5625,10/9/2021,13:29:59,18.21,7.3789,8.1,2021-10-09 13:30:00
282.5833,10/9/2021,13:59:59,18.11,7.7175,8.09,2021-10-09 13:59:57
282.6042,10/9/2021,14:29:59,18.21,7.8431,8.09,2021-10-09 14:30:02
282.625,10/9/2021,14:59:59,18.3,7.8998,8.09,2021-10-09 15:00:00
282.6458,10/9/2021,15:29:59,18.37,7.9102,8.09,2021-10-09 15:29:57
282.6667,10/9/2021,15:59:59,18.45,7.9332,8.09,2021-10-09 16:00:02
282.6875,10/9/2021,16:29:59,18.49,7.9341,8.1,2021-10-09 16:30:00
282.7083,10/9/2021,16:59:59,18.49,7.9555,8.1,2021-10-09 16:59:57
282.7292,10/9/2021,17:29:59,18.52,7.9589,8.1,2021-10-09 17:30:02
282.75,10/9/2021,17:59:59,18.57,7.964,8.1,2021-10-09 18:00:00
282.7708,10/9/2021,18:29:59,18.54,7.9756,8.1,2021-10-09 18:29:57
282.7917,10/9/2021,18:59:59,18.49,7.9678,8.1,2021-10-09 19:00:02
282.8125,10/9/2021,19:29:59,18.45,7.9675,8.1,2021-10-09 19:30:00
282.8333,10/9/2021,19:59:59,18.47,7.9673,8.1,2021-10-09 19:59:57
282.8542,10/9/2021,20:29:59,18.45,7.9745,8.1,2021-10-09 20:30:02
282.875,10/9/2021,20:59:59,18.49,7.9743,8.1,2021-10-09 21:00:00
282.8958,10/9/2021,21:29:59,18.54,7.9636,8.1,2021-10-09 21:29:57
282.9167,10/9/2021,21:59:59,18.59,7.9612,8.1,2021-10-09 22:00:02
282.9375,10/9/2021,22:29:59,18.57,7.9333,8.1,2021-10-09 22:30:00
282.9792,10/9/2021,23:29:59,18.52,7.8494,8.1,2021-10-09 23:30:02
283.0,10/9/2021,23:59:59,18.45,7.8021,8.1,2021-10-10 00:00:00
283.0208,10/10/2021,0:29:59,18.4,7.6981,8.1,2021-10-10 00:29:57
283.0417,10/10/2021,0:59:59,18.33,7.576,8.1,2021-10-10 01:00:02
283.0625,10/10/2021,1:29:59,18.28,7.4295,8.09,2021-10-10 01:30:00
283.0833,10/10/2021,1:59:59,18.21,7.3135,8.09,2021-10-10 01:59:57
283.1458,10/10/2021,3:29:59,17.83,7.7405,8.08,2021-10-10 03:29:57
283.1667,10/10/2021,3:59:59,17.71,7.8436,8.07,2021-10-10 04:00:02
283.1875,10/10/2021,4:29:59,17.64,7.8987,8.07,2021-10-10 04:30:00
283.2083,10/10/2021,4:59:59,17.61,7.898,8.06,2021-10-10 04:59:57
283.2292,10/10/2021,5:29:59,17.59,7.9124,8.06,2021-10-10 05:30:02
283.25,10/10/2021,5:59:59,17.47,7.9234,8.05,2021-10-10 06:00:00
283.2708,10/10/2021,6:29:59,17.4,7.9078,8.05,2021-10-10 06:29:57
283.2917,10/10/2021,6:59:59,17.36,7.9241,8.04,2021-10-10 07:00:02
283.3125,10/10/2021,7:29:59,17.36,7.918,8.04,2021-10-10 07:30:00
283.3333,10/10/2021,7:59:59,17.33,7.9116,8.03,2021-10-10 07:59:57
283.3542,10/10/2021,8:29:59,17.33,7.9069,8.03,2021-10-10 08:30:02
283.375,10/10/2021,8:59:59,17.31,7.9036,8.03,2021-10-10 09:00:00
283.3958,10/10/2021,9:29:59,17.28,7.9135,8.02,2021-10-10 09:29:57
283.4167,10/10/2021,9:59:59,17.26,7.9059,8.03,2021-10-10 10:00:02
283.4375,10/10/2021,10:29:59,17.24,7.9041,8.02,2021-10-10 10:30:00
283.4583,10/10/2021,10:59:59,17.21,7.8926,8.02,2021-10-10 10:59:57
283.4792,10/10/2021,11:29:59,17.19,7.8555,8.02,2021-10-10 11:30:02
283.5,10/10/2021,11:59:59,17.14,7.8006,8.02,2021-10-10 12:00:00
283.5208,10/10/2021,12:29:59,17.14,7.707,8.01,2021-10-10 12:29:57
283.5417,10/10/2021,12:59:59,17.17,7.5807,8.02,2021-10-10 13:00:02
283.5625,10/10/2021,13:29:59,17.19,7.4648,8.01,2021-10-10 13:30:00
