,StationCode,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_Pct,F_DO_Pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor,Unnamed: 30,Datetime_Adjusted_UTC+1
6942,wqbmpwq   ,P,07/23/2022 18:45,0,1,,28.9,<0> ,41.89,<1> (CCU),26.8,<1> (CCU),53.2,<1> (CCU),3.5,<1> (CCU),2.26,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),255.0,<1> (CCU),73.7,<0> ,,2022-07-24 00:45:00
6943,wqbmpwq   ,P,07/23/2022 19:00,0,1,,28.9,<0> ,42.28,<1> (CCU),27.1,<1> (CCU),44.0,<1> (CDA),2.9,<1> (CDA),2.28,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),135.0,<1> (CCU),19.6,<0> ,,2022-07-24 01:00:00
6944,wqbmpwq   ,P,07/23/2022 19:15,0,1,,28.9,<0> ,41.39,<1> (CCU),26.4,<1> (CCU),44.0,<1> (CDA),2.9,<1> (CDA),2.29,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),72.0,<1> (CCU),18.1,<0> ,,2022-07-24 01:15:00
6945,wqbmpwq   ,P,07/23/2022 19:30,0,1,,28.8,<0> ,42.03,<1> (CCU),26.9,<1> (CCU),48.4,<1> (CCU),3.2,<1> (CCU),2.3,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),113.0,<1> (CCU),10.3,<0> ,,2022-07-24 01:30:00
6946,wqbmpwq   ,P,07/23/2022 19:45,0,1,,28.8,<0> ,41.74,<1> (CCU),26.7,<1> (CCU),56.2,<1> (CCU),3.7,<1> (CCU),2.33,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),105.0,<1> (CCU),10.7,<0> ,,2022-07-24 01:45:00
6947,wqbmpwq   ,P,07/23/2022 20:00,0,1,,28.8,<0> ,43.27,<1> (CCU),27.8,<1> (CCU),49.7,<1> (CCU),3.3,<1> (CCU),2.35,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),99.0,<1> (CCU),13.8,<0> ,,2022-07-24 02:00:00
6948,wqbmpwq   ,P,07/23/2022 20:15,0,1,,28.7,<0> ,42.37,<1> (CCU),27.1,<1> (CCU),41.9,<1> (CDA),2.8,<1> (CDA),2.37,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),37.0,<1> (CCU),12.6,<0> ,,2022-07-24 02:15:00
6949,wqbmpwq   ,P,07/23/2022 20:30,0,1,,28.7,<0> ,42.43,<1> (CCU),27.2,<1> (CCU),39.2,<1> (CDA),2.6,<1> (CDA),2.39,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),120.0,<1> (CCU),13.4,<0> ,,2022-07-24 02:30:00
6950,wqbmpwq   ,P,07/23/2022 20:45,0,1,,28.7,<0> ,42.53,<1> (CCU),27.2,<1> (CCU),50.1,<1> (CCU),3.3,<1> (CCU),2.41,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),108.0,<1> (CCU),13.1,<0> ,,2022-07-24 02:45:00
6951,wqbmpwq   ,P,07/23/2022 21:00,0,1,,28.7,<0> ,42.72,<1> (CCU),27.4,<1> (CCU),49.4,<1> (CCU),3.3,<1> (CCU),2.42,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),120.0,<1> (CCU),19.1,<0> ,,2022-07-24 03:00:00
6952,wqbmpwq   ,P,07/23/2022 21:15,0,1,,28.6,<0> ,43.11,<1> (CCU),27.7,<1> (CCU),49.9,<1> (CCU),3.3,<1> (CCU),2.44,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),116.0,<1> (CCU),12.6,<0> ,,2022-07-24 03:15:00
6953,wqbmpwq   ,P,07/23/2022 21:30,0,1,,28.6,<0> ,42.88,<1> (CCU),27.5,<1> (CCU),44.6,<1> (CDA),3.0,<1> (CDA),2.45,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),111.0,<1> (CCU),14.0,<0> ,,2022-07-24 03:30:00
6954,wqbmpwq   ,P,07/23/2022 21:45,0,1,,28.6,<0> ,43.33,<1> (CCU),27.8,<1> (CCU),46.6,<1> (CCU),3.1,<1> (CCU),2.46,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),109.0,<1> (CCU),69.1,<0> ,,2022-07-24 03:45:00
6955,wqbmpwq   ,P,07/23/2022 22:00,0,1,,28.6,<0> ,43.47,<1> (CCU),27.9,<1> (CCU),48.9,<1> (CCU),3.2,<1> (CCU),2.46,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),104.0,<1> (CCU),20.5,<0> ,,2022-07-24 04:00:00
6956,wqbmpwq   ,P,07/23/2022 22:15,0,1,,28.5,<0> ,43.44,<1> (CCU),27.9,<1> (CCU),47.5,<1> (CCU),3.2,<1> (CCU),2.45,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),110.0,<1> (CCU),50.2,<0> ,,2022-07-24 04:15:00
6957,wqbmpwq   ,P,07/23/2022 22:30,0,1,,28.5,<0> ,43.28,<1> (CCU),27.8,<1> (CCU),41.5,<1> (CDA),2.8,<1> (CDA),2.43,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),106.0,<1> (CCU),16.2,<0> ,,2022-07-24 04:30:00
6958,wqbmpwq   ,P,07/23/2022 22:45,0,1,,28.5,<0> ,43.44,<1> (CCU),27.9,<1> (CCU),52.2,<1> (CCU),3.5,<1> (CCU),2.41,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),97.0,<1> (CCU),22.9,<0> ,,2022-07-24 04:45:00
6959,wqbmpwq   ,P,07/23/2022 23:00,0,1,,28.5,<0> ,43.31,<1> (CCU),27.8,<1> (CCU),47.3,<1> (CCU),3.1,<1> (CCU),2.39,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),98.0,<1> (CCU),28.3,<0> ,,2022-07-24 05:00:00
6960,wqbmpwq   ,P,07/23/2022 23:15,0,1,,28.5,<0> ,43.44,<1> (CCU),27.9,<1> (CCU),54.8,<1> (CCU),3.6,<1> (CCU),2.36,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),102.0,<1> (CCU),13.6,<0> ,,2022-07-24 05:15:00
6961,wqbmpwq   ,P,07/23/2022 23:30,0,1,,28.4,<0> ,43.64,<1> (CCU),28.0,<1> (CCU),51.3,<1> (CCU),3.4,<1> (CCU),2.33,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),109.0,<1> (CCU),12.6,<0> ,,2022-07-24 05:30:00
6962,wqbmpwq   ,P,07/23/2022 23:45,0,1,,28.4,<0> ,43.89,<1> (CCU),28.2,<1> (CCU),48.9,<1> (CCU),3.3,<1> (CCU),2.31,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),98.0,<1> (CCU),15.9,<0> ,,2022-07-24 05:45:00
6963,wqbmpwq   ,P,07/24/2022 0:00,0,1,,28.4,<0> ,43.67,<1> (CCU),28.1,<1> (CCU),51.3,<1> (CCU),3.4,<1> (CCU),2.29,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),100.0,<1> (CCU),14.2,<0> ,,2022-07-24 06:00:00
6964,wqbmpwq   ,P,07/24/2022 0:15,0,1,,28.4,<0> ,43.66,<1> (CCU),28.1,<1> (CCU),51.2,<1> (CCU),3.4,<1> (CCU),2.26,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),84.0,<1> (CCU),11.6,<0> ,,2022-07-24 06:15:00
6965,wqbmpwq   ,P,07/24/2022 0:30,0,1,,28.3,<0> ,44.01,<1> (CCU),28.3,<1> (CCU),45.6,<1> (CCU),3.0,<1> (CCU),2.24,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),80.0,<1> (CCU),27.0,<0> ,,2022-07-24 06:30:00
6966,wqbmpwq   ,P,07/24/2022 0:45,0,1,,28.3,<0> ,43.8,<1> (CCU),28.2,<1> (CCU),42.7,<1> (CDA),2.8,<1> (CDA),2.21,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),82.0,<1> (CCU),16.9,<0> ,,2022-07-24 06:45:00
6967,wqbmpwq   ,P,07/24/2022 1:00,0,1,,28.2,<0> ,44.08,<1> (CCU),28.4,<1> (CCU),41.6,<1> (CDA),2.8,<1> (CDA),2.18,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),96.0,<1> (CCU),18.4,<0> ,,2022-07-24 07:00:00
6968,wqbmpwq   ,P,07/24/2022 1:15,0,1,,28.2,<0> ,44.14,<1> (CCU),28.4,<1> (CCU),39.7,<1> (CDA),2.6,<1> (CDA),2.15,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),93.0,<1> (CCU),24.9,<0> ,,2022-07-24 07:15:00
6969,wqbmpwq   ,P,07/24/2022 1:30,0,1,,28.2,<0> ,44.19,<1> (CCU),28.4,<1> (CCU),32.0,<1> (CDA),2.1,<1> (CDA),2.12,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),90.0,<1> (CCU),101.8,<0> ,,2022-07-24 07:30:00
6970,wqbmpwq   ,P,07/24/2022 1:45,0,1,,28.2,<0> ,44.13,<1> (CCU),28.4,<1> (CCU),27.4,<1> (CDA),1.8,<1> (CDA),2.08,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),94.0,<1> (CCU),8.4,<0> ,,2022-07-24 07:45:00
6971,wqbmpwq   ,P,07/24/2022 2:00,0,1,,28.2,<0> ,43.79,<1> (CCU),28.2,<1> (CCU),32.2,<1> (CDA),2.2,<1> (CDA),2.05,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),104.0,<1> (CCU),8.0,<0> ,,2022-07-24 08:00:00
6972,wqbmpwq   ,P,07/24/2022 2:15,0,1,,28.1,<0> ,44.15,<1> (CCU),28.4,<1> (CCU),24.2,<1> (CDA),1.6,<1> (CDA),2.02,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),101.0,<1> (CCU),7.1,<0> ,,2022-07-24 08:15:00
6973,wqbmpwq   ,P,07/24/2022 2:30,0,1,,28.1,<0> ,44.02,<1> (CCU),28.3,<1> (CCU),15.1,<1> (CDA),1.0,<1> (CDA),1.99,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),101.0,<1> (CCU),6.6,<0> ,,2022-07-24 08:30:00
6974,wqbmpwq   ,P,07/24/2022 2:45,0,1,,28.1,<0> ,44.19,<1> (CCU),28.4,<1> (CCU),11.7,<1> (CDA),0.8,<1> (CDA),1.96,<1> [SIC],,,,<-1> ,,,7.3,<1> (CCU),111.0,<1> (CCU),6.5,<0> ,,2022-07-24 08:45:00
6975,wqbmpwq   ,P,07/24/2022 3:00,0,1,,28.0,<0> ,44.23,<1> (CCU),28.5,<1> (CCU),9.5,<1> (CDA),0.6,<1> (CDA),1.94,<1> [SIC],,,,<-1> ,,,7.3,<1> (CCU),105.0,<1> (CCU),6.6,<0> ,,2022-07-24 09:00:00
6976,wqbmpwq   ,P,07/24/2022 3:15,0,1,,28.0,<0> ,44.53,<1> (CCU),28.7,<1> (CCU),13.4,<1> (CDA),0.9,<1> (CDA),1.91,<1> [SIC],,,,<-1> ,,,7.4,<1> (CCU),118.0,<1> (CCU),6.3,<0> ,,2022-07-24 09:15:00
6977,wqbmpwq   ,P,07/24/2022 3:30,0,1,,28.0,<0> ,44.5,<1> (CCU),28.7,<1> (CCU),7.6,<1> (CDA),0.5,<1> (CDA),1.9,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),112.0,<1> (CCU),6.1,<0> ,,2022-07-24 09:30:00
6978,wqbmpwq   ,P,07/24/2022 3:45,0,1,,28.0,<0> ,44.56,<1> (CCU),28.7,<1> (CCU),12.9,<1> (CDA),0.9,<1> (CDA),1.88,<1> [SIC],,,,<-1> ,,,7.3,<1> (CCU),107.0,<1> (CCU),5.8,<0> ,,2022-07-24 09:45:00
6979,wqbmpwq   ,P,07/24/2022 4:00,0,1,,28.0,<0> ,44.57,<1> (CCU),28.7,<1> (CCU),8.0,<1> (CDA),0.5,<1> (CDA),1.88,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),107.0,<1> (CCU),6.6,<0> ,,2022-07-24 10:00:00
6980,wqbmpwq   ,P,07/24/2022 4:15,0,1,,27.9,<0> ,44.0,<1> (CCU),28.3,<1> (CCU),4.5,<1> (CDA),0.3,<1> (CDA),1.89,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),120.0,<1> (CCU),7.6,<0> ,,2022-07-24 10:15:00
6981,wqbmpwq   ,P,07/24/2022 4:30,0,1,,27.9,<0> ,44.59,<1> (CCU),28.7,<1> (CCU),0.0,<1> (CDA),0.0,<1> (CDA),1.91,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),110.0,<1> (CCU),4.4,<0> ,,2022-07-24 10:30:00
6982,wqbmpwq   ,P,07/24/2022 4:45,0,1,,27.9,<0> ,44.22,<1> (CCU),28.5,<1> (CCU),-0.4,<1> [SNV] (CDA),0.0,<1> (CDA),1.93,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),114.0,<1> (CCU),5.8,<0> ,,2022-07-24 10:45:00
6983,wqbmpwq   ,P,07/24/2022 5:00,0,1,,27.8,<0> ,44.47,<1> (CCU),28.6,<1> (CCU),0.0,<1> (CDA),0.0,<1> (CDA),1.95,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),110.0,<1> (CCU),5.7,<0> ,,2022-07-24 11:00:00
6984,wqbmpwq   ,P,07/24/2022 5:15,0,1,,27.8,<0> ,44.97,<1> (CCU),29.0,<1> (CCU),1.0,<1> (CDA),0.1,<1> (CDA),1.96,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),101.0,<1> (CCU),8.5,<0> ,,2022-07-24 11:15:00
6985,wqbmpwq   ,P,07/24/2022 5:30,0,1,,27.8,<0> ,44.3,<1> (CCU),28.5,<1> (CCU),1.2,<1> (CDA),0.1,<1> (CDA),1.98,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),130.0,<1> (CCU),37.7,<0> ,,2022-07-24 11:30:00
6986,wqbmpwq   ,P,07/24/2022 5:45,0,1,,27.7,<0> ,45.01,<1> (CCU),29.0,<1> (CCU),-0.5,<1> [SNV] (CDA),0.0,<1> (CDA),1.99,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),136.0,<1> (CCU),7.1,<0> ,,2022-07-24 11:45:00
6987,wqbmpwq   ,P,07/24/2022 6:00,0,1,,27.7,<0> ,44.89,<1> (CCU),29.0,<1> (CCU),-0.7,<1> [SNV] (CDA),-0.1,<1> [SNV] (CDA),2.01,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),125.0,<1> (CCU),6.8,<0> ,,2022-07-24 12:00:00
6988,wqbmpwq   ,P,07/24/2022 6:15,0,1,,27.7,<0> ,44.92,<1> (CCU),29.0,<1> (CCU),-0.6,<1> [SNV] (CDA),0.0,<1> (CDA),2.02,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),117.0,<1> (CCU),6.7,<0> ,,2022-07-24 12:15:00
6989,wqbmpwq   ,P,07/24/2022 6:30,0,1,,27.7,<0> ,44.76,<1> (CCU),28.9,<1> (CCU),-0.7,<1> [SNV] (CDA),-0.1,<1> [SNV] (CDA),2.03,<1> [SIC],,,,<-1> ,,,7.0,<1> (CCU),110.0,<1> (CCU),6.1,<0> ,,2022-07-24 12:30:00
6990,wqbmpwq   ,P,07/24/2022 6:45,0,1,,27.6,<0> ,45.08,<1> (CCU),29.1,<1> (CCU),-0.7,<1> [SNV] (CDA),0.0,<1> (CDA),2.04,<1> [SIC],,,,<-1> ,,,7.0,<1> (CCU),118.0,<1> (CCU),6.7,<0> ,,2022-07-24 12:45:00
6991,wqbmpwq   ,P,07/24/2022 7:00,0,1,,27.6,<0> ,44.97,<1> (CCU),29.0,<1> (CCU),-0.5,<1> [SNV] (CDA),0.0,<1> (CDA),2.05,<1> [SIC],,,,<-1> ,,,7.0,<1> (CCU),114.0,<1> (CCU),6.2,<0> ,,2022-07-24 13:00:00
6992,wqbmpwq   ,P,07/24/2022 7:15,0,1,,27.6,<0> ,44.64,<1> (CCU),28.8,<1> (CCU),2.9,<1> (CDA),0.2,<1> (CDA),2.05,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),127.0,<1> (CCU),8.5,<0> ,,2022-07-24 13:15:00
6993,wqbmpwq   ,P,07/24/2022 7:30,0,1,,27.5,<0> ,42.76,<1> (CCU),27.4,<1> (CCU),2.5,<1> (CDA),0.2,<1> (CDA),2.06,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),140.0,<1> (CCU),7.6,<0> ,,2022-07-24 13:30:00
6994,wqbmpwq   ,P,07/24/2022 7:45,0,1,,27.5,<0> ,43.51,<1> (CCU),28.0,<1> (CCU),2.9,<1> (CDA),0.2,<1> (CDA),2.06,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),117.0,<1> (CCU),6.9,<0> ,,2022-07-24 13:45:00
6995,wqbmpwq   ,P,07/24/2022 8:00,0,1,,27.4,<0> ,43.44,<1> (CCU),27.9,<1> (CCU),1.1,<1> (CDA),0.1,<1> (CDA),2.06,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),125.0,<1> (CCU),5.6,<0> ,,2022-07-24 14:00:00
6996,wqbmpwq   ,P,07/24/2022 8:15,0,1,,27.4,<0> ,43.89,<1> (CCU),28.2,<1> (CCU),0.9,<1> (CDA),0.1,<1> (CDA),2.07,<1> [SIC],,,,<-1> ,,,7.1,<1> (CCU),118.0,<1> (CCU),6.3,<0> ,,2022-07-24 14:15:00
6997,wqbmpwq   ,P,07/24/2022 8:30,0,1,,27.4,<0> ,44.21,<1> (CCU),28.5,<1> (CCU),2.9,<1> (CDA),0.2,<1> (CDA),2.08,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),113.0,<1> (CCU),10.4,<0> ,,2022-07-24 14:30:00
6998,wqbmpwq   ,P,07/24/2022 8:45,0,1,,27.4,<0> ,43.54,<1> (CCU),28.0,<1> (CCU),2.4,<1> (CDA),0.2,<1> (CDA),2.11,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),119.0,<1> (CCU),5.2,<0> ,,2022-07-24 14:45:00
6999,wqbmpwq   ,P,07/24/2022 9:00,0,1,,27.4,<0> ,42.01,<1> (CCU),26.9,<1> (CCU),1.4,<1> (CDA),0.1,<1> (CDA),2.13,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),118.0,<1> (CCU),5.5,<0> ,,2022-07-24 15:00:00
7000,wqbmpwq   ,P,07/24/2022 9:15,0,1,,27.4,<0> ,43.1,<1> (CCU),27.7,<1> (CCU),2.1,<1> (CDA),0.1,<1> (CDA),2.14,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),125.0,<1> (CCU),5.8,<0> ,,2022-07-24 15:15:00
7001,wqbmpwq   ,P,07/24/2022 9:30,0,1,,27.4,<0> ,43.83,<1> (CCU),28.2,<1> (CCU),1.4,<1> (CDA),0.1,<1> (CDA),2.16,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),110.0,<1> (CCU),6.1,<0> ,,2022-07-24 15:30:00
7002,wqbmpwq   ,P,07/24/2022 9:45,0,1,,27.5,<0> ,43.2,<1> (CCU),27.8,<1> (CCU),0.6,<1> (CDA),0.0,<1> (CDA),2.18,<1> [SIC],,,,<-1> ,,,7.2,<1> (CCU),129.0,<1> (CCU),6.3,<0> ,,2022-07-24 15:45:00
7003,wqbmpwq   ,P,07/24/2022 10:00,0,1,,27.6,<0> ,42.6,<1> (CCU),27.3,<1> (CCU),10.0,<1> (CDA),0.7,<1> (CDA),2.19,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),73.0,<1> (CCU),7.0,<0> ,,2022-07-24 16:00:00
7004,wqbmpwq   ,P,07/24/2022 10:15,0,1,,27.7,<0> ,42.45,<1> (CCU),27.2,<1> (CCU),18.2,<1> (CDA),1.2,<1> (CDA),2.21,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),107.0,<1> (CCU),9.2,<0> ,,2022-07-24 16:15:00
7005,wqbmpwq   ,P,07/24/2022 10:30,0,1,,27.7,<0> ,43.31,<1> (CCU),27.8,<1> (CCU),22.9,<1> (CDA),1.5,<1> (CDA),2.22,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),124.0,<1> (CCU),7.8,<0> ,,2022-07-24 16:30:00
7006,wqbmpwq   ,P,07/24/2022 10:45,0,1,,27.8,<0> ,42.02,<1> (CCU),26.9,<1> (CCU),34.3,<1> (CDA),2.3,<1> (CDA),2.23,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),129.0,<1> (CCU),7.8,<0> ,,2022-07-24 16:45:00
7007,wqbmpwq   ,P,07/24/2022 11:00,0,1,,27.8,<0> ,41.72,<1> (CCU),26.7,<1> (CCU),20.2,<1> (CDA),1.4,<1> (CDA),2.24,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),110.0,<1> (CCU),8.2,<0> ,,2022-07-24 17:00:00
7008,wqbmpwq   ,P,07/24/2022 11:15,0,1,,27.9,<0> ,42.21,<1> (CCU),27.0,<1> (CCU),22.0,<1> (CDA),1.5,<1> (CDA),2.23,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),124.0,<1> (CCU),7.8,<0> ,,2022-07-24 17:15:00
7009,wqbmpwq   ,P,07/24/2022 11:30,0,1,,28.0,<0> ,42.6,<1> (CCU),27.3,<1> (CCU),23.6,<1> (CDA),1.6,<1> (CDA),2.23,<1> [SIC],,,,<-1> ,,,7.5,<1> (CCU),114.0,<1> (CCU),6.9,<0> ,,2022-07-24 17:30:00
7010,wqbmpwq   ,P,07/24/2022 11:45,0,1,,28.0,<0> ,42.64,<1> (CCU),27.3,<1> (CCU),26.0,<1> (CDA),1.8,<1> (CDA),2.21,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),115.0,<1> (CCU),8.3,<0> ,,2022-07-24 17:45:00
7011,wqbmpwq   ,P,07/24/2022 12:00,0,1,,28.0,<0> ,41.39,<1> (CCU),26.4,<1> (CCU),24.7,<1> (CDA),1.7,<1> (CDA),2.2,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),135.0,<1> (CCU),7.8,<0> ,,2022-07-24 18:00:00
7012,wqbmpwq   ,P,07/24/2022 12:15,0,1,,28.1,<0> ,42.89,<1> (CCU),27.5,<1> (CCU),35.5,<1> (CDA),2.4,<1> (CDA),2.18,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),64.0,<1> (CCU),10.7,<0> ,,2022-07-24 18:15:00
7013,wqbmpwq   ,P,07/24/2022 12:30,0,1,,28.1,<0> ,41.61,<1> (CCU),26.6,<1> (CCU),30.5,<1> (CDA),2.1,<1> (CDA),2.17,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),108.0,<1> (CCU),598.0,<-3> [SCS],,2022-07-24 18:30:00
7014,wqbmpwq   ,P,07/24/2022 12:45,0,1,,28.2,<0> ,42.65,<1> (CCU),27.3,<1> (CCU),39.4,<1> (CDA),2.6,<1> (CDA),2.16,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),18.0,<1> (CCU),674.1,<-3> [SCS],,2022-07-24 18:45:00
7015,wqbmpwq   ,P,07/24/2022 13:00,0,1,,28.3,<0> ,43.82,<1> (CCU),28.2,<1> (CCU),54.2,<1> (CCU),3.6,<1> (CCU),2.14,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),17.0,<1> (CCU),6.7,<0> ,,2022-07-24 19:00:00
7016,wqbmpwq   ,P,07/24/2022 13:15,0,1,,28.3,<0> ,43.47,<1> (CCU),27.9,<1> (CCU),55.8,<1> (CCU),3.7,<1> (CCU),2.12,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),25.0,<1> (CCU),92.0,<0> ,,2022-07-24 19:15:00
7017,wqbmpwq   ,P,07/24/2022 13:30,0,1,,28.4,<0> ,42.98,<1> (CCU),27.6,<1> (CCU),46.2,<1> (CCU),3.1,<1> (CCU),2.11,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),84.0,<1> (CCU),11.9,<0> ,,2022-07-24 19:30:00
7018,wqbmpwq   ,P,07/24/2022 13:45,0,1,,28.4,<0> ,43.61,<1> (CCU),28.0,<1> (CCU),46.5,<1> (CCU),3.1,<1> (CCU),2.1,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),59.0,<1> (CCU),10.4,<0> ,,2022-07-24 19:45:00
7019,wqbmpwq   ,P,07/24/2022 14:00,0,1,,28.5,<0> ,42.19,<1> (CCU),27.0,<1> (CCU),44.7,<1> (CDA),3.0,<1> (CDA),2.08,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),72.0,<1> (CCU),9.3,<0> ,,2022-07-24 20:00:00
7020,wqbmpwq   ,P,07/24/2022 14:15,0,1,,28.5,<0> ,41.83,<1> (CCU),26.7,<1> (CCU),41.8,<1> (CDA),2.8,<1> (CDA),2.07,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),113.0,<1> (CCU),354.1,<0> ,,2022-07-24 20:15:00
7021,wqbmpwq   ,P,07/24/2022 14:30,0,1,,28.5,<0> ,40.89,<1> (CCU),26.1,<1> (CCU),32.1,<1> (CDA),2.2,<1> (CDA),2.05,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),115.0,<1> (CCU),10.8,<0> ,,2022-07-24 20:30:00
7022,wqbmpwq   ,P,07/24/2022 14:45,0,1,,28.5,<0> ,41.43,<1> (CCU),26.5,<1> (CCU),33.3,<1> (CDA),2.2,<1> (CDA),2.03,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),26.0,<1> (CCU),7.9,<0> ,,2022-07-24 20:45:00
7023,wqbmpwq   ,P,07/24/2022 15:00,0,1,,28.5,<0> ,41.41,<1> (CCU),26.4,<1> (CCU),39.0,<1> (CDA),2.6,<1> (CDA),2.02,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),126.0,<1> (CCU),8.6,<0> ,,2022-07-24 21:00:00
7024,wqbmpwq   ,P,07/24/2022 15:15,0,1,,28.6,<0> ,41.8,<1> (CCU),26.7,<1> (CCU),35.3,<1> (CDA),2.4,<1> (CDA),2.01,<1> [SIC],,,,<-1> ,,,7.6,<1> (CCU),65.0,<1> (CCU),16.0,<0> ,,2022-07-24 21:15:00
7025,wqbmpwq   ,P,07/24/2022 15:30,0,1,,28.6,<0> ,41.54,<1> (CCU),26.5,<1> (CCU),39.0,<1> (CDA),2.6,<1> (CDA),2.01,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),191.0,<1> (CCU),7.4,<0> ,,2022-07-24 21:30:00
7026,wqbmpwq   ,P,07/24/2022 15:45,0,1,,28.7,<0> ,42.42,<1> (CCU),27.2,<1> (CCU),42.0,<1> (CDA),2.8,<1> (CDA),2.0,<1> [SIC],,,,<-1> ,,,7.8,<1> (CCU),56.0,<1> (CCU),25.8,<0> ,,2022-07-24 21:45:00
7027,wqbmpwq   ,P,07/24/2022 16:00,0,1,,28.8,<0> ,41.66,<1> (CCU),26.6,<1> (CCU),39.7,<1> (CDA),2.6,<1> (CDA),2.01,<1> [SIC],,,,<-1> ,,,7.7,<1> (CCU),117.0,<1> (CCU),13.1,<0> ,,2022-07-24 22:00:00
